m.z	p.value	t.score
542.753213478784	2.18204295053955e-07	-9.48599771442179
544.903267001543	6.48157664028473e-07	-8.65264915081136
267.167558310987	5.60864518074866e-06	-7.153872116585
500.264379241386	1.66500142567093e-05	-6.46478025095074
528.24858871143	2.60882268320557e-05	-6.19169673129938
442.821127899762	5.64773854441203e-05	-5.73601830147634
379.281976845157	5.71283074823431e-05	5.72938309991007
610.763080157701	6.07120001184893e-05	-5.69421382453731
223.130109857157	0.000127938290035789	-5.2710477900775
534.763832549776	0.000161007926430676	-5.14324214365694
251.125057762188	0.000178599888991212	-5.08598881300514
344.844026544724	0.000192920789340378	-5.04355505538453
244.205998514352	0.000195075830517918	5.03745428341533
302.828947716238	0.000226003474465345	-4.95688280040037
301.151879086208	0.000235895087270563	-4.93351512926624
342.847164257649	0.000246009863184263	-4.91064919356159
571.267623064365	0.000250082543575897	4.90171654807665
275.0533957592	0.000283544453374301	-4.83357868455891
255.098955206092	0.000302377414436705	4.79880745776766
169.075808372214	0.000539474218954008	4.48925193471693
281.183819294832	0.000622668859051851	-4.41346025922735
488.274710613092	0.000623261859236654	-4.41295832195822
342.101632745241	0.000638233501601286	4.40044615893139
366.826124770458	0.000639805905875972	-4.39914964014094
329.136607319384	0.000695571419373774	-4.35517293797098
434.73794231989	0.000699635083986426	4.3521115210634
655.62340423961	0.000713414678065461	-4.34186500854164
623.253130055091	0.000715140030595822	-4.34059639970156
421.240581977176	0.000749889017926663	-4.31569548796249
288.19451825671	0.000763892581316873	4.30599440001391
315.177963886658	0.000856817878835196	4.24591350577554
526.759273218569	0.000871104749798427	-4.2372742100314
344.279613859127	0.000883500268511011	4.22989567090995
552.315895211258	0.000971940064035945	-4.18014680297229
493.225379181733	0.00102955069296591	-4.15017802313555
164.929749758921	0.00110321453857128	-4.11426934254609
709.338654616548	0.00114929864768548	-4.09303300667585
172.111928857104	0.00115891048429954	4.08871370238429
550.788901954007	0.00122099275991775	-4.06166922661506
656.285962141477	0.00122739628662937	-4.05896014594601
497.214593445477	0.00126303125953774	4.04414363266728
309.180344266265	0.00126727362013783	4.04240826704033
539.269393947769	0.00132377518686229	-4.01984611773245
158.096390983741	0.00135878474505842	4.00635485195747
448.206840020179	0.00163248069031101	-3.91171881255768
420.177372965209	0.0016421575381785	-3.90867678921612
306.0595870093	0.00168414555748667	-3.895685692983
375.199126491236	0.00173016424735799	-3.88182135452894
233.114525592407	0.00173124117935205	-3.88150141809975
263.125041656908	0.00175083236296111	-3.87571637395437
173.041894538018	0.00177702679505819	-3.8680836581099
269.135414194589	0.0018351904396429	-3.85153738794169
449.198910773295	0.00184821204694206	-3.84790621744816
311.146184018488	0.0018491299281931	3.84765124301063
197.151088981592	0.00201918931557243	3.80250524085515
437.214580238333	0.00203841957280391	-3.7976454793794
307.151589381092	0.00204329114707431	3.79642176263148
469.242154641565	0.0020480618636259	-3.79522625230112
455.262658517897	0.002078269548804	-3.78772150058047
259.072948404418	0.00212446486269433	3.77645658535169
448.243610247227	0.00212768383303128	-3.77568092776222
415.101034364456	0.00214754301753564	-3.77092178235564
733.426836624977	0.00217634814623334	-3.76409766552118
109.026177333921	0.00217736776539021	3.76385779591623
499.230143730075	0.00218236501898531	3.76268381908507
362.191064743934	0.0021963220060923	-3.75941938928559
208.130541476965	0.00219833721393131	-3.75894978957767
289.10427457059	0.00238766375569812	-3.71667521803391
167.103936859419	0.00244521537053845	-3.70449699262413
199.13035233925	0.00244863832702168	3.70378186451378
230.211339304667	0.00253165559829731	3.68674141604673
307.079794806901	0.00261773364012207	-3.66966073279113
434.191297360399	0.00265751022198292	-3.66195913752315
552.65220306795	0.0027287525201609	3.64845253318778
412.208990081802	0.00277476349135509	-3.63991794228153
317.114744533041	0.00277511465712844	-3.63985335686226
311.182325826404	0.00290203182982467	-3.61703681632393
511.289260926523	0.0030340692286884	-3.59434720173385
380.182976435955	0.00305348086272508	-3.59109590584662
544.337974607827	0.00309058804074995	3.58493848583544
125.020907185922	0.00318301818156698	3.56992010942728
289.119798831438	0.00321384614049807	3.56500890919529
259.057361547127	0.00326043935868733	-3.55767573449823
326.099612461925	0.00332315978736082	-3.54796973316871
227.0676785276	0.00332726579708833	3.54734079316278
505.225171164668	0.00342630769547202	-3.53240280434893
667.784565057422	0.00355179206526481	-3.51409039769719
530.358677017693	0.00355751708544162	3.51327056691027
201.088303307832	0.00358308949031008	-3.5096247356566
256.093984832208	0.0036065831199645	-3.5062983267399
290.085582307188	0.00361286830598156	-3.50541212604923
634.332913441998	0.00363605230881291	-3.50215660926286
99.0419320618957	0.00369873261901244	3.4934586754587
223.166763742538	0.00373472343233894	3.48853125452033
244.895909754236	0.00374828694494868	-3.48668671011718
200.906334870505	0.0037677083341286	3.48405721211353
213.145807516104	0.00381028456965773	-3.47834020619211
399.127242488521	0.00386754023218967	-3.47075273400191
142.900403524314	0.00394297187723124	3.46092749722131
267.156188287631	0.00396285200763599	-3.45836954952101
349.141122660422	0.00400017876217768	3.45360148105639
307.130344122966	0.00405651193401238	3.44648969796428
358.295067386004	0.00412429132846815	3.43806347045626
236.088992626364	0.00416100098804392	-3.43355776494013
218.153851864889	0.00420038389956123	3.42876819465472
795.336142457139	0.00421432919191455	3.42708305356281
227.1613751027	0.00431196211540462	-3.41543990252543
477.366716655334	0.00436366945625209	3.40938048848968
432.740812376755	0.00437652206385328	3.40788553327765
268.152074723256	0.00440859574432559	3.40417403379875
436.735224357069	0.00441263270494405	3.4037088090753
640.295814263063	0.00442518565465536	-3.40226491849812
335.13611513353	0.00444064154309941	-3.40049276361223
534.316536518021	0.00444824167646722	-3.39962361277427
100.112361116354	0.00446043358567447	-3.39823245866245
347.183002408679	0.00448072471277402	3.3959255947076
682.643597688491	0.00454705927089398	-3.38845670623782
292.226699621296	0.00455639233273396	3.38741464973314
662.659426905358	0.00457366578417677	-3.38549167492904
375.198995742693	0.00457631557794793	-3.38519733089037
172.111959823795	0.00464848793145347	3.37724542858348
313.161900669919	0.0049076437763549	-3.34967929810797
651.221535598004	0.00492753562891125	3.34762415931327
567.264321557909	0.00493655999718639	-3.34669454366759
237.088372147491	0.0049511658681251	-3.34519357356455
150.12771807326	0.00496942845528175	3.34332305689118
292.114917457456	0.00501356423904604	-3.33883082955866
262.859052632802	0.00503853948866087	3.33630633505657
255.119787880777	0.00518592280226337	-3.32165960934311
343.245589671166	0.00554015596002267	3.28809583085687
158.096316253049	0.00566415417548483	3.27685259449098
433.741559829852	0.00569398856269489	-3.27418419431596
493.2253858844	0.00569523907891351	-3.2740726532474
90.9770521040951	0.00581031812163898	3.26391152390443
438.21314655216	0.0058474088229238	-3.2606793744677
495.198896952921	0.00585126057702126	3.26034490141361
297.167067322948	0.0058716834111448	3.25857512259321
278.880331077659	0.00592824065962941	-3.25370597993537
202.903380441015	0.00606378738763711	3.24222288940505
404.847500129376	0.00615765666454499	-3.2344199114753
330.752990352553	0.00618569906850014	3.23211189714275
369.22500536868	0.00632289187337139	3.22096884467432
311.146265870091	0.0063243321060349	3.22085315120241
326.174082991355	0.00633427082720386	-3.22005549287855
169.119574061098	0.00634404150408028	-3.21927253831405
268.152278327613	0.00634587164426919	3.21912601737691
252.158933617917	0.00634664415335656	3.21906418299545
228.195643482803	0.00640629217853506	3.21431228618518
236.198457421272	0.00641214951754002	3.21384804100065
302.135825498997	0.00644181065692237	3.21150361607262
364.173007273357	0.00661449468494937	-3.19806492478511
261.130525384531	0.00663386166856115	-3.19657961923627
176.143334563285	0.00668064767887766	3.19300924285208
