"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"297.167067322948","C02999","M-HCOONa+H[1+]","0.0010091438219888"
"369.22500536868","C05956","M+H[1+]","0.00217109809000249"
"369.22500536868","C05962","M+H[1+]","0.00217109809000249"
"369.22500536868","CE1447","M(C13)+H[1+]","0.00226190191000342"
"369.22500536868","CE2056","M(C13)+H[1+]","0.00226190191000342"
"369.22500536868","CE5533","M(C13)+H[1+]","0.00226190191000342"
"369.22500536868","CE5534","M(C13)+H[1+]","0.00226190191000342"
"369.22500536868","CE5926","M(C13)+H[1+]","0.00226190191000342"
"369.22500536868","CE5930","M(C13)+H[1+]","0.00226190191000342"
"369.22500536868","C04707","M+H2O+H[1+]","0.00217109809000249"
"369.22500536868","C06439","M+H2O+H[1+]","0.00217109809000249"
"369.22500536868","CE0955","M[1+]","0.00271663132002686"
"369.22500536868","CE5945","M[1+]","0.00271663132002686"
"369.22500536868","CE6232","M[1+]","0.00271663132002686"
"326.174082991355","C07572","M(C13)+H[1+]","0.000393475414966815"
"326.174082991355","C02838","M+K[1+]","0.00160652458498589"
"169.119574061098","CE2445","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE2446","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE2449","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE5179","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE5343","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE5815","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE5944","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE6240","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE6246","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE6251","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE6474","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE7096","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","CE7172","M(C13)+2H[2+]","0.0005169056720149"
"169.119574061098","C05648","M-HCOOK+H[1+]","0.00100240567201126"
"268.152278327613","C04540","M-HCOONa+H[1+]","0.000498139157059541"
"265.034920492509","C01185","M-C3H4O2+H[1+]","0.000344025738968412"
"265.034920492509","C07480","M+HCOOK[1+]","0.00164402573903999"
"265.034920492509","C13747","M+HCOOK[1+]","0.00164402573903999"
"265.034920492509","C16365","M+K[1+]","0.00194402573896468"
"265.034920492509","CE5541","M+HCOOK[1+]","0.00027302573897714"
"183.062537809918","C03078","M+K[1+]","0.00133865685199908"
"467.262596508163","5adtststeroneglc","M+H[1+]","0.00133295860695171"
"467.262596508163","C11135","M+H[1+]","0.00137995860700357"
"467.262596508163","C11136","M+H[1+]","0.00137995860700357"
"467.262596508163","ahandrostanglc","M+H[1+]","0.00133295860695171"
"467.262596508163","andrstrnglc","M+H[1+]","0.00133295860695171"
"231.098826964953","C04376","M-HCOOK+H[1+]","0.00135049818300104"
"453.167682010655","C04776","M-H2O+H[1+]","0.00379445611497431"
"205.119666705347","C00449","M-C3H4O2+H[1+]","0.00139023857698817"
"205.119666705347","C00521","M+HCOONa[1+]","0.000209761423008104"
"205.119666705347","C03415","M-CO+H[1+]","0.00149023857699149"
"205.119666705347","C06078","M+HCOONa[1+]","0.000209761423008104"
"205.119666705347","C06099","M+HCOONa[1+]","0.000209761423008104"
"205.119666705347","C06306","M+HCOONa[1+]","0.000209761423008104"
"227.10401692934","C00931","M+H[1+]","0.00134046256997067"
"227.10401692934","C00328","M+H2O+H[1+]","0.00134046256997067"
"227.10401692934","C05647","M+H2O+H[1+]","0.00134046256997067"
"227.10401692934","C16582","M-CO+H[1+]","0.00144046256997399"
"227.10401692934","C16584","M-CO+H[1+]","0.00144046256997399"
"499.230201950209","C11061","M+Na[1+]","7.45165609714604e-05"
"355.172971636933","CE6185","M+H2O+H[1+]","0.00219282983698577"
"293.135571247324","C02999","M-C3H4O2+H[1+]","0.00119478055398758"
"467.26254107581","5adtststeroneglc","M+H[1+]","0.00138839095995991"
"467.26254107581","C11135","M+H[1+]","0.00143539096001177"
"467.26254107581","C11136","M+H[1+]","0.00143539096001177"
"467.26254107581","ahandrostanglc","M+H[1+]","0.00138839095995991"
"467.26254107581","andrstrnglc","M+H[1+]","0.00138839095995991"
"293.135586339122","C02999","M-C3H4O2+H[1+]","0.00120987235203529"
"467.262632384996","5adtststeroneglc","M+H[1+]","0.00129708177399834"
"467.262632384996","C11135","M+H[1+]","0.00134408177405021"
"467.262632384996","C11136","M+H[1+]","0.00134408177405021"
"467.262632384996","ahandrostanglc","M+H[1+]","0.00129708177399834"
"467.262632384996","andrstrnglc","M+H[1+]","0.00129708177399834"
"201.05178874315","C01107","M-CO+H[1+]","0.000387723619979852"
"201.05178874315","C02985","M-CO2+H[1+]","0.000487723619983171"
"201.05178874315","C14784","M+Na[1+]","0.000487723619983171"
"169.075834993624","C04540","M(C13)+2H[2+]","0.000408526853988178"
"169.075834993624","CE3087","M+H[1+]","0.000182473145997619"
"169.075834993624","C00078","M-H4O2+H[1+]","0.000141473146015869"
"169.075834993624","C00525","M-H4O2+H[1+]","0.000141473146015869"
"336.07344430857","C00144","M-CO+H[1+]","0.00316784180000695"
"336.07344430857","C00559","M+HCOOK[1+]","0.00306784180003206"
"336.07344430857","C05198","M+HCOOK[1+]","0.00306784180003206"
"339.054186797526","C01185","M(S34)+H[1+]","0.00271033075597416"
"339.054186797526","C01185","M(Cl37)+H[1+]","0.00131033075592768"
"251.125027166634","C03415","M+H2O+H[1+]","0.00125069986398785"
"243.099135882564","C00214","M+H[1+]","0.00155941579399155"
"243.099135882564","C00921","M-C3H4O2+H[1+]","0.000259415793976814"
"243.099135882564","C01601","M+HCOOK[1+]","0.000140584205979621"
"243.099135882564","C03227","M+H2O+H[1+]","0.00155941579399155"
"243.099135882564","C05651","M+H2O+H[1+]","0.00155941579399155"
"200.10675793682","C05588","M(S34)+H[1+]","0.00151852995000468"
"306.080820477","C00387","M+Na[1+]","0.00015598977006448"
"306.080820477","C00835","M+HCOONa[1+]","5.59897700327383e-05"
"306.080820477","C03684","M+HCOONa[1+]","5.59897700327383e-05"
"140.903273686041","C00023","M+HCOOK[1+]","0.00020278072901192"
"140.903273686041","C14818","M+HCOOK[1+]","0.00020278072901192"
"140.903273686041","C14819","M+HCOOK[1+]","0.00020278072901192"
"353.157151657218","C01674","M-C3H4O2+H[1+]","0.00167519044794062"
"353.157151657218","CE2102","M+H2O+H[1+]","0.000786190447968238"
"268.103700901602","C00212","M+H[1+]","0.000375565167985314"
"268.103700901602","C00330","M+H[1+]","0.000375565167985314"
"268.103700901602","C01136","M+H2O+H[1+]","0.000124434832002862"
"369.224961634908","C05956","M+H[1+]","0.00221483186197702"
"369.224961634908","C05962","M+H[1+]","0.00221483186197702"
"369.224961634908","CE1447","M(C13)+H[1+]","0.00221816813802889"
"369.224961634908","CE2056","M(C13)+H[1+]","0.00221816813802889"
"369.224961634908","CE5533","M(C13)+H[1+]","0.00221816813802889"
"369.224961634908","CE5534","M(C13)+H[1+]","0.00221816813802889"
"369.224961634908","CE5926","M(C13)+H[1+]","0.00221816813802889"
"369.224961634908","CE5930","M(C13)+H[1+]","0.00221816813802889"
"369.224961634908","C04707","M+H2O+H[1+]","0.00221483186197702"
"369.224961634908","C06439","M+H2O+H[1+]","0.00221483186197702"
"369.224961634908","CE0955","M[1+]","0.00276036509200139"
"369.224961634908","CE5945","M[1+]","0.00276036509200139"
"369.224961634908","CE6232","M[1+]","0.00276036509200139"
"137.070794016635","1mncam","M[1+]","0.000692983364984912"
"137.070794016635","C00328","M-C3H4O2+H[1+]","0.000182450134985856"
"137.070794016635","C02918","M[1+]","0.000705983364980511"
"137.070794016635","C05647","M-C3H4O2+H[1+]","0.000182450134985856"
"506.285815987768","lnlncacrn","M+HCOOK[1+]","0.00197447900200132"
"506.285815987768","lnlncgcrn","M+HCOOK[1+]","0.00197447900200132"
"305.099202153912","C14853","M(S34)+H[1+]","0.001825687142059"
"305.099202153912","C14853","M(Cl37)+H[1+]","0.000425687142012521"
"465.227235913874","CE4980","M+K[1+]","0.00271044710393653"
"353.266245843676","C01530","M+HCOONa[1+]","6.93769060262639e-05"
"353.266245843676","CE5072","M+H2O+H[1+]","0.00242362309398914"
"391.151546327413","C04555","M+Na[1+]","0.00343013935702174"
"287.14603045855","C01516","M(C13)+H[1+]","0.00114600822001876"
"287.14603045855","C16576","M(C13)+H[1+]","0.00114600822001876"
"287.14603045855","CE5251","M(S34)+H[1+]","0.00171899178002377"
"287.14603045855","CE5251","M(Cl37)+H[1+]","0.000318991779977296"
"287.14603045855","CE5252","M(S34)+H[1+]","0.00171899178002377"
"287.14603045855","CE5252","M(Cl37)+H[1+]","0.000318991779977296"
"287.14603045855","CE5255","M(S34)+H[1+]","0.00171899178002377"
"287.14603045855","CE5255","M(Cl37)+H[1+]","0.000318991779977296"
"287.14603045855","CE5256","M(S34)+H[1+]","0.00171899178002377"
"287.14603045855","CE5256","M(Cl37)+H[1+]","0.000318991779977296"
"365.136001936115","CE3140","M[1+]","0.00111393611501853"
"271.130374994451","C00921","M-CO2+H[1+]","0.000198527680993266"
"153.088345396742","CE4995","M+3H[3+]","0.000410929971991436"
"197.114582916595","C05963","M+H+Na[2+]","0.0014435501749972"
"266.172903262869","C16660","M(S34)+H[1+]","0.00242679609903007"
"266.172903262869","C16660","M(Cl37)+H[1+]","0.0010267960989836"
"393.187577452904","C05504","M-C3H4O2+H[1+]","0.0031990138660376"
"201.088281578204","C00299","M-CO2+H[1+]","0.00130511143399303"
"201.088281578204","C00526","M-CO+H[1+]","0.00140511143399635"
"202.083525232046","C09642","M+Na[1+]","0.000351234724035976"
"202.083525232046","CE1395","M+HCOONa[1+]","0.000293234724040303"
"170.096300190666","C05587","M(S34)+H[1+]","0.00137627610402546"
"170.096300190666","C07453","M(S34)+H[1+]","0.00137627610402546"
"297.216902758648","C02797","M+Na[1+]","0.00207370812194085"
"297.216902758648","C02940","M+Na[1+]","0.00207370812194085"
"297.216902758648","C03836","M+Na[1+]","0.00207370812194085"
"155.078702034959","C00077","M+Na[1+]","0.000474431810999931"
"155.078702034959","C00515","M+Na[1+]","0.000474431810999931"
"155.078702034959","C01602","M+Na[1+]","0.000474431810999931"
"155.078702034959","C03943","M+Na[1+]","0.000474431810999931"
"265.152293310792","C16608","M-HCOOH+H[1+]","0.00231684402200472"
"257.151080643593","CE5251","M-CO+H[1+]","0.00243082317700782"
"257.151080643593","CE5252","M-CO+H[1+]","0.00243082317700782"
"257.151080643593","CE5255","M-CO+H[1+]","0.00243082317700782"
"257.151080643593","CE5256","M-CO+H[1+]","0.00243082317700782"
"223.143719363994","C03406","M-HCOONa+H[1+]","0.00124289722398885"
"179.104112731269","C05953","M+H+Na[2+]","0.00136373550103031"
"179.104112731269","C05954","M+H+Na[2+]","0.00136373550103031"
"179.104112731269","C05955","M+H+Na[2+]","0.00136373550103031"
"179.104112731269","C05957","M+H+Na[2+]","0.00136373550103031"
"179.104112731269","CE2006","M+Na[1+]","0.000199735501013265"
"179.104112731269","CE5535","M+H+Na[2+]","0.00137223550100884"
"179.104112731269","CE5537","M+H+Na[2+]","0.00137223550100884"
"179.104112731269","CE5925","M+H+Na[2+]","0.00137223550100884"
"179.104112731269","CE5928","M+H+Na[2+]","0.00137223550100884"
"179.104112731269","CE6506","M+Na[1+]","0.000199735501013265"
"267.058591604371","C00299","M+Na[1+]","0.000184862399066787"
"299.219264702675","C05963","M-C3H4O2+H[1+]","0.00241176409502941"
"299.219157762957","C05963","M-C3H4O2+H[1+]","0.00251870381299568"
"381.297636784409","hdcecrn","M-NH3+H[1+]","0.00235368236099021"
"381.297636784409","hdd2crn","M-NH3+H[1+]","0.00235368236099021"
"381.297636784409","C00695","M-CO+H[1+]","0.00223968236099381"
"381.297636784409","C01607","M+HCOONa[1+]","0.000160317639029017"
"381.297636784409","C06425","M+HCOONa[1+]","0.000160317639029017"
"241.029232425806","C00491","M+H[1+]","0.00184404096401636"
"241.029232425806","C14847","M(C13)+2H[2+]","0.00215595903597432"
"241.029232425806","C14848","M(C13)+2H[2+]","0.00215595903597432"
"421.317508709051","strdnccrn","M(C13)+H[1+]","0.00327424228100881"
"421.317508709051","lnlncacrn","M[1+]","0.0017052909489621"
"421.317508709051","lnlncgcrn","M[1+]","0.0017052909489621"
"383.204003547507","CE5140","M(C13)+H[1+]","0.00201208073701764"
"383.204003547507","CE2054","M+H2O+H[1+]","0.00247191926303003"
"383.204003547507","CE3554","M[1+]","0.00296645249301264"
"383.204003547507","CE5976","M+H2O+H[1+]","0.00247191926303003"
"259.105099106656","C06212","M+HCOONa[1+]","0.000177360114037128"
"325.090281892528","C01262","M+HCOOK[1+]","0.000494574241940882"
"169.119718890534","CE2445","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE2446","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE2449","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE5179","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE5343","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE5815","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE5944","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE6240","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE6246","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE6251","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE6474","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE7096","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","CE7172","M(C13)+2H[2+]","0.000372076236033081"
"169.119718890534","C05648","M-HCOOK+H[1+]","0.000857576236029445"
"329.172680044632","CE2054","M-H4O2+H[1+]","0.00199542213800896"
"329.172680044632","CE5976","M-H4O2+H[1+]","0.00199542213800896"
"244.094070382989","C00475","M+H[1+]","0.00129391621899799"
"244.094070382989","C05711","M+H[1+]","0.00129391621899799"
"303.156258939843","CE5251","M+H2O+H[1+]","0.00285252692702898"
"303.156258939843","CE5252","M+H2O+H[1+]","0.00285252692702898"
"303.156258939843","CE5255","M+H2O+H[1+]","0.00285252692702898"
"303.156258939843","CE5256","M+H2O+H[1+]","0.00285252692702898"
"413.323809164562","CE1928","M(S34)+H[1+]","0.00225169779201906"
"413.323809164562","CE1928","M(Cl37)+H[1+]","0.000851697791972583"
"289.140836221731","CE2102","M-HCOOH+H[1+]","0.000470754960986142"
"217.104435179692","C16015","M(S34)+H[1+]","0.0019587129219758"
"217.104435179692","C16015","M(Cl37)+H[1+]","0.000558712921986171"
"217.104435179692","C14854","M-HCOONa+H[1+]","0.000858712921939286"
"241.083395741952","C00105","M-HCOOK+H[1+]","0.00151927518194839"
"241.083395741952","C00542","M+H2O+H[1+]","0.00188072481802237"
"241.083395741952","C01368","M-HCOOK+H[1+]","0.00151927518194839"
"241.083395741952","C02291","M+H2O+H[1+]","0.00188072481802237"
"241.083395741952","CE2006","M+HCOOK[1+]","0.000216724818017155"
"241.083395741952","CE6506","M+HCOOK[1+]","0.000216724818017155"
