"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"181.123316818498","CPD-8785","M+HCOO[-]","0.000471304898013614"
"281.143681181171","CPD-3482","M+ACN-H[-]","0.00107066864103444"
"281.143681181171","CPD-3484","M+ACN-H[-]","0.00107066864103444"
"407.144265227657","BETA-HYDROXYANDROST-5-EN-17-ONE-3-SULFAT","M+Cl37[-]","0.00302953584298393"
"121.028917266741","C00633","M-H[-]","0.000585703288990658"
"215.165499326136","DODECANOATE","M-H+O[-]","0.000235778306006296"
"200.165789328977","CPD-10548","M-2H[2-]","0.00182456465296355"
"200.165789328977","CPD-14702","M-2H[2-]","0.00182456465296355"
"200.165789328977","CPD-266","M-2H[2-]","0.00182456465296355"
"200.165789328977","CPD-7239","M-2H[2-]","0.00182456465296355"
"200.165789328977","CPD-7240","M-2H[2-]","0.00182456465296355"
"200.165789328977","CPD-7285","M-2H[2-]","0.00182456465296355"
"200.165789328977","CPD-7287","M-2H[2-]","0.00182456465296355"
"197.118501484176","CPD-10050","M+HCOO[-]","0.000741348475997938"
"197.118501484176","CPD-10051","M+HCOO[-]","0.000741348475997938"
"197.118501484176","CPD-260","M+HCOO[-]","0.000741348475997938"
"197.118501484176","CPD-261","M+HCOO[-]","0.000741348475997938"
"197.118501484176","CPD-9762","M+HCOO[-]","0.000741348475997938"
"197.118501484176","C01499","M+HCOO[-]","0.000741348475997938"
"269.140337617011","CPD-731","M+CH3COO[-]","0.00144817291106847"
"239.165872517251","CPD0-1159","M-H+O[-]","0.000608969420994754"
"181.159733959339","DODECANOATE","M-H2O-H[-]","1.95884909715005e-05"
"165.091839547868","C01149","M+Cl[-]","0.000249593031981021"
"165.091839547868","AGMATHINE","M+Cl[-]","0.00109307766800271"
"165.091839547868","CPD-9978","M-H[-]","0.000263678961971436"
"98.0240405060596","AMINO-OXOBUT","M-H2O-H[-]","0.000676123370396908"
"93.0006283976504","CPD-7046","M+CH3COO[-]","0.000387356549595097"
"93.0006283976504","CPD-7671","M+HCOO[-]","0.000387420749589751"
"93.0006283976504","HS","M+CH3COO[-]","0.000387356549595097"
"271.228791633797","PALMITATE","M-H+O[-]","0.000927829167039818"
"199.170430190303","DODECANOATE","M-H[-]","7.66424730045401e-05"
"143.070936446963","CPD-13228","M+CH3COO[-]","0.000126568062995602"
"143.070936446963","PRENAL","M+CH3COO[-]","0.000126568062995602"
"143.070936446963","TRANS-2-HEXENAL","M+HCOO[-]","0.000126503863015159"
"435.147628174564","C00255","M+CH3COO[-]","0.00395122083602928"
"675.29924643034","COPROPORPHYRINOGEN_I","M-H+O[-]","0.00430151289003788"
"675.29924643034","COPROPORPHYRINOGEN_III","M-H+O[-]","0.00430151289003788"
"227.202086032133","CPD-7836","M-H[-]","0.00043235590300128"
"641.263314813596","BILIVERDINE","M+CH3COO[-]","0.00218496879597296"
"165.01913887808","CPD-30","M+K-2H[-]","0.000786790879999444"
"165.01913887808","L-PIPECOLATE","M+K-2H[-]","0.000786790879999444"
"165.01913887808","CPD-11879","M-H2O-H[-]","0.000158022449966211"
"176.071542738997","CPD-11671","M-H[-]","0.000159396732982486"
"176.071542738997","CPD-341","M-H+O[-]","0.000154774632989074"
"176.071542738997","HYDRPHENYLAC-CPD","M+ACN-H[-]","0.000155295232985964"
"176.071542738997","INDOLE-3-GLYCOL","M-H[-]","0.000159396732982486"
"176.071542738997","PHENYLACETATE","M+ACN-H[-]","0.000155295232985964"
"199.170434498033","DODECANOATE","M-H[-]","8.09502029994746e-05"
"162.055799760505","CPD-468","M(S34)-H[-]","0.00153161942498059"
"162.055799760505","CPD-6122","M+K-2H[-]","0.000845765755002503"
"162.055799760505","C00633","M+ACN-H[-]","0.000248209524954746"
"162.055799760505","CPD-3193","M-H2O-H[-]","0.00021699732496927"
"162.055799760505","CPD-3194","M-H[-]","0.00025231102497969"
"162.055799760505","TYR","M-H2O-H[-]","0.00021699732496927"
"111.019346086006","C00106","M-H[-]","0.000654830224007696"
"80.9644432673684","HSO3","M-H[-]","0.000744886361616182"
"80.9644432673684","SO3","M-H[-]","0.000744886361616182"
"283.192446992704","CPD0-1159","M+CH3COO[-]","0.00152197810399457"
"209.118485138171","CPD-731","M-H[-]","0.000167160841016312"
"628.235871136761","CPD-13227","M(S34)-H[-]","0.00133468176898077"
"628.235871136761","CPD-13227","M(Cl37)-H[-]","0.0027346817689704"
