"Query.Mass","Matched.Compound","Matched.Form","Mass.Diff"
"367.215682601869","C00584","M-H+O[-]","0.00304906863897259"
"367.215682601869","C00696","M-H+O[-]","0.00304906863897259"
"367.215682601869","C01312","M-H+O[-]","0.00304906863897259"
"367.215682601869","C02198","M-H+O[-]","0.00304906863897259"
"367.215682601869","C04654","M-H+O[-]","0.00304906863897259"
"367.215682601869","C04671","M-H+O[-]","0.00304906863897259"
"367.215682601869","C04853","M-H+O[-]","0.00304906863897259"
"367.215682601869","C05956","M-H[-]","0.00305906863900418"
"367.215682601869","C05962","M-H[-]","0.00305906863900418"
"367.215682601869","C06314","M-H+O[-]","0.00304906863897259"
"367.215682601869","C06315","M-H+O[-]","0.00304906863897259"
"608.256614391871","C03642","M+HCOO[-]","0.000269391871029256"
"601.907179097053","C00044","M+Br[-]","0.00182090294697446"
"446.15625724696","C00101","M(S34)-H[-]","0.00326628626993397"
"76.9872439174709","C00704","M+HCOO[-]","0.000201082529102337"
"491.178713465403","C03577","M+K-2H[-]","0.0035663989430077"
"684.285583957087","CE5531","M+HCOO[-]","0.00534595708700181"
"684.285583957087","CE6235","M+HCOO[-]","0.00534595708700181"
"684.285583957087","CE6242","M+HCOO[-]","0.00534595708700181"
"684.285583957087","CE6243","M+HCOO[-]","0.00534595708700181"
"241.072608222143","C05582","M+CH3COO[-]","0.00141322214301454"
"241.072608222143","C05583","M+CH3COO[-]","0.00141322214301454"
"241.072608222143","C12205","M+HCOO[-]","0.00136322214299867"
"220.900177604792","C14846","M+Cl[-]","0.000322395208002035"
"325.239747648912","C01595","M+HCOO[-]","0.00190264891193692"
"172.957857396632","C01962","M+Na-2H[-]","0.00138966982802913"
"172.957857396632","C05529","M+CH3COO[-]","6.23966319608371e-05"
"460.170653584864","C00440","M(S34)-H[-]","0.00446994836596559"
"315.197846546217","C00777","M-H+O[-]","0.00131301298699782"
"315.197846546217","C05953","M-H2O-H[-]","0.00132301298702941"
"315.197846546217","C05954","M-H2O-H[-]","0.00132301298702941"
"315.197846546217","C05955","M-H2O-H[-]","0.00132301298702941"
"315.197846546217","C05957","M-H2O-H[-]","0.00132301298702941"
"315.197846546217","C15493","M-H+O[-]","0.00131301298699782"
"315.197846546217","C16677","M-H[-]","0.00132301298702941"
"315.197846546217","C16679","M-H[-]","0.00132301298702941"
"315.197846546217","C16680","M-H[-]","0.00132301298702941"
"315.197846546217","CE5535","M-H2O-H[-]","0.00130601298701549"
"315.197846546217","CE5537","M-H2O-H[-]","0.00130601298701549"
"315.197846546217","CE5925","M-H2O-H[-]","0.00130601298701549"
"315.197846546217","CE5928","M-H2O-H[-]","0.00130601298701549"
"126.904596045703","C05590","M-H[-]","0.00042748752700561"
"369.229624688883","C00639","M-H+O[-]","0.00139115565303882"
"369.229624688883","C04741","M-H+O[-]","0.00139115565303882"
"369.229624688883","C04785","M+CH3COO[-]","0.00192968888296718"
"369.229624688883","C04843","M-H+O[-]","0.00139115565303882"
"369.229624688883","C05959","M-H+O[-]","0.00139115565303882"
"369.229624688883","C05963","M-H[-]","0.00140115565301357"
"369.229624688883","C14782","M-H+O[-]","0.00139115565303882"
"369.229624688883","C14814","M-H+O[-]","0.00139115565303882"
"369.229624688883","C16321","M+CH3COO[-]","0.00192968888296718"
"369.229624688883","CE5528","M+CH3COO[-]","0.00191268888295326"
"325.149145756958","C07572","M(S34)-H[-]","0.00317777627196847"
"480.172344815025","CE5846","M+Br81[-]","0.00250481502496314"
"215.165508239342","C02679","M-H+O[-]","0.000274706111980549"
"355.125655579799","C16300","M+Br[-]","0.00154442020101442"
"287.223698574619","C03413","M(S34)-H[-]","0.00172495861096422"
"287.223698574619","C06424","M+CH3COO[-]","0.00150357461899375"
"181.123316818498","C00521","M+HCOO[-]","0.000471818497999266"
"181.123316818498","C06078","M+HCOO[-]","0.000471818497999266"
"181.123316818498","C06099","M+HCOO[-]","0.000471818497999266"
"181.123316818498","C06306","M+HCOO[-]","0.000471818497999266"
"152.956841584601","C00320","M+ACN-H[-]","0.00087305137100202"
"666.275289043023","CE7086","M+HCOO[-]","0.00567104302297139"
"121.028917266741","C00180","M-H[-]","0.000606266489000973"
"121.028917266741","C00633","M-H[-]","0.000606266489000973"
"415.14372774642","C00718","M+HCOO[-]","0.00143925358003116"
"415.14372774642","C05796","M+HCOO[-]","0.00143925358003116"
"215.165499326136","C02679","M-H+O[-]","0.000265792905992157"
"88.0032925314298","C01417","M+HCOO[-]","0.000152468570192354"
"337.149463593462","CE6185","M(Cl37)-H[-]","0.00225206023196733"
"200.165789328977","C03594","M-2H[2-]","0.00183420425298664"
"200.165789328977","C05451","M-2H[2-]","0.00183420425298664"
"200.165789328977","C05500","M-2H[2-]","0.00183420425298664"
"200.165789328977","C05502","M-2H[2-]","0.00183420425298664"
"200.165789328977","C06340","M-2H[2-]","0.00183020425296831"
"200.165789328977","C13550","M-2H[2-]","0.00183420425298664"
"200.165789328977","C15519","M-2H[2-]","0.00183420425298664"
"200.165789328977","C15610","M-2H[2-]","0.00183420425298664"
"197.118501484176","C00964","M+HCOO[-]","0.000756484175980177"
"197.118501484176","C02452","M+HCOO[-]","0.000756484175980177"
"197.118501484176","C02759","M+HCOO[-]","0.000756484175980177"
"197.118501484176","C11409","M+HCOO[-]","0.000756484175980177"
"269.140337617011","C07073","M+Cl[-]","0.00176238298899989"
"181.159733959339","C02679","M-H2O-H[-]","1.04261090143609e-05"
"165.091839547868","C00179","M+Cl[-]","0.00113954786800718"
"165.091839547868","C01149","M+Cl[-]","0.000260452131982447"
"165.091839547868","C02576","M-H+O[-]","0.0002939853619921"
"165.091839547868","C11924","M-H[-]","0.000283985361988925"
"98.0240405060596","C00441","M-H2O-H[-]","0.000683027170396144"
"98.0240405060596","C03214","M-H2O-H[-]","0.000683027170396144"
"98.0240405060596","C03508","M-H2O-H[-]","0.000683027170396144"
"83.024276895359","C01417","M+ACN-H[-]","0.000791637871003559"
"93.0006283976504","C00283","M+CH3COO[-]","0.000366602349586742"
"93.0006283976504","C00409","M+HCOO[-]","0.000416602349602613"
"271.228791633797","C00249","M-H+O[-]","0.000958100567004294"
"199.170430190303","C02679","M-H[-]","0.000106657072990402"
"143.070936446963","C14790","M(C13)-H[-]","0.00131291373301679"
"435.147628174564","C00255","M+CH3COO[-]","0.0039668254360663"
"575.209084771412","C09332","M(Cl37)-H[-]","0.0055612381819401"
"675.29924643034","C03263","M-H+O[-]","0.00428710289008905"
"675.29924643034","C05768","M-H+O[-]","0.00428710289008905"
"227.202086032133","C06424","M-H[-]","0.000462498903004871"
"641.263314813596","C00500","M+CH3COO[-]","0.00221981359607071"
"165.01913887808","C00408","M+K-2H[-]","0.000808188380005959"
"165.01913887808","C05936","M+K-2H[-]","0.000808188380005959"
"165.01913887808","C05580","M-H2O-H[-]","0.000184655149979562"
"165.01913887808","C06196","M-2H[2-]","0.000315344850008614"
"493.195926446848","CE3481","M+Cl37[-]","0.00233444684801043"
"176.071542738997","C03765","M+ACN-H[-]","0.000125794232985754"
"176.071542738997","C07086","M+ACN-H[-]","0.000125794232985754"
"176.071542738997","C16586","M-H2O-H[-]","8.07942329572597e-05"
"176.071542738997","CE1918","M-H[-]","0.000159794232985178"
"176.071542738997","CE5629","M-H[-]","0.000159794232985178"
"432.152460864117","C08012","M+Br[-]","0.00133913588297219"
"432.152460864117","C11173","M+ACN-H[-]","0.00400766911297978"
"432.152460864117","CE4989","M+Br[-]","0.00137286411700188"
"432.152460864117","CE5663","M+Br[-]","0.00137286411700188"
"432.152460864117","CE5828","M+Br[-]","0.00137286411700188"
"432.152460864117","CE5924","M+Br[-]","0.00137286411700188"
"432.152460864117","CE5929","M+Br[-]","0.00137286411700188"
"432.152460864117","CE5931","M+Br[-]","0.00137286411700188"
"432.152460864117","CE6234","M+Br[-]","0.00137286411700188"
"432.152460864117","CE7093","M+Br[-]","0.00137286411700188"
"378.123112443111","13-cis-retn","M+Br[-]","0.00370144311096965"
"378.123112443111","CE1617","M+Br[-]","0.00370144311096965"
"378.123112443111","CE2952","M+Br[-]","0.00370144311096965"
"378.123112443111","CE5594","M+Br[-]","0.00370144311096965"
"199.170434498033","C02679","M-H[-]","0.000110964802985336"
"162.055799760505","C00956","M(S34)-H[-]","0.00152377272499393"
"162.055799760505","C00082","M-H2O-H[-]","0.000223772724979199"
"162.055799760505","C00180","M+ACN-H[-]","0.000268772724979272"
"162.055799760505","C00633","M+ACN-H[-]","0.000268772724979272"
"162.055799760505","CE2174","M-H2O-H[-]","0.000221772724984248"
"111.019346086006","C00106","M-H[-]","0.000677447224006755"
"80.9644432673684","C00094","M-H[-]","0.000780265861607177"
"498.188249528844","C11131","M+Na-2H[-]","0.00050246238396312"
"209.118485138171","C02576","M+CH3COO[-]","0.000690138170995169"
"628.235871136761","chtn","M(S34)-H[-]","0.00130939646896877"
"628.235871136761","chtn","M(Cl37)-H[-]","0.0027093964689584"
"720.80534022859","C11174","M-H2O-H[-]","0.0044833046400754"
"720.80534022859","C11526","M-H2O-H[-]","0.0044833046400754"
"516.181143133244","C00143","M+CH3COO[-]","0.00315186675607038"
"481.155759103898","C00504","M+ACN-H[-]","0.00320942933200286"
"317.213346251654","C00619","M+HCOO[-]","0.00170125165396939"
"317.213346251654","C00909","M-H[-]","0.00112271842402833"
"317.213346251654","C00959","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C01034","M+HCOO[-]","0.00170125165396939"
"317.213346251654","C02075","M-H+O[-]","0.00113371842400056"
"317.213346251654","C02165","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C04685","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C04686","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C04849","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C05356","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C05965","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C05966","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C06428","M-H+O[-]","0.00111271842399674"
"317.213346251654","C14781","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","C14813","M-H2O-H[-]","0.00112271842402833"
"317.213346251654","CE5013","M-H+O[-]","0.00113371842400056"
"317.213346251654","CE5932","M-H+O[-]","0.00113371842400056"
"323.2239853601","C06426","M+HCOO[-]","0.0017403600999728"
"323.2239853601","C06427","M+HCOO[-]","0.0017403600999728"
"169.159604107833","C08281","M-2H[2-]","0.000169425396990164"
"377.235110230227","C00909","M+CH3COO[-]","0.00231523022699776"
"377.235110230227","C04518","M+HCOO[-]","0.0023652302269852"
"377.235110230227","C05138","M+HCOO[-]","0.0023652302269852"
"377.235110230227","C05485","M+HCOO[-]","0.0023652302269852"
"377.235110230227","C18038","M+HCOO[-]","0.0023652302269852"
"215.129026090316","CE2006","M+CH3COO[-]","0.000695090315986135"
"215.129026090316","CE6506","M+CH3COO[-]","0.000695090315986135"
"135.044632591081","C00601","M-H+O[-]","0.00050094214898877"
"135.044632591081","C03765","M-H[-]","0.000490942148985596"
"135.044632591081","C07086","M-H[-]","0.000490942148985596"
"459.142492496468","C01674","M+Cl[-]","0.00429249646794005"
"72.9923090498281","C00237","M+HCOO[-]","0.000235950171912691"
"72.9923090498281","co","M+HCOO[-]","0.00024495017191839"
"171.066153565337","C02442","M+Na-2H[-]","0.000993501123019769"
"171.066153565337","C03711","M+Na-2H[-]","0.000993501123019769"
"171.066153565337","C04221","M+CH3COO[-]","0.000458565336998618"
"756.330360826942","CE5791","M+Cl37[-]","0.00154582694187866"
"191.071273910612","C02325","M-H2O-H[-]","4.96226179791392e-05"
"150.920647800551","C00804","M+Br81[-]","0.00115219944902378"
"179.071235228987","C00590","M-H[-]","8.83042429791203e-05"
"179.071235228987","C00601","M+CH3COO[-]","0.000440228986974489"
"179.071235228987","C03078","M+Cl[-]","0.00123522898701367"
"161.060519579015","C00590","M-H2O-H[-]","0.00020395421498165"
"161.060519579015","C06205","M-H[-]","0.000303954214984969"
"299.133237377269","C01262","M+CH3COO[-]","0.00225762273100827"
"221.082361167951","C06205","M+CH3COO[-]","0.000966167951020225"
"283.265232057762","C01530","M-H[-]","0.00100852453198286"
"177.091854395043","1mncam","M+ACN-H[-]","0.00109886181300567"
"177.091854395043","C02918","M+ACN-H[-]","0.00108586181301007"
"172.076620442367","CE6205","M-H2O-H[-]","0.000138090863003981"
"211.134278002278","C00964","M+CH3COO[-]","0.000883002277987543"
"211.134278002278","C02452","M+CH3COO[-]","0.000883002277987543"
"211.134278002278","C02759","M+CH3COO[-]","0.000883002277987543"
"211.134278002278","C11409","M+CH3COO[-]","0.000883002277987543"
"215.165441349335","C02679","M-H+O[-]","0.000207816104989433"
"468.67959630948","C02817","M-H2O-H[-]","0.00162722374994928"
"165.040571074741","C00121","M-H+O[-]","0.000137541511008976"
"165.040571074741","C00181","M-H+O[-]","0.000137541511008976"
"165.040571074741","C00258","M+CH3COO[-]","0.000676074740994181"
"165.040571074741","C00259","M-H+O[-]","0.000137541511008976"
"165.040571074741","C00309","M-H+O[-]","0.000137541511008976"
"165.040571074741","C00310","M-H+O[-]","0.000137541511008976"
"165.040571074741","C00312","M-H+O[-]","0.000137541511008976"
"165.040571074741","C00508","M-H+O[-]","0.000137541511008976"
"165.040571074741","C02045","M+HCOO[-]","0.000626074741006732"
"165.040571074741","C02946","M+Na-2H[-]","0.000775991719024205"
"165.040571074741","C03239","M+Na-2H[-]","0.000775991719024205"
"165.040571074741","C04076","M+Na-2H[-]","0.000775991719024205"
"165.040571074741","C05411","M-H[-]","0.00014754151101215"
"165.040571074741","C05412","M-H[-]","0.00014754151101215"
"165.040571074741","C15587","M+HCOO[-]","0.000673925259008001"
"165.040571074741","C16353","M-H[-]","0.0012524584890059"
"165.040571074741","C16358","M-H[-]","0.0012524584890059"
"165.040571074741","CE5985","M+HCOO[-]","0.000667074740988483"
"376.117432866709","C07344","M+K-2H[-]","0.00221419975093795"
"96.9865011145196","C00033","M+Cl37[-]","0.000498885480396893"
"96.9865011145196","C00266","M+Cl37[-]","0.000498885480396893"
"719.259382737132","C00461","M+K-2H[-]","0.00715667067197501"
"163.039759718931","C00166","M-H[-]","0.000263814298989473"
"163.039759718931","C00811","M-H[-]","0.000263814298989473"
"163.039759718931","C02763","M-H[-]","0.000263814298989473"
"163.039759718931","C05582","M-H2O-H[-]","0.000263814298961051"
"163.039759718931","C05583","M-H2O-H[-]","0.000263814298961051"
"163.039759718931","C05838","M-H[-]","0.000263814298989473"
"163.039759718931","C14790","M+Na-2H[-]","0.00118734752899741"
"76.969281579931","C00087","M+HCOO[-]","0.000463420068996356"
"388.124367744443","C07163","M+Br[-]","0.00323225555695217"
"155.143830069887","C01607","M-2H[2-]","0.000293463342984523"
"155.143830069887","C06425","M-2H[2-]","0.000293463342984523"
"883.361827993465","CE5796","M+Cl[-]","0.00517199346506914"
"126.904520508457","C05590","M-H[-]","0.000503024773010452"
"759.795206264819","C11174","M+Na-2H[-]","5.91983589401934e-05"
"759.795206264819","C11526","M+Na-2H[-]","5.91983589401934e-05"
"442.152208171763","C00415","M-H[-]","0.00418463853299045"
"442.152208171763","C00611","M+CH3COO[-]","0.00388682823705722"
"442.152208171763","C16578","M-H2O-H[-]","0.00148463853298608"
"442.152208171763","C16643","M-H2O-H[-]","0.00148463853298608"
"442.152208171763","mn","M+CH3COO[-]","0.00384782823704199"
"761.302365700402","C03170","M+ACN-H[-]","0.00560283282788987"
"273.208054145992","C06424","M+HCOO[-]","0.00150914599197449"
"243.197253039595","C06424","M-H+O[-]","0.000719506365015832"
"215.165466190168","C02679","M-H+O[-]","0.000232656937981801"
"157.123097571269","C01601","M-H[-]","0.000325961960982113"
"455.151909405817","C00445","M-H[-]","0.0040141274130292"
"564.217141523701","C02592","M+Br81[-]","0.000958476299047106"
"476.178421083123","C16577","M(Cl37)-H[-]","0.00429754989301045"
"429.144404223087","C05475","M+Br81[-]","0.00199577691296327"
"429.144404223087","C05478","M+Br81[-]","0.00199577691296327"
"429.144404223087","C05487","M+Br81[-]","0.00199577691296327"
"227.20203707733","C06424","M-H[-]","0.000413544100013041"
"189.104299790505","C02727","M(S34)-H[-]","0.000323742724987142"
"189.104299790505","C02727","M(Cl37)-H[-]","0.00172374272497677"
"189.104299790505","C06212","M-H[-]","0.00097625727499917"
"189.104299790505","C06213","M-H+O[-]","0.000966257274995996"
"423.15108274077","C01007","M+HCOO[-]","0.000462259230062045"
"423.15108274077","CE2961","M+Br[-]","0.00235525923000068"
"301.239442788582","C00249","M+HCOO[-]","0.00159778858193249"
"143.107289424076","C06423","M-H[-]","0.000434109154014095"
"936.388062015626","CE5800","M(C13)-H[-]","0.008576482395938"
"149.023978285799","C00544","M-H2O-H[-]","0.000445247431002826"
"149.023978285799","C01161","M-H2O-H[-]","0.000445247431002826"
"149.023978285799","C05577","M-H2O-H[-]","0.000445247431002826"
"221.082110119208","C06205","M+CH3COO[-]","0.000715119208024362"
"177.055484724208","C06205","M-H+O[-]","0.000248809021996976"
"177.055484724208","C12205","M-H2O-H[-]","0.000238809021993802"
"177.055484724208","C14784","M-H[-]","0.000238809021993802"
"115.039439446889","C00141","M-H[-]","0.000584086341007151"
"115.039439446889","C01801","M-H2O-H[-]","0.00058408634099294"
"115.039439446889","CE0520","M-H2O-H[-]","0.000591086341003688"
"447.154413878888","C05472","M+Br81[-]","0.0024861211119287"
"485.281025586451","C01921","M+Na-2H[-]","0.00457851999095737"
"485.281025586451","C05452","M+Br81[-]","0.000674413549006658"
"485.281025586451","CE5798","M-H2O-H[-]","0.0041020532210041"
"546.222768586364","C01921","M+Br81[-]","0.00253141363600662"
"174.055835429697","C01250","M(S34)-H[-]","0.00148810353300632"
"174.055835429697","C00637","M-H+O[-]","0.000198103532994764"
"174.055835429697","C00954","M-H[-]","0.00018810353299159"
"174.055835429697","C05634","M-H[-]","0.00018810353299159"
"174.055835429697","C14789","M-H+O[-]","0.000198103532994764"
"174.055835429697","C16587","M-H2O-H[-]","0.00018810353299159"
"174.055835429697","C16595","M-H2O-H[-]","0.00018810353299159"
"401.140415608334","CE5139","M+K-2H[-]","0.00305754187399998"
"401.140415608334","CE7105","M+K-2H[-]","0.00305754187399998"
"151.039777863057","C00642","M-H[-]","0.000245670173001145"
"151.039777863057","C03765","M-H+O[-]","0.000255670173004319"
"151.039777863057","C04043","M-H[-]","0.000245670173001145"
"151.039777863057","C05576","M-H2O-H[-]","0.000245670172972723"
"151.039777863057","C05852","M-H[-]","0.000245670173001145"
"151.039777863057","C07086","M-H+O[-]","0.000255670173004319"
"151.039777863057","C13636","M-H[-]","0.000245670173001145"
"269.140552705369","C07073","M+Cl[-]","0.00154729463105241"
"517.206677936978","C16543","M-H[-]","0.00254559625193451"
"78.9181990896483","C13645","M-H[-]","0.000724443581702872"
"134.04671519178","C00147","M-H[-]","0.000508341449972249"
"134.04671519178","C00188","M-H+O[-]","0.000881658550014208"
"134.04671519178","C05519","M-H+O[-]","0.000881658550014208"
"205.134839578216","C06199","M+ACN-H[-]","0.000171044986018387"
"205.134839578216","C16561","M-H[-]","0.00021604498601846"
"619.23069048487","C00486","M+Cl[-]","0.00170951512995998"
"482.181347021757","CE5995","M-H+O[-]","0.00407051147300308"
"438.152768127803","C00019","M+ACN-H[-]","0.00370040542702554"
"438.152768127803","C00143","M-H2O-H[-]","0.000355405427001187"
"115.075782750462","C02373","M-H+O[-]","0.000650782768019553"
"135.044624430597","C00601","M-H+O[-]","0.000509102633003522"
"135.044624430597","C03765","M-H[-]","0.000499102633000348"
"135.044624430597","C07086","M-H[-]","0.000499102633000348"
"277.21812345824","C06426","M-H[-]","0.000799925009971503"
"277.21812345824","C06427","M-H[-]","0.000799925009971503"
"277.21812345824","C14762","M-H2O-H[-]","0.000899925010003244"
"277.21812345824","C14825","M-H2O-H[-]","0.000899925010003244"
"277.21812345824","C14826","M-H2O-H[-]","0.000899925010003244"
"309.208352553245","C07163","M(C13)-H[-]","0.00292902001501716"
"309.208352553245","C04785","M-H[-]","0.00122902001498915"
"309.208352553245","C14765","M-H+O[-]","0.00121902001501439"
"309.208352553245","C16321","M-H[-]","0.00122902001498915"
"309.208352553245","CE5526","M-H+O[-]","0.00123702001496895"
"309.208352553245","CE5527","M-H+O[-]","0.00123702001496895"
"309.208352553245","CE5528","M-H[-]","0.00121202001497522"
"335.224166830755","C00319","M+K-2H[-]","0.000819764295044934"
"335.224166830755","C02934","M+K-2H[-]","0.000819764295044934"
"335.224166830755","C00523","M+HCOO[-]","0.00192183075495223"
"335.224166830755","C00639","M-H2O-H[-]","0.00144329752504291"
"335.224166830755","C00959","M-H[-]","0.00134329752501117"
"335.224166830755","C02165","M-H[-]","0.00134329752501117"
"335.224166830755","C03917","M+HCOO[-]","0.00192183075495223"
"335.224166830755","C04295","M+HCOO[-]","0.00192183075495223"
"335.224166830755","C04373","M+HCOO[-]","0.00192183075495223"
"335.224166830755","C04685","M-H[-]","0.00134329752501117"
"335.224166830755","C04686","M-H[-]","0.00134329752501117"
"335.224166830755","C04741","M-H2O-H[-]","0.00144329752504291"
"335.224166830755","C04742","M-H+O[-]","0.00143329752501131"
"335.224166830755","C04805","M-H+O[-]","0.00143329752501131"
"335.224166830755","C04843","M-H2O-H[-]","0.00144329752504291"
"335.224166830755","C04849","M-H[-]","0.00134329752501117"
"335.224166830755","C05293","M+HCOO[-]","0.00192183075495223"
"335.224166830755","C05356","M-H[-]","0.00134329752501117"
"335.224166830755","C05959","M-H2O-H[-]","0.00144329752504291"
"335.224166830755","C05965","M-H[-]","0.00134329752501117"
"335.224166830755","C05966","M-H[-]","0.00134329752501117"
"335.224166830755","C14748","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14749","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14768","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14769","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14770","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14771","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14778","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14779","M-H+O[-]","0.00143329752501131"
"335.224166830755","C14781","M-H[-]","0.00134329752501117"
"335.224166830755","C14782","M-H2O-H[-]","0.00144329752504291"
