Feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
Row.16_102899	-0.00113642533821942	-0.000287653409772944	-0.00863298939718208	0.0120175751331001	-0.00593945747781143	-0.0055224181127496	0.00492501582676958	-0.00251585975487545	0.0306722605669293	-0.00419298869170073	0.0109239266818063	0.0348654456736326
Row.17_4178	0.00482992405113556	0.0447991310639076	-0.0832425439404495	0.0952006358655899	0.0205165240857696	0.0245781992468139	0.030436542896004	0.0428222760275735	-0.00683158466547141	0.025006588587867	0.0211457724466077	-0.0199194898933208
Row.18_119772	0.0136611315731139	-0.0103327594921787	-0.0224509091349075	0.0112959674358327	0.00906597473013629	0.00220792922628725	-0.00527185068013117	0.0047750607976292	-0.0234694635189335	0.0253440855924879	0.00972151254496724	0.0206117291290876
Row.19_30665	-0.0180293766029386	0.0164404173530875	0.0381657744003742	0.0308377830935913	-0.0169471684798207	-0.0133749856587123	0.00869169623286738	0.03681314362051	0.024028188303531	0.0129652896251721	0.00949202731038483	-0.0323930807897055
Row.20_91658	-0.0114800861563794	-0.00249819808483634	-0.0105341967926799	-0.00309718312945792	0.0164747331080424	0.00132020792238492	-0.00951399463449324	0.000457157619549926	0.00101450619115379	0.0114528354087884	-0.00666298346053151	0.0334572733034902
Row.22_96984	-0.00353675374137013	-0.00203685583778402	-0.0162980500183854	-0.00435429595211681	0.0163005551134204	0.0115163866261249	-0.00492948767126311	0.013170593560946	0.00068288473631712	-0.0105474393648975	-0.00102796591955522	-0.0114834351284458
Row.24_3723	-0.0044228527582202	-0.039480802251299	0.0614436500964647	0.000845618521935501	-0.0298072336770626	-0.0695306604697604	-0.0361584008915776	-0.0385089784663866	0.0408380242929307	-0.011042017832338	-0.0161898073127299	-0.00468886029815635
Row.25_114699	-0.00202818302980905	-0.0114995738176404	0.00138373117539605	0.00100681974425784	-0.0215578110481331	-0.00281287399156409	-0.0146378202655564	-0.0211043388726572	-0.0298253921910934	0.0031470970274526	-0.00985376736318987	-0.00729626493831875
Row.26_85151	-0.0128301875177462	0.00268980966264358	-0.00728869229022834	-0.00796974397607152	-0.0023113163703443	0.00726124936524437	-0.00317940614169235	0.00155646967961929	-0.0118829153077915	-0.012343639430923	0.00840345819618718	-0.0229112699505539
Row.27_119532	0.00432294077666602	-0.00409924880236264	-0.011157304288922	0.0116613032275404	-0.00955870031890858	-0.0110863691769568	-0.000273504821600938	-0.010424471920509	-0.00484824358194906	0.00295656221898828	-0.00748893608826551	0.00464687100325241
Row.29_55011	-0.00693535338449689	0.00139158208643336	0.00583191800846466	0.0054934418883498	0.00726713970692864	0.00179414928652528	-0.00612318496741766	0.00164871652790171	-0.00282512925661858	0.00379940218713515	-0.0165841773350699	-4.67329889351578e-05
Row.30_109319	0.0285719643197987	0.0111571049264582	-0.0181783234813586	0.00265863595985861	0.0146385123828824	-0.0138147735437508	0.0200647604590756	0.00271364953192337	0.0134531935862178	0.0107642239879401	0.0122232535506002	-0.0159660572871553
Row.31_101272	-0.00927377017838206	-0.00564227065278979	-0.0269564312159442	-0.0181992620517242	0.0139152029102203	-0.000908167805859923	0.0145444623721997	0.00834308704985712	0.00387213228039157	-0.00551921689272174	0.00816301767842943	-0.000801277206162499
Row.32_73678	0.000405206305879202	0.0109344369841393	0.0343759410195874	0.010566680207616	0.000792866477121614	0.00963496156586847	-0.0105145043389869	-0.00315905505743775	0.0272173121907461	0.00155213191357502	-0.00626205851112694	0.00757121098777836
Row.33_64550	-0.021858533053341	0.00207443493412278	0.010793874849249	-0.00193122464766172	-0.00116344488598107	0.02021608634552	-0.00813888582943587	-0.0134443131681092	0.00275934386417972	-0.00918728278813703	-0.00392347544016036	-0.0152010232263548
Row.34_3252	0.0034239388805	-0.0236606455692509	0.0400713721201628	-0.00672794631033817	-0.0226010030295264	-0.0124003994491213	-0.0167723344840704	-0.0104176487951589	-0.00989009668335929	0.0239774876862864	0.012887582899405	0.010917491037402
Row.35_15162	-0.0396873576567556	-2.6507951930635e-06	-0.00390890776338653	0.000121775025055221	0.0079326021315439	-0.0176787143151937	0.0357179396030397	0.0037233742739749	0.00287356961640979	-0.0377596060567674	-0.029709189311925	-0.029779302019564
Row.36_66829	-0.0292223068887529	-0.0186781087055264	0.0115083846775301	0.0144123854685441	0.0270606775851324	-0.00568530202309814	-0.00251736823476434	0.00615057230284765	0.0144281486918804	-0.0273158961451918	-0.0511101710072888	0.0286098729645671
Row.37_92938	0.00258742250295102	-0.0137396703033512	-0.0222603169821606	-0.0140581960282582	0.0113498773455837	0.0171739875649555	-0.0271125257978243	0.00681765115366968	0.00306681100128559	-0.0135195878250598	-0.00374080295297851	0.0220216959474753
Row.38_59680	-0.0103215052908984	0.00737016519915769	0.00906007251616784	0.000610303908814521	-0.00440864282437641	0.00184305718570615	0.0115190726821425	-0.0132777358566987	0.00449147528819812	0.00985842491029325	-0.00658382361941052	0.0280856030173846
Row.39_108919	0.000320089898960517	-0.00284602014807823	-0.0163277199140837	-0.000718987609592751	0.0212607984676187	-0.017233803483182	0.00391631492032836	0.00981844668917052	0.0156568997740169	-0.00303560490110031	-9.3134607924783e-06	-0.00528935948807896
Row.40_3197	0.0102993494395104	-0.0241195030395185	0.00628810757827591	0.00112219734591911	-0.00429304477277705	0.00223393394573827	0.00501710657577665	0.00824537229225018	-0.00839328391150378	0.0107749242855143	0.017869814633063	-0.00594743926761499
Row.41_2497	0.00104589219092325	-0.0242947300295607	0.00905992170683827	-0.0336473400490922	-0.0126540560626985	-0.0383083129301354	0.00874595901729622	-0.00476330280365635	-0.0306787625358299	-0.0158038435395422	0.0122062319079205	-0.0190950509197707
Row.42_87287	-0.00441212753639549	-0.00186172103589197	-0.00190754021777511	0.00429695000635514	-0.00290844777831995	0.0156415946074777	0.0012222589812423	-0.0101257367765319	-0.00265516471764688	-0.00773404499188827	-0.00504351322180894	0.000273641021511103
Row.43_58090	-0.00816085351773457	0.00313372564763415	0.00797326782005506	0.00784872479512822	0.00711061077794752	-0.00941067098864456	-0.0173300484737337	0.00585508046837908	-0.0155821392235832	-0.00786812244134321	-0.00446535553673049	-0.0166378657280719
Row.44_97447	0.0015512876572226	-0.00312750624041292	-0.0207753374508726	-0.0119695950418368	0.0115651599586321	-0.0133865650345985	-0.00480564302849541	0.0072409034511718	0.000793302343809386	-0.00287988724367653	-0.00239291698552542	0.0103965807026707
Row.45_97432	-0.00249718796936504	-0.00242634123336586	-0.0144546869680991	-0.00444171985192822	0.00753718981628842	-0.00509815705640545	-0.003722697972775	-0.0059715623713131	-0.00515383118149339	-0.000126621992965266	-0.00131193252846778	-0.0114641801613752
Row.46_69539	0.0108474068322128	-0.00272348985213133	0.0125138287251655	0.00750155994017154	-0.005286599689681	0.0433025557530798	-0.00340058954234359	0.0116340971264181	0.00267714002495737	-0.0113759485132155	-0.0172780873940042	0.00720754257987389
Row.47_80710	0.000895006330667121	0.00628591882317441	0.00628562288966205	0.00842356798395311	0.00141323047206284	0.00877487979891423	0.00422893733527455	0.000694274547752563	-0.00459708484428498	0.00161498203070754	-0.0171216442981053	-0.0110508059779214
Row.48_98585	0.00257436690529929	0.00287516882860566	-0.0132795227778024	-0.00641249290243328	0.0238082394567226	0.016075485538422	0.00589311621452441	0.0140436722448886	0.000971101286773722	-0.0152792140464235	0.00616318262638597	0.0165846880086281
Row.49_49646	0.00946680629122144	0.0208957311204005	0.0102759978527942	-0.0148580362364343	0.0191971690255337	0.0282810085289852	0.00992221721755617	0.0176783062515644	0.0267021938095664	-0.0409308622001884	-0.000710694921978978	-0.0199619447515045
Row.50_2637	-0.00494755369382781	-0.00978098900301961	0.00872076166228019	0.0226962888620659	-0.00191586861005422	0.00305327552971114	-0.0122322440688283	-0.000929010440570577	0.00912056687069185	0.00356624944615897	-0.00799162937062713	0.00595740589073419
Row.51_98778	0.0278557218394131	0.0245170234617504	-0.0085975713630467	-0.00746635800775777	0.0166469154728698	-0.006698149914482	-0.0161275013870977	-0.00366958560820234	0.00359791898447528	-0.0128482806642926	-0.00346269412440606	-0.0275405123677877
Row.52_86394	0.00370889082741602	-0.0138286836916416	-0.0300736859528609	-0.0175996491437427	-0.0159054775300575	-0.00358411688043094	0.00263159862675096	0.000504576954953425	-0.0424936495870008	0.0312020423969104	-0.0277010972385199	0.0119158308244338
Row.53_99756	0.0121501817621873	-0.0032888971711493	0.00222530155543021	0.00577777875277413	-0.0058027400620738	0.00301777713600335	0.0153094363010857	0.00727555010671299	0.00920859034281044	0.00644839046079634	0.0125045733344229	-0.0277502475739846
Row.54_64590	-0.061021568184447	-0.0203313136410745	-0.00231630422623476	-0.0114568305152658	-0.0668886967048211	0.023630665292597	0.0185342361914044	-0.00872698989357984	-0.0108253852513794	0.00351862181528455	-0.000750753987914088	0.0260257442056198
Row.55_80107	0.0226834167047589	0.00907539206468379	0.0247538764196097	0.0108137343461715	-0.0176019042140753	-0.00341728938655461	0.019516971105538	0.0102239118960161	-0.0180742918769017	-0.0124887197968971	-0.0173955486303479	0.0263156477642214
Row.57_93209	0.00213164748491032	-0.0142196599949301	-0.0152313659749948	0.00528558841711284	0.0104092074779019	0.00539826979237733	0.00743098091440036	0.00344372373311796	-0.00900813922341699	-0.0169541006195806	-0.0064559878448412	0.0271295493611164
Row.58_3737	0.0147932132239488	-0.0202170742927197	0.00405510103420856	-0.00541113346920735	-0.0031118364478949	0.0011806831729055	-0.00643524142293146	0.0111364992557535	0.0267726016454996	0.014262489104131	0.0280926471494196	-0.0256908046159241
Row.59_70017	-0.00943218930130556	-0.0196534747665297	-0.00193278176496995	0.0227044275709674	0.0268702065469485	0.0293272804908148	-0.0262441855841649	-0.0384551381018143	0.0522903474404301	-0.0259153287327173	0.0458444764723947	0.000504986392521041
Row.60_56721	-0.0487129438814536	-0.0101532090334134	0.0118977165361104	-0.000459225910858926	0.0188880083438879	0.0242840374856682	0.006930546168986	-0.0119133739129505	0.00393337169818524	0.0199049657438757	0.00477651395913138	-0.0326423480631974
Row.61_85008	0.00167288278877489	0.00246369759916013	-0.00172051911523911	0.0123159038185323	0.00746108120926519	-0.0028580420591961	0.0105489278442607	-0.0028868672272765	0.000459068331793329	0.000778078224950866	-0.00194955132728689	-0.00581424247981013
Row.62_73214	-0.00289643672791912	0.00712649794635981	0.0153857876691124	0.00101116698987337	-0.00301762782428125	-0.00594059922850169	-0.0109593426925722	-0.00173349244002769	0.0124753893984545	0.000970709243699555	0.000195179927534722	0.00118900359941909
Row.63_2211	-0.000111420310194446	-0.0228756410498196	0.012952081554019	0.00263244535546129	0.00253302888434833	0.00330575884377011	0.000634627604943013	0.0131866853782488	6.21312866724404e-05	0.000495830876779706	0.0103120219925098	0.000179828735504643
Row.65_132640	-0.0142845664016393	-0.00683202571604196	-0.0116647879206218	-0.00568990394007081	-0.0224897011116587	-0.00332157900573277	-0.0109797469504258	0.0137563372172371	-0.00626335041144292	-0.00814099751466717	0.00151376937869685	0.0209867104366408
Row.66_2110	0.00393581856951996	-0.031184002457796	0.0187889784865031	0.0117917311985606	0.00641531118730134	-0.00462057996784146	0.00344095674521538	0.012973824812471	0.00709328278548623	0.00081406160093643	-0.00227090913385845	0.0122624242123568
Row.67_103944	0.00196304407627039	0.0031170485770991	-0.0101744125729636	-0.00419764841205971	0.00704286956975286	-0.00128216887828162	0.0068070218416105	0.00240392833704909	0.0197135804677721	-0.00426449761648683	0.00166694405654944	0.000971407823570582
Row.68_109901	-0.00271560092576876	-0.0105448470663872	-0.0178416724884355	-0.00618582359372242	0.00593150057164718	-0.00109134894926131	-0.00281172966160321	-0.00474429580976591	0.0133832525500959	-0.0124622939411876	-0.0046740873648328	-0.0272682489152997
Row.69_119631	0.0103441168737284	-0.0238966424730002	-0.0156226849699035	0.000731140370651681	0.015986526201999	0.0199126167581983	-0.00487661004768212	0.00634764169285119	-0.00925926496962604	0.00823590869661207	-0.010042032104081	0.0218167493666664
Row.70_100102	0.0150024022417122	-0.00672559737407787	-0.0155369697127692	-0.0111803580687148	0.00807220960755816	-0.00281669115254069	0.0017134017628326	-0.00338498309246962	0.0158283573239231	-0.00842197094109392	0.00424167151785564	-0.0270753368091264
Row.71_78578	0.00268641138746451	0.0121557831334787	0.0168084942589381	0.0027672009885517	0.00598550934615432	0.00300252679972717	0.00734933083046982	-0.0164421776391751	-0.0107575471486903	0.00843062505491826	-0.0219435076496722	-0.0284447649427899
Row.72_2276	-0.00345367427322906	-0.0155126957638682	0.017878672090406	0.00577365554164023	-0.00186899595414911	-0.0096419420427788	-0.00135047320196337	0.0132657631194478	-0.00620935662367902	-0.00351075167717861	-0.00111319604020228	0.0277485317638799
Row.73_62173	0.00343538954608836	-0.00191511656273699	0.0127667566644979	0.00661763872899106	0.0021354523984446	-0.00333111157090912	0.00737860113638866	-0.00351645106674897	0.00596752440220767	0.0163818363662054	-0.00233915059209071	-0.0215387813720477
Row.74_110713	0.00296298921479522	-0.0110229277305305	-0.0192989223194548	0.00123879101502524	-0.00778383540204735	-0.0234847049696182	-0.0140087766162102	0.0103908877834188	0.0101241314071642	-0.00229966492668398	0.012508295964923	-0.0279272339643753
Row.75_4516	0.0125446429288806	0.000313515880448116	-0.0418344553181316	0.0731965046609191	0.0175750194895983	-0.0172585564634601	0.0125932130051067	-0.0181780463598488	0.0258185324499218	-0.0387481136305265	0.0484568583120626	-0.0202845783806211
Row.76_74265	0.000229931057221451	0.000375909698867979	0.0125291072547258	0.0198310154314127	-0.00342558197614596	-0.0124191364589208	0.0104566668199821	0.00724794616427911	0.0116281939830731	0.0136983180689679	-0.00431290722854918	-0.0219351051752518
Row.77_85051	0.00912892754689323	0.0343121915926822	-0.00842276592692058	-0.0163586662017368	0.0263480897314259	-0.027760316465617	0.00328323040381892	0.0187684876350328	0.0306945290419505	-0.0140776758210435	0.0370978601746616	0.0134628241459578
Row.78_111522	0.0151491495185153	-0.0196840178908033	-0.0374483717670572	-0.0214921674116153	-0.0208630810734695	-0.00685081696492151	0.0115569133867016	0.0210818759056311	0.0133595519506246	-0.00961434615341378	-0.0176778486490183	0.0255378975670532
Row.79_115808	-0.0353478263881258	0.0139798625630908	-0.00873889199995629	0.000417468904200747	0.00146224582713276	-0.0150453645331608	-0.0529695278964629	-0.0114924836123517	-0.010504506132528	0.0396280047680026	0.0108060666916188	-0.000689116866483162
Row.80_3474	0.0148642506801116	-0.0210393424339504	0.00889657164291213	-0.00413208910078704	-0.00642173711890229	-0.0052205764521763	-0.00378344761379542	0.00944400746680382	0.000612699898204812	0.0152661618012258	0.016032536617691	0.0111939356695025
Row.81_74672	-0.00103834675723487	0.0725668662503577	0.0188621835435761	-0.0263350828947533	-0.0142808654786975	-0.028600821423113	0.00501737995363673	-0.0197584641699531	-0.021016086552022	-0.00111360791447175	0.0207851897495074	0.0100373826417299
Row.83_93643	-0.0107441948683958	-0.0166635169927768	0.0209142827162853	-0.00275980145477766	0.0529768573091219	0.0263606854461034	0.0392637625243886	-0.00309597608803822	-0.0224665637661678	0.0130485399509532	0.0541372411779272	-0.0256449686659387
Row.84_60058	-0.000685892774268534	-0.00795597952379139	0.0061767900873736	0.0204494832977742	-0.00540114951231091	0.00399984638526805	0.0104789492474483	-0.00962903123213385	-0.0144060679461932	0.00156974172475571	-0.000422587484442266	0.0280086352500481
Row.85_124142	0.0176059444977395	-0.0141510826143945	-0.0234028011737893	-0.00456676130262885	-0.00302274370778093	0.0024897596249582	-0.0172186432854409	0.0245668375949751	0.00241588498042745	-0.0133194944075063	-0.00102953906776956	0.0215712330677083
Row.86_127219	0.00308743602715019	-0.00869693235142435	-0.0311594900121303	-0.00369664008616707	-0.00746640535274619	-0.0245923299196648	-0.0173942654487838	-0.0162586931622009	0.00445040993927044	0.0263593152456989	-0.00157385504124236	0.0219834536908855
Row.87_72313	0.00548582085637925	-0.00920754621011914	0.0362199957079987	0.0306974743041031	0.0167635250421645	-0.0112172399322178	-0.0218632662632576	-0.00804322592835287	-0.00684236361721508	0.0150992081559073	-0.0113306227971066	0.0114055883844432
Row.88_77498	0.0312820830346668	0.0192381597358751	0.0137316322372008	0.0087732989442335	-0.000101402891787316	0.0334611947378556	0.00686364549246216	0.027327456406127	-0.00901592483566205	-0.0396759782209549	0.0129525430842526	0.0241120358263131
Row.89_68774	0.0178181877214267	-0.00504349619302839	0.0173035611495241	0.0120423838972445	-0.000458299623817625	0.016988633344946	0.0013013731304382	0.00137569161420986	0.00280069231088735	-0.00979355331036394	-0.0295660866043597	0.034122176816165
Row.90_67527	-0.0101854508824224	0.00705588412143891	0.00281758618610324	-0.0116970830696876	-0.0154382114990298	0.0142029179993126	0.00465770652763807	0.000547880342045817	0.00390927692425609	0.0291931802526466	-0.0115861264609854	0.0273242217283986
Row.91_119577	-0.00177016009043066	-0.00929292978340283	-0.0142344260666996	-0.00864885730770017	-0.016694336911386	0.0198766387056071	-0.00277488299766334	-0.0454689498754801	-0.00217353991205325	0.0290352360808536	-0.034379888610817	0.0166238433747847
Row.92_5311	-0.0179249663318376	0.0306028502275824	-0.0285308529616831	0.065029736976329	0.000176555757664091	-0.0133078480169956	0.0153035424188018	0.000165761172213456	-0.0110740913007008	-0.0194169442230129	-0.00414528774364731	0.00350818729746345
Row.94_54476	-0.00507763188774848	0.00741287421458073	-0.0185080733526352	0.00465432084287855	0.042807400596021	-0.0144375242038679	-0.0183159463308336	-0.00058591085172499	-0.133979215290022	0.0226588610833492	-0.00466623485881092	-0.0226261440352668
Row.95_43165	-0.0412911388087572	-0.00317842753536365	0.0254269870458994	-0.0233074440645852	0.0245920604005108	-0.00120228594510974	0.0116696315532799	0.0285871291737993	-0.0453144809501743	0.0398038296964786	0.0185166691833195	-0.0145732172893968
Row.96_72941	0.00236207228400676	-0.000821415632403894	0.0159189471964723	0.00609289877526765	-0.00393030140376542	-0.00282335280489533	-0.014356717959855	0.000291244573629883	0.00561156536764378	-6.92310316176183e-05	-0.00725486772915151	0.0057725583154908
Row.97_86153	-0.0170768707818432	0.00187850841366669	-0.00512257889279655	0.0328918660489802	0.00145403617438029	-9.64752901986215e-05	-0.0293342760578708	-0.0264936959455537	-0.0472337026232659	-0.017188210448437	-0.000208947374735846	0.00427258260677754
Row.98_59161	-0.0228685711056077	-0.0288653081089937	0.0215062397903489	-0.0170522433760108	-0.00403911857963771	-0.0102650757027987	0.0110197808916192	0.0129392835853601	-0.00101412651054239	0.0318644872787809	-0.0199884794638947	-0.0121716188061801
Row.99_83534	0.00860950055123223	0.0258002077763115	0.0119328015987649	0.000134558166309753	0.00910033882677272	0.0170671542432287	-0.00247288654490042	0.013313406262189	0.0081542578582339	-0.024886494730632	-0.00605371042365015	-0.0315659225195184
Row.100_64073	0.0469910706029913	0.0204069909346572	0.0104308923574848	0.00609992724638687	-0.0456734682690608	0.027148497240359	0.00193342523533326	-0.0070566575993417	-0.0283770099261044	-0.0420895557471217	0.00750892265510793	0.00529218469058688
Row.101_61352	-0.0114473714460091	0.00949802179593702	0.0422918554370558	0.0183710880826978	-0.00715721650065105	-0.00382317150342966	-0.00749285838928852	-0.00355942357652078	0.0223310896730053	-0.0226731769503091	-0.0655035566805227	0.0350319825788663
Row.102_102119	0.0180999936040409	0.0144462221441713	-0.0143053162810981	0.00965807924943336	0.0224767274713002	-0.00573412546906478	-0.00624342848046922	0.00854899745178345	0.0195266546700212	-0.00307430783984419	0.0422616620367779	0.00140014668530957
Row.103_72767	0.0108591110273697	-0.000749090535494479	0.0103182363043015	0.00258207360309735	-0.0163684697104297	-0.00965954567466786	-0.000589688344879489	0.00231583098070885	0.00697139524099775	0.00965848394890198	0.00766985265327909	0.0335469224055576
Row.104_87693	-0.0119131741012845	0.00670361503946996	0.00219180673131533	-0.00300659173477614	-0.00675870472438081	0.00920220884377674	0.00687408790236829	-0.00951075973087127	0.00429564133232482	-0.00172012433806407	0.0071277819848778	-0.021428439195698
Row.105_54316	-0.00296526613460581	-0.0124589394894853	-0.00225651017987965	0.0265659170501151	-0.00278444865778458	-0.00684596190977208	-0.00313021238357662	0.0413969120151956	-0.0570848186221493	0.00296683621851543	0.0208805746954114	0.0292697161365035
Row.106_100212	0.0121381983989032	0.00523776677322695	-0.0135366531661407	-0.0137818857242806	-0.0180874576778018	0.00174541190558273	-0.00209119037714701	-0.00800018052903499	0.020950430539448	-0.0115871473421309	0.00283613960943403	0.0289460281414504
Row.107_83761	-0.000995067934101879	0.00787582300191644	0.00991524846623935	0.0161593548321196	0.0127743124905386	-0.00069242000039492	-0.00220433892204207	-0.0083499931330104	-0.011420096035015	0.0109751218770006	0.0013015439787658	-0.0276323098870889
Row.108_93359	0.078624419371751	-0.0264041300496317	-0.0907774643835221	-0.0289593153374176	-0.0436302916568704	0.0655409713921908	0.0165718007019158	0.0210683166825468	-0.0158754349718222	0.0577542422347469	-0.0456394587979353	0.0118966991515654
Row.109_4888	-0.0197786667870056	0.00193785675322633	-0.0237802510473993	0.046951661434355	0.0182425415126384	0.0289301364918247	-0.0136457912610326	-0.0342247844565126	-0.0134059484848416	-0.0589758172675487	-0.0144978382153566	-0.0161900413423698
Row.111_69505	-0.0168224354159643	0.00404307816128911	0.0100863457422955	-0.0194471749683182	-0.0205327425974093	0.00825241231336559	-0.0112255972340074	0.0236028240123326	-0.00657862084350723	0.0116609293158533	-0.00970844025246444	0.00394110498402292
Row.112_76926	-0.0117482012500889	0.0167293811692513	0.0119330445761197	0.0172084201991615	-0.0253669486691365	-0.0481616814218095	0.0109551711596556	-0.0142439538088266	0.0244916863852193	0.0167507928919821	-0.00463377403076825	0.0158692042997305
Row.113_58444	0.00140593790197924	-0.00658015362632513	0.0441612198783655	0.00898385986114575	-0.010146627888118	0.0106704574435093	-0.00653672490612928	-0.00994913232355385	0.00447744785713285	-0.0112896727902921	-0.00410292602485791	0.0130181541537705
Row.114_51714	-0.0155604551151672	0.0134210960256089	0.0194989534798154	-0.00390220098967328	-0.0154400337415724	0.0279711058958957	0.0218573228495656	-0.00788521181524458	0.00237323050687987	-0.0525957291675304	-0.0175007403925806	0.00133032359136958
Row.115_29422	-0.0206597911390175	0.00290153230178369	-0.000413980194843834	0.0159732475327383	-0.0135755916517131	-0.00264302554560403	0.0287383898521041	0.00323022046042217	0.0110468925163906	-0.0338663596601715	-0.0286549299792694	0.0172586454673277
Row.117_54420	-0.0134657590179214	0.000412816474184569	0.00113350034920504	0.00291172298565286	0.00886415489729618	-0.0198587081401027	0.0433571615997008	0.00600579668498963	-0.00138352056240565	-0.0208735732880386	-0.0259319279789174	0.00391179948799201
Row.118_109517	0.00115209525409599	-0.0030246962940393	-0.0207391772132148	-0.00948617626278306	-0.00363121679928671	-0.013171140521446	-0.00436197540453699	-0.00184913306549187	0.015589733370573	-0.00524514781305828	0.00530453265404038	0.0163919043689518
Row.119_66925	0.00561958968228405	0.00399204297854874	0.0053817302325686	-0.0160025851082596	-0.00388731120794877	0.0186361460581754	0.00289994357431514	0.0132620424881623	0.0055897964332283	0.00908630836095688	-0.0131798695589219	-0.00595823240980167
Row.120_83735	-0.00294703353784538	0.00180660182399595	-0.00413970363191844	0.0202486355177469	0.0123218338281191	0.00130030505969423	-0.00374401223561539	-0.00623279054390887	-0.0130757761012734	-0.016617564672405	0.0154414865579781	-0.0266474022878242
Row.121_81318	-0.00362041980104537	0.0019442340607537	0.0172030654037705	0.0205732397227465	0.00911226990417572	0.00292724068654159	-0.00159583518572068	0.0145673139911254	0.00391132292413485	0.00770993198743104	-0.0159780517332028	0.0221563719362422
Row.122_58913	-0.0177328301930863	0.00325088517471986	-0.00204982553349512	0.00458035220895547	-0.0233977453390457	0.0341239197294619	-0.00894850611559494	-0.0258991077024737	0.0141561571202409	-0.0208029332627216	-0.0066948361538074	0.0233375724486915
Row.123_99178	-0.0549691126225662	-0.00603829512712099	-0.00808394450708436	-0.0191167742862115	0.0487983736719749	-0.0230398388316718	0.0270988773475625	0.0125688239002042	0.010333490236649	-0.00499640425293475	0.00480069604650533	-0.0218838850031098
Row.124_107513	0.00824165839384235	-0.00934124290440047	-0.0172412427003518	-0.00551334584947287	0.0134018786942791	-0.0113516426999358	-0.0116443081750187	0.00344318587832591	0.0394502006483674	0.00855224056112404	0.0326386832180513	-0.0140018862647524
Row.125_2548	0.00194162817622284	-0.0182760332407096	0.0171095136383354	0.00668578968510485	-6.64260584512846e-06	0.00168606163050807	0.00169976385397561	0.0176736958084009	0.00531685773673805	0.000996136400148186	0.00258653776638014	0.000523955675253744
