Feature	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
UBE2L6_O14933	-0.00693454127122593	-0.0124541570390926	-0.0103944516831559	-0.00885336137855526	-0.00120269592064006	0.0060548059839622	-0.00232130554954525	0.00890011358441979	-0.00212826990397737	0.0106036909684348
CASK_O14936	0.0113063081575344	-0.000202539071417658	0.00127931529989219	-0.0017582562200262	0.000433435478457493	-0.001662496331557	-0.00401983553412263	0.000927537737181082	-0.000705295398358245	-0.000186542278141475
PLD2_O14939	0.0100555963266099	0.00302801956748779	0.00841160833779475	-0.00491916169414358	6.91728148778872e-05	0.00465358769545065	0.00415836136277347	0.00617648469134726	-0.00184467004950836	0.00248856949534833
EREG_O14944	0.0105379375827706	-0.00645235213564228	-0.00802970836477928	-0.000994739858481184	-0.00132356143083865	-0.0117131816440531	-0.0112764001539306	0.00102015989919564	0.00838723472949454	0.0103047751158001
UQCRQ_O14949	0.00332823013061531	0.00276218289984981	0.00435659610491778	-0.00558336263061674	-0.00463884456568122	-0.000733422704650342	-0.00106148021907503	0.0044592750784458	-0.000589080671172091	0.00518358201531741
MYL12A_P19105	-0.0139511874165169	-0.00344331609048332	-0.0121714790375506	0.00695186772961422	-0.00571970663658258	-0.00478339008494226	0.00584570110729075	-0.0117157957674533	0.00567277220807398	-0.0210533695450007
HGS_O14964	-0.0123269246004459	-0.00167628494631303	-0.00329483874045634	0.00274290383429449	-0.00155711403997135	0.00362734541465594	-0.00189147027493678	-0.00550417841497316	0.00456906758491368	8.96822594645103e-05
AURKA_O14965	0.00462450901673826	-0.0057406087495592	-0.00686361244659537	0.00891205488693696	-0.00121823132111615	-0.00111695005076234	0.0108877945548118	-0.0114303866780172	0.000201981132055937	-1.2892198985777e-05
RAB29_O14966	-0.000175830215718307	-0.000878063892952808	0.0173550654823002	-0.0149546036670476	0.00646353598909055	-0.00652332401229809	0.00201724504495559	0.0118594387540419	-0.00376266825798155	0.0103980149100727
CLGN_O14967	0.018395085157698	-0.00498133678641574	-0.000730026040116367	-0.0157255718628945	0.00203618865784699	0.00396691776472738	0.00460968468376039	0.00340214144992233	-0.000566729067869056	-0.000350690166407429
DSCR3_O14972	-0.0115697763487727	0.00248060139188777	-0.00559640436831006	0.00278568448195352	-0.00953266537255891	0.00258548495704482	0.00329564427364907	-0.0121078454420324	0.00541754716540041	-0.00252437664861199
PPP1R12A_O14974	-0.00310863089743797	-0.00876342617046658	-0.00430336335504874	-0.000789844050098447	-0.00508918685120283	0.00420430732958296	-0.00938257964735961	-0.00077943080836923	0.000630295214552908	0.0160654528040052
GAK_O14976	-0.00475638703448123	-0.00506597116756235	-0.00170510703418902	0.00440234285996694	0.00196164227633526	0.00068978426505853	0.00409667296357235	-0.00636566826520235	0.00438971014886169	0.0159682531505776
HNRNPDL_O14979	0.0151860287122102	0.00507877938101684	-0.00422507520757315	0.00176867519615311	0.00519918904295129	0.00327046532758314	-0.00625545774027485	0.0106953665502943	-0.00145329014596322	0.00531640811640399
XPO1_O14980	-0.00125559806851423	-0.00413859501299309	-0.00801682448842689	0.00420100889665492	0.00185857618454757	-0.0011266480483016	0.00722318843704829	-0.00526838209769611	0.00486822639226747	-0.0265610432112866
BTAF1_O14981	0.00376442161937811	-0.00332265582251436	-0.00298788527897211	0.0028748568974136	-0.000252218721166561	-0.000232423749323042	0.0015929667060181	-0.000872767303706497	0.00182525183435331	0.00525967468037109
ARHGEF10_O15013	-0.00502836767266581	0.000595016320816227	-0.00142676511202732	0.00100072220710792	-0.000272075926896927	-0.0030700286913377	0.0018490918083283	0.000304828891309125	-0.00113558122074188	-0.0132153249939988
SPTBN2_O15020	0.00165624046398542	-0.00930630833014684	-0.00477998810720257	-0.00768751422818248	0.00771672818290148	-0.000298223952132598	-0.000452725787628473	-4.67627387542178e-05	0.00662731982380515	-0.0215833014320738
SEC16A_O15027	-0.00399759586964261	-0.00243947770636791	-0.00856343278435846	0.00643539993601222	-0.00589097943737549	-0.00212735047038272	0.0160992888970163	-0.00970921224423628	-0.000322819289106336	-0.0264547019633847
PLXNB2_O15031	0.00787153019230282	-0.00036357438767373	0.00241018222394049	-0.000490490795476649	0.0017774281318655	-0.00158357652108331	0.000375619184429625	-0.000325744626951805	0.00160743648569564	0.0158026841434171
AREL1_O15033	0.00531825358253706	-0.00296197259843664	0.00801288916823774	-0.0117474622740668	0.0138302952019763	0.0100701658834857	-0.000102428169865524	0.0135133270904565	-0.0200285646159069	-0.00780966168046185
KHNYN_O15037	-0.00831772490119493	0.00336386985799447	0.0102778276062169	-0.00291476228487854	0.00218424752537886	0.004316986855077	0.000648034075050466	-0.00183966744042793	-0.0036584256820956	-0.0104431828829708
U2SURP_O15042	0.0121504598434395	-0.0054817908681243	-0.00123234046277186	0.00418913670546101	0.00145694587519521	0.00357957444609297	-0.00215937617821404	0.00368077477509864	0.00151272491899086	0.0211268306327263
SETD1A_O15047	0.00855809005562752	-0.0036965169934112	-0.00694555997005618	0.00298850436052818	0.0040322707966948	-0.000975355216195431	0.0135047193260024	-0.00319076269268116	0.00339670214270847	0.01312635191014
SYNJ2_O15056	-0.014956606699217	0.000181532691388683	-0.00369576947517005	0.000724356971763854	0.00247825323263358	0.00539877876110586	-0.00365993707037263	-0.00416538294034734	0.000219523953565335	0.0161692312168864
SYNM_O15061	0.010831685675007	0.00365636212443895	0.00390683804180789	-0.00686776883149811	0.00135964978845778	0.00280225697067182	-0.00229900365379838	-0.00410214425276829	0.00154491080940897	0.0157962403409176
KIAA0355_O15063	-0.0338092598839572	0.016044923140065	-0.0207022115125643	-0.0121982152059516	0.0455313469982747	-0.0499305712413638	-0.0516755745389012	-0.0525214164977248	0.00258188519387861	0.00295442434618037
KIF3B_O15066	-0.00729996918837963	-0.00224624815668471	0.00165946133559448	0.00241794058281801	0.000238661576677853	0.00743714842176011	-0.00172429610706547	-0.00425463658377124	0.00658962722082265	-0.0106258999632031
PFAS_O15067	-0.00614134441806338	0.00249563428472955	-0.00946883035049178	0.00629567568896089	-0.0112738544163762	-0.00917210712381785	0.0112986614330155	0.00873839790544365	-0.00238502869744046	-0.0052137629493665
ANKRD28_O15084	0.000583222902635815	0.012242903681333	-0.00442857004606864	0.00628142714666811	-0.00218212224723679	-3.07749134313083e-05	0.0110119782020023	-0.0194143228046478	0.00606154462051543	0.00273402404705866
ARHGEF11_O15085	-0.000575070880974734	-8.21623881133467e-05	0.0051503129989291	0.00451004037866566	-0.000364680808464014	0.00543768654349586	0.00106431251521709	-0.000658416191294104	0.00929696642203252	-0.00280373393987552
KIAA0391_O15091	0.00500408429607346	-0.00881910661361459	0.0107434497854149	-0.00753946705218355	-0.00319939324097469	-0.00205797149540503	0.000809169286490306	0.00688686473150404	0.00169138351896515	0.0103012783647745
CHUK_O15111	-0.0181681460045439	0.00630289532432283	-0.00674330621453533	0.00588986715336737	-0.00743082531094318	0.000310259134899466	0.00563979513455583	-0.00416127944920732	0.00523283210025874	0.0159225847646498
LSM1_O15116	-0.018130818792527	-0.00248091731062284	0.00546109439141088	0.0128096717168795	-0.00547327801670345	-0.000242557329700549	-0.00185349727146501	-3.20604887513774e-06	-0.00326217514070817	-0.00480118740881307
NPC1_O15118	-0.00493978556996416	0.00187878509263415	-0.00590144548409736	-0.00177523076723242	0.00374309564940895	-0.00305106398235118	0.00736933348412148	-0.000513877083162281	0.00269049115149058	0.0159127346858995
AGPAT2_O15120	0.00733303997229418	-0.00717166785581174	0.00122072106625413	-0.00151099364187742	1.95290853371308e-05	-0.00454958831533095	0.00499364224018066	0.00208268069197163	-0.00110752939748605	0.00512473112808393
DEGS1_O15121	0.00606674081955864	0.00256129453862224	0.00584360541317186	-0.00688531421884865	-2.6503433259768e-05	-0.00828232706208601	0.00284219257221238	-0.00195099789876923	0.00262839971288919	-0.00555163506039145
SCAMP1_O15126	-0.00221344141335085	-0.00167459226071991	0.00652832396554612	-0.00532796381279756	0.0021060854018507	-0.00306592961629271	0.00328393903556897	0.00949547396233233	-0.0031056372862676	-3.82988641782573e-05
SCAMP2_O15127	0.0027766570208493	-0.00664742373240385	0.00913493330385607	-0.00960013315282882	0.00743454059794537	-0.00533771085239072	0.00453817642795256	0.00287855844487626	-0.00259620040010145	-0.0241307783670292
ARPC1B_O15143	-0.0049151069324929	0.0151870692158746	-0.00176218080555417	-0.00727681509193378	0.00171266134994683	-0.00251647394468292	-0.0176731933452674	0.006061230860666	-0.00188901844745236	0.000204773854226479
ARPC2_O15144	-0.00591148748855326	0.00514407213090029	-0.00254668819311294	0.00715548219235775	0.000169709699454316	-0.00429891094158083	-4.443894511117e-05	0.000545994935457146	0.00256952333439884	0.0054635602867472
ARPC3_O15145	-0.0144630004740927	0.00375865130473434	-0.00994042669364674	0.00700745363033852	-0.00832322014041859	0.00245098102204895	0.000104741364760717	-0.00159470064926362	-0.00454163018299701	-0.0207650066762448
BET1_O15155	0.00832511550098693	-0.0229988041237565	-0.0233923183950134	-0.0133551553725943	-0.00127437811844394	-0.00517626561721227	-0.00296242376479239	0.00229636982214289	0.0094600278933864	0.00736094744653399
POLR1C_O15160	0.0104060200226789	-0.00336539392925541	-0.00302378353132655	0.0121995638800399	0.0042080448485424	0.00243395657712238	0.00935665003311617	-0.00282635779333202	0.00243844898905628	0.0184919791890957
PLSCR1_O15162	0.00371527548189141	0.00879573037518078	0.0250027205733027	-0.00494382522646325	-0.0129613302501347	-0.0196029777202096	-0.0221176971653011	0.00348169243670143	-0.00368775578190658	-0.00275572345011091
TRIM24_O15164	0.01113070633176	-0.00473443681603748	0.00464814457695349	-0.00478868671915553	0.00553980405354982	0.00248242876484611	0.00173868701606293	0.00451091098514979	-0.00321614923453982	0.0211334361995738
PGRMC2_O15173	0.000229953312819748	-0.00435399440837112	-2.33750654510237e-05	-0.00703729207069302	0.00474589526982007	0.00115696517736347	-0.00551696579798122	0.00320472098324842	0.00212215716224018	-0.00547744854847239
CETN3_O15182	0.00422720809504467	-0.00672113399813112	-0.0101554354800934	0.00177847285462596	-0.00907885865690664	0.00943802100092393	0.00416997042612446	-0.0108897880927066	-0.00358577085643579	0.0134619345987949
CTDSPL_O15194	0.00849459693616783	0.00665219161967541	-0.00263450961559061	-0.00504924946784049	0.00183605034586264	-0.00575643076046626	-0.00407723491688917	0.00814686251727049	0.00651474766051052	-0.0109205384537952
SMAD9_O15198	0.00537107119245653	-0.00931551684526275	-0.00347176779905015	-0.00236743607229758	-0.0146873567790658	0.00382999015792132	-0.00266593456525906	-0.0110759480462214	0.0107090940465911	0.0104747159753552
RGL2_O15211	-0.0115132023785058	0.00286107161221157	-0.00096808159009079	0.0110578621413936	-0.00504191129282363	-0.000975807615047597	-0.00346782684434777	0.00548665346864682	0.00487960092008948	9.61171356192481e-05
PFDN6_O15212	-0.0154285208349528	-0.00751404853288216	-0.0135793722953418	0.0113272803048888	-0.0157113044442629	0.00245643135548724	0.0143255630977095	-0.0138690681857907	0.0136037253870673	-0.0106393433770114
WDR46_O15213	0.006668747476347	-0.00306512915420279	0.000889925616446084	-0.00418348756184783	-0.000778893009357376	-0.00420620097713342	-0.00131114527693813	0.00158532115946625	0.000507554803215926	-0.026819929138409
NKRF_O15226	0.0016395738724154	-0.0010712009419468	-0.00900909557675611	-0.00252784146994663	-0.00453177139046691	0.00542120658445947	-0.00410655208507137	-0.00198171988789379	0.00108114738870855	-0.0265482299228211
GNPAT_O15228	0.00271391044745564	0.00227569490418118	0.0204483043355142	-0.00398362063692479	0.00960238021738436	0.0106586861680939	-0.00216051230006984	0.00214913557256925	-0.00601468256398399	-0.0107452549848731
LAMA5_O15230	-0.00976336225133701	0.00540373850870436	0.0032026815852411	-0.00141218714445825	-0.000170227729383215	-0.000850575388987447	0.00236274320390184	-0.00237801989027943	0.000139427167146375	6.85029648372012e-05
ZNF185_O15231	0.00918545609478814	-0.00405343085902606	-0.00169542109886526	-0.00150546756895065	0.00679310242976095	0.00387636379417383	0.0010118416471341	-0.001161628579935	-0.000348835685454273	0.0264870832482308
CASC3_O15234	0.00555434658361406	-0.00816427913602812	0.00375433127748179	-0.0177586751032539	0.00163946174049124	0.00724763176100762	-0.0135004864384367	0.00676950750084148	0.00125525338069009	-0.00566224809215716
MRPS12_O15235	0.00249094373616775	-0.00648633999300363	0.006342921712271	-0.0151942058256187	0.00747424634021089	0.000408977936896458	0.000532183893838325	0.00304773288556345	-0.00129193822738621	-0.0110142712285053
LEPROT_O15243	-0.0178973022877497	-0.00409456161083624	0.000742311104281451	-0.0125751144708018	0.00273823246441388	-0.00878486607138695	-0.00335199174494594	-6.75190150584198e-05	0.00451602473364112	-0.0134025917620692
ACOX3_O15254	0.00609773760888675	-0.000470299610497424	0.00481582717485343	-0.0052060546449637	0.000122380898869855	-0.000588070373771139	-0.00160572978447808	0.00134238691144043	-0.00704184272634819	-0.0106768064817819
RER1_O15258	0.0021858812478957	-0.00924876594872412	0.0148172115723691	-0.00430044741483887	0.0051115353987214	-0.00392467592472731	0.00234056514348939	0.0130176412733435	0.00412078273249	0.00495480625348393
SURF4_O15260	-0.00924658997132297	-0.00675635724994854	0.002926757111922	-0.00849066318589417	0.0102429266345516	0.00184427800349871	0.00638911807714145	-0.000137616467281958	-0.00508019934196229	0.000110880451360311
MAPK13_O15264	-0.0025769975466417	0.000450291747451155	-0.00118612156300757	0.00312972717194241	-0.00556313339965457	0.00231875578644873	3.01705658111294e-06	-0.000931335137018246	-0.0102005085842982	-0.00498254874860447
SPTLC1_O15269	0.00183921981544966	0.00167135681586609	0.00326402001082309	-0.00469016495345735	0.0016528459514609	-0.000324917357894438	0.00291956186867755	0.000974689962437958	-0.00318150679387494	-0.0266059829946566
SPTLC2_O15270	0.00293453697902084	0.00129083016325851	0.0012809557397269	-0.00564462715121933	-0.000611729628053661	0.000240085595244094	0.000651944250626634	-0.00145185945986919	3.73743799770395e-05	0.015856642752635
FANCG_O15287	0.00493263980336325	-0.00976719034442161	0.00607554951326687	0.00184157838746608	-0.000787425504100182	0.00192754213916673	0.00608229859258592	-0.00438102896497543	-0.00688979635010655	0.00543690326584272
OGT_O15294	-0.019943151849353	0.00433904651366639	-0.0105371872746515	0.000359674087256941	-0.00321047232705095	-0.00430034525910518	0.00326692787606511	0.00340264180683391	0.00929991115373138	-0.0105349554729602
CTAGE5_O15320	-0.00112519375278877	0.00549702782739477	0.0041698764801851	-0.00315493344442261	0.000312684378167206	0.000836210074952934	-0.00144009511910135	-0.000866294508128574	0.00911722376056955	-0.0161651529071512
TM9SF1_O15321	0.00309464228940821	0.00431271282409473	0.00992259957060565	-0.00202596141496912	0.00635469473841151	-0.0030739516605188	0.00481095771940118	0.00407824926764187	-0.00506392720231259	0.0105649246715176
INPP4B_O15327	-0.00335678778787798	0.00262416141389113	-0.00839484042516268	-0.00306622133764152	-0.008039654060268	0.00140864392190525	0.000903578196750265	-0.000585051491969212	-0.0030097161646737	-0.010418002920326
MID1_O15344	-0.00627888009524537	-0.00482361382750603	-0.00333537343234511	-0.000113349680450226	-0.00312376160528582	-0.000250218586849265	-0.00196235518520298	0.00137616999339785	0.00373920237859744	-0.0213231412686029
HMGB3_O15347	0.00778281783557395	-0.0133179669272666	0.00282112825340016	0.00716454321630986	0.00774920218362289	-0.00813032736941494	0.00471553306204513	-0.00577718771380435	-0.00409993660336263	0.0106075495771087
PPM1G_O15355	0.000216476807828428	-0.00510945653804077	-0.00713175558300719	0.0130915218353164	-0.00159625875693528	-9.17421086531986e-05	0.00670322698229729	0.00595851019381909	-0.000957975927613713	0.00282414316113175
INPPL1_O15357	-0.00655981777709041	0.00130462352805459	-0.00403055591055082	0.00358020879110854	-0.00334132285611249	0.00221953833040764	3.53728052349585e-06	-0.00848724078003133	0.00144296028242003	0.0214600307541245
FANCA_O15360	0.0158750037733118	0.00883229435993389	0.0021726712453992	0.0105855174375166	-0.000690780832440208	-0.0188807255598908	0.00224364736492817	-0.00928661605773858	-0.00555884599702473	0.0107170013695962
EIF3D_O15371	-0.0044562203804369	0.00025934052261438	0.00130251928764496	0.00820313496777937	0.00121518826779309	0.000366916445001414	-0.0100473103130397	-0.00518779807309718	-0.00358113594952461	-0.0102302450576665
EIF3H_O15372	-9.69507199592226e-05	-0.00592310473413807	0.0132001589031566	0.00721259667303021	0.0122295083547168	0.00630165758798275	0.0049924220690909	-0.000802125783924221	-0.000674071495183653	0.0132275886089626
HDAC3_O15379	0.0117139906407212	-0.00733388180450587	0.00966865296757795	0.00468919438641146	0.00378351865005514	0.0126543789935012	0.00720306042038272	-0.00706720507526768	-0.00368985903331399	0.0105260969809037
NVL_O15381	0.010073253660981	0.00195479526196321	0.00498430751333089	-0.000370083814706958	0.00191085696649188	-0.000474044059544484	-0.00376326586964785	0.00611019720075016	-0.00647865504843505	-0.02656103162924
BCAT2_O15382	0.00206691461894421	-0.00016727346805466	0.00389419733344298	-0.00896862177634646	-0.00184607062279347	-0.00405913569881907	-0.00195125524660259	0.00531877342239492	-0.0040460425883834	-0.005382096328945
BIRC5_O15392	0.0147371613373973	-0.0123505358251193	0.019987330592596	0.00597417586827644	0.001573928428759	0.00245833867679851	0.00471909895700766	-0.00985434995390821	0.00772501050830043	0.00226316257407903
IPO8_O15397	0.00165316677344849	-0.00847254753602388	-0.0012749979005931	0.0104014024589588	0.00884502655318044	0.00200800708041309	-0.00308779818333154	-0.00570925827995548	0.00985944154237031	-0.0107478215555233
STX7_O15400	-0.000563278709228803	-0.00164593509567929	0.00604696037086507	-0.00568201716858284	-0.00333116078302666	0.00123270769990612	0.00846158579865849	0.00400981657881978	-0.00163928883428406	0.0158259712660133
TNRC18_O15417	0.00968582306573813	-0.0110610483139361	-0.027733688580193	0.00669884633865663	-0.0130792681227245	0.00832879298286363	0.00673690574561804	0.0198039609922715	-0.0140439512282821	-0.0102528227465109
SLC16A3_O15427	0.00166508297507792	-0.00581670632004375	0.00950937449129911	-0.0149409798043495	0.00722893212544414	-0.00125996921015822	0.00862738894100742	-0.0031205955122595	-0.000602525721723751	0.0076393881090562
ABCC3_O15438	-0.00890194986504333	0.00701999223393539	0.00649617510462798	-0.00515925907210824	-0.00201182714284801	-0.00173053468599559	0.00123891405056788	0.00116074717243282	0.00139217020430478	2.55973009485569e-05
ABCC4_O15439	-0.00713200484936075	0.000132366711081665	-3.52413777119229e-05	0.0053804448505599	0.0011917201520951	-0.00264588767869233	-0.000197877206608251	-0.00208708382574929	-0.00237715303577836	0.0108230900415298
ABCC5_O15440	-0.0020400123177286	0.00443366730560315	0.000328415512522884	-0.0168347850349636	0.00260093169856409	-0.000998494273858101	0.0128150862608148	0.00718070569012154	-0.0067061900740552	-0.0133569508114083
CD3EAP_O15446	-0.00286796259644348	-0.0063041803236513	-0.000289878285724721	0.00245444252573789	0.000452258566720597	-0.00379277539723355	0.00522079591717299	0.000494583290999782	0.0130914160163143	0.00759841426819994
TLR3_O15455	0.00317845488452602	0.00320187683396491	-0.00250262661134984	-0.00808322733031947	-0.00524547480172644	-0.0103291736705119	0.00673727574769518	0.00164450483534324	0.00962314419761989	-0.000376726724812904
P4HA2_O15460	0.0107185993184454	-0.00307274831955746	0.0049073375104286	-0.00358767328416161	0.000491728934572764	0.00258674464255773	-0.00401986074997615	0.000595239665491645	-0.00163491076380174	-0.000184940182314108
CAPN5_O15484	0.015000342084312	-0.00372763995195021	0.00625418512542354	-0.00252021100094573	0.00140419181100559	0.00169077605443195	-0.00570937090789133	-0.000875496627941034	-0.00288878368205624	-0.000148215702243198
YKT6_O15498	-0.00364021771739046	-0.000358103175219431	-0.00102030545531771	-0.00309645440177892	-0.0032723573177011	-0.00431069524051367	0.00364517391044275	-0.00153393078896744	0.0121985065643479	0.0208977174044736
NUPL2_O15504	-0.000305154686365966	-0.0125411125231424	-0.000437861483620048	0.00377948732213154	0.0101639907551056	-0.00744951383954958	0.00988681043298052	-0.00231365031110334	0.00633527213824054	0.00506215709311584
ARPC5_O15511	-0.011468814663761	0.0061485983390351	-0.00400676376409331	0.00456793395159607	-0.0205702063937148	-0.00685240485634812	0.00621030622838933	0.00360914381323499	0.000553928940004134	0.00277400661033974
POLR2D_O15514	0.00340373477171147	-0.00892897970813118	0.00463464779218266	-0.00349795039594916	0.00442330871213178	0.00548307175252096	-0.0039049155321679	0.00132163266635632	-0.00745092496852414	0.00538238585650327
MAFK_O60675	0.0104121264336432	0.00342906638975791	0.00247599011596769	0.00795145352779005	2.91012892064918e-05	0.00554803970641436	-0.0169012260160563	0.0107688066697835	0.00597488697919118	0.00512425372538231
PDPK1_O15530	-0.00234458843393272	-0.013897320465234	0.00708834890737295	0.0016816908787631	-0.00919616195749005	-0.0070271808551615	-0.000865812727540362	0.000409537089518237	0.00438442342778031	-0.00544731328831318
TAPBP_O15533	0.00471743614226724	0.00160132670340555	0.00916433574862738	-0.00564279830645777	0.00344474620461536	0.00163115667304572	-0.000778388395291021	0.0102050293866341	-0.00823293267106495	-0.00265522314823699
PER1_O15534	-0.0163876406764907	-0.00595275076588272	0.00133035915664931	0.00225750762745698	0.0169813787421595	0.00935008224934657	0.0113529155559976	0.0101422834041527	-0.00521595999491291	-0.00786375804763842
RNF113A_O15541	-0.00593951008714262	0.00206677380617024	-0.0114893996281833	0.00602231742521649	-0.011194967586604	0.00368333595761815	0.0070374206316951	-0.0112484957452211	-0.0034921096759918	0.000219999149842762
KDM6A_O15550	-0.016280650835746	0.00165135213844529	-0.0110641956320342	0.00566369270511519	-0.00555180166954224	-0.00276259719826126	0.00205103823248743	-0.0122315752796562	0.00238530335778099	0.0242408080679051
CLDN3_O15551	0.0150626216854611	0.015625771383234	0.0222424898382866	-0.00570517401200302	-0.00776866527253453	-0.00343527308975649	-0.00332546416447829	-0.0011651174718804	-0.000491530161660422	0.00244069278978253
KCNN4_O15554	-0.004284147820049	0.000440002718270873	0.000204420260635577	0.00029066678562305	-0.00607475082934148	0.00942001764305424	-0.0035081709483668	-0.00403742103536557	0.00128782627684973	0.000100891231090643
DHX15_O43143	0.0100493098841455	-0.00819793271706657	-0.00256071448035344	0.00533484358763095	0.000441690597406794	0.00060108411400304	0.00351282204081711	0.00151332665149121	-0.000289568337695902	-0.000139133876151002
RNMT_O43148	0.00115711953359949	-0.00302545308824359	0.00108838190493416	0.00389698185522049	-0.00976870827660871	0.00498961581610642	-0.000766164051194624	0.00324685111955562	0.00735373378297122	0.0132071925824081
ZZEF1_O43149	-0.00788159666875842	0.000300087983760832	-0.00511538677930952	-0.000107219668393517	0.0102129661726989	0.00028788642075976	0.0102361617036632	0.00481563690048664	0.0113151332078876	0.0104021727963818
ASAP2_O43150	-0.00735177872066383	-0.00298713096033189	0.000280263373492742	0.0043245849262086	-0.000237622496187569	0.00146347287673634	-0.0017455931916224	-0.00920397206909547	-0.00247922790025111	-0.0210119819706971
FLRT2_O43155	-0.0040631638174577	0.00345945928892038	-0.00193758227104475	0.000469865659944239	-0.00150686614712986	0.000489927224489912	0.000363839037564032	-0.00104512632294769	0.00226067883411582	-0.0106067377244546
TTI1_O43156	-0.00990572337197906	0.00138537520474291	0.000922430888578955	0.00105550906746845	0.00441764086532464	0.0145551732437552	0.00430724776671647	0.00634459783435015	0.00602989961807212	0.0106785032069484
PLXNB1_O43157	-0.0121786974659023	0.0276384240360858	-0.0233144512338067	-0.0144271278595239	0.0210980886054157	0.0222278755366849	0.0249141708731468	-0.0934472682636882	0.025098873306765	0.00571514271160446
RRP8_O43159	-0.00814872000198068	-0.000275230111505092	0.00180562129979984	0.00844431175874406	0.00151595561597338	-0.000500434319756735	0.000894527654893751	0.00667904971551577	0.0039460273401413	0.0106667643711472
SIPA1L1_O43166	0.0104764578033093	0.000608560224236779	-0.00142187240010654	0.00282020845936375	0.00318372360945986	0.00033615533682102	0.000142968846833435	0.000378660108958502	-2.78376655275113e-05	-0.0160485013972246
CYB5B_O43169	0.0121064198677765	0.00192504338992719	0.000500400045371478	-0.00687831711633894	-0.0118077096409723	-0.00150900482245496	-0.00732674472361444	-0.00357285769384576	0.00524881453978393	-0.00817531516957687
PRPF4_O43172	0.00301042699199116	-0.00391937849974079	-0.00315445982852991	0.0063495593381925	-0.00163875065730406	0.00164586007553798	-0.0038596063778484	-0.00129365312078658	-0.00250136419255435	-0.0211612658514225
PHGDH_O43175	-0.0112934422566033	0.00183998627069299	0.00443000951942697	-0.00892619791830666	0.00318056258449346	-0.00530508883169105	-0.00062590588397467	0.00236404094921851	0.00856765989475551	-0.0027567299408202
PHF1_O43189	0.0114067605434494	0.00122387348346981	0.000766819737579305	-0.00138373262691582	0.00830910599480099	0.00385601685271419	0.00101439503374631	-0.00025152442912887	0.00253216969967089	-0.0215196253485952
SEPT4_O43236	0.00511573592549753	0.000281759455640016	0.000494097268538185	-0.011489647194456	-0.0162431565651619	0.0026006936188357	-0.00958209487992736	-0.000612524303395672	-0.0103470129020697	0.00812490543296682
DYNC1LI2_O43237	-0.0166727353466276	-0.00302801605237568	0.000625886522058405	0.01135908243129	-0.00691114680315897	-0.00663312471626966	-0.0044610228514825	-0.00644942495548564	-0.00615379465847125	0.0112198673165143
PSMD3_O43242	-0.0017571336167569	-0.00295276904607773	-0.0020609291783908	-0.000678276987868074	-0.00431750894116198	0.00158399151392429	0.00191065624814626	0.000606915949094449	-0.00141933900909392	0.0213090612492235
RBFOX2_O43251	0.0163421203234575	0.00336221755239117	3.97489843647691e-05	-0.00136861859026903	0.00627494434259423	-0.00371357927818047	-0.00351112331248959	-0.00342634168592148	-0.00200734075966704	-0.0107677535418369
PAPSS1_O43252	-0.0123644967395788	0.00124364125557685	0.00114648472548041	0.00507231755971314	-0.00133599898213565	-0.00170932832611833	-0.00172541297621743	-0.00478623046564551	-0.00277265202724853	0.0162018927847812
ZW10_O43264	0.00807826193947929	-0.00113740335914792	-0.000672085957081371	0.00115347669461541	0.00265123964846347	-0.00458168709715167	-0.00260500833068664	-0.00179725005977373	0.00240172474295503	0.00515567108214002
SPINT1_O43278	0.0168575321799176	0.00602578634896074	-0.00187192188647161	-0.00191865950834075	-0.00127516096653002	0.00130260940201811	0.00571463984551962	-0.00839106060346007	-0.00193227985040898	0.0105649772575317
B4GALT5_O43286	0.0124809497176569	-0.000533197413740905	0.00605282361434442	-0.00636825229187985	0.000360802917892508	0.00118710947206843	0.00213839256177368	-0.00290489465488753	-0.0105246038875093	-0.00264207364335917
SART1_O43290	0.00744935271600403	-0.00451282494868246	-0.00451455151636398	0.00417663796217036	0.00742372714263191	0.00561318026491674	-0.000139949112864557	0.00797438648103401	-0.000923724241719184	-0.0160442274939071
SPINT2_O43291	-0.0139165756613266	0.000259897469176704	0.0109923661724589	-0.0067523453260994	0.000935455142695517	-0.00338290715540755	0.00544494861287494	0.00163311180394	0.00225746937640703	-0.0161278296259565
GPAA1_O43292	0.00666148064059451	-0.000361996574860942	0.005885169227451	-0.00130003859362475	0.00320431337578153	-0.00122181142296286	0.00122038267350049	-0.000511816016724072	0.00152327622216175	0.0211637061963112
DAPK3_O43293	0.00441392094792125	-0.00246019716303302	-0.00146027615597846	0.0067969320819479	-0.000549696572647904	0.00519430724008549	0.0109499786169752	-0.00596053250230295	-0.00103491013468327	-0.00522917252202497
TGFB1I1_O43294	-0.00966778364247298	-0.00522130743807276	-0.0112222758351407	0.0151133408818626	-0.0168949542901016	-0.0107748556090988	0.019045504957126	-0.00674400814599864	0.0020313958847361	-0.0133025404830019
AP5Z1_O43299	-0.0191846021138986	-0.00638839796199486	-0.00889817203576165	0.00190208084033157	0.017913137953055	0.00934955270147696	0.0165619248975954	0.016840279996113	-0.0176473082680115	-0.0101709807959309
HSPA12A_O43301	-0.00578559859704879	-0.0184043330427557	0.012163912732864	0.000974397187017422	0.00123731879764809	-0.00475882400618235	-0.0119995671499881	-0.000116813667369713	0.00212397088376205	-0.00546341995061887
