PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12
Row.30_109319	0.0285719643197986	0.0111571049264583	-0.0181783234813586	0.00265863595985844	0.0146385123828825	-0.0138147735437508	0.0200647604590756	0.00271364953192332	0.0134531935862179	0.0107642239879402	0.0122232535506002	-0.0170075536848367
Row.31_101272	-0.00927377017838206	-0.00564227065278979	-0.0269564312159441	-0.0181992620517243	0.0139152029102204	-0.000908167805859821	0.0145444623721996	0.00834308704985705	0.00387213228039159	-0.00551921689272182	0.00816301767842948	-0.00964057662978877
Row.32_73678	0.000405206305879217	0.0109344369841393	0.0343759410195874	0.0105666802076161	0.000792866477121563	0.00963496156586856	-0.0105145043389869	-0.00315905505743791	0.027217312190746	0.0015521319135749	-0.00626205851112688	0.0169312498795722
Row.33_64550	-0.021858533053341	0.00207443493412269	0.0107938748492492	-0.00193122464766182	-0.00116344488598105	0.02021608634552	-0.00813888582943577	-0.0134443131681094	0.0027593438641795	-0.00918728278813684	-0.00392347544016035	0.00551765496287264
Row.34_3252	0.00342393888050009	-0.0236606455692509	0.0400713721201628	-0.00672794631033808	-0.0226010030295264	-0.0124003994491213	-0.0167723344840702	-0.0104176487951586	-0.00989009668335932	0.0239774876862867	0.0128875828994048	0.00954710870023685
Row.35_15162	-0.0396873576567555	-2.65079519319639e-06	-0.0039089077633865	0.000121775025055141	0.00793260213154399	-0.0176787143151938	0.0357179396030397	0.00372337427397476	0.0028735696164098	-0.0377596060567676	-0.0297091893119247	-0.0251690614669729
Row.36_66829	-0.0292223068887528	-0.0186781087055266	0.0115083846775301	0.014412385468544	0.0270606775851325	-0.00568530202309814	-0.00251736823476456	0.00615057230284747	0.0144281486918801	-0.0273158961451921	-0.0511101710072889	0.025974923731291
Row.37_92938	0.00258742250295105	-0.0137396703033511	-0.0222603169821606	-0.0140581960282582	0.0113498773455837	0.0171739875649555	-0.0271125257978243	0.00681765115366979	0.00306681100128548	-0.0135195878250599	-0.0037408029529784	0.0290432680096952
Row.38_59680	-0.0103215052908984	0.00737016519915763	0.00906007251616781	0.000610303908814502	-0.00440864282437647	0.00184305718570616	0.0115190726821425	-0.0132777358566985	0.00449147528819818	0.00985842491029324	-0.0065838236194107	-0.0325624076261424
Row.39_108919	0.000320089898960494	-0.00284602014807823	-0.0163277199140836	-0.000718987609592759	0.0212607984676187	-0.0172338034831821	0.00391631492032837	0.00981844668917052	0.015656899774017	-0.00303560490110043	-9.31346079248747e-06	0.000831715043031599
Row.40_3197	0.0102993494395105	-0.0241195030395184	0.00628810757827587	0.00112219734591908	-0.00429304477277704	0.00223393394573821	0.00501710657577677	0.00824537229225016	-0.00839328391150373	0.0107749242855143	0.0178698146330629	-0.0068670574419508
Row.41_2497	0.00104589219092335	-0.0242947300295607	0.00905992170683832	-0.0336473400490923	-0.0126540560626985	-0.0383083129301354	0.00874595901729643	-0.00476330280365631	-0.0306787625358299	-0.015803843539542	0.0122062319079205	-0.0163326970987324
Row.42_87287	-0.00441212753639549	-0.00186172103589206	-0.00190754021777516	0.00429695000635514	-0.00290844777832	0.0156415946074778	0.00122225898124237	-0.0101257367765319	-0.00265516471764708	-0.00773404499188824	-0.00504351322180898	0.00569261000150818
Row.43_58090	-0.00816085351773455	0.0031337256476341	0.00797326782005498	0.00784872479512821	0.00711061077794744	-0.00941067098864459	-0.0173300484737336	0.0058550804683792	-0.0155821392235833	-0.00786812244134318	-0.00446535553673047	0.0272778350491532
Row.44_97447	0.00155128765722258	-0.00312750624041289	-0.0207753374508726	-0.0119695950418369	0.011565159958632	-0.0133865650345984	-0.00480564302849537	0.00724090345117183	0.000793302343809449	-0.00287988724367669	-0.00239291698552547	-0.00983986198770769
Row.45_97432	-0.00249718796936501	-0.00242634123336588	-0.0144546869680991	-0.00444171985192834	0.00753718981628856	-0.00509815705640546	-0.0037226979727751	-0.00597156237131305	-0.00515383118149333	-0.000126621992965283	-0.00131193252846787	-0.00479242589473928
Row.46_69539	0.0108474068322128	-0.00272348985213127	0.0125138287251655	0.00750155994017164	-0.00528659968968096	0.0433025557530798	-0.00340058954234371	0.0116340971264181	0.00267714002495727	-0.0113759485132158	-0.0172780873940042	0.0109473620533792
Row.47_80710	0.000895006330667111	0.0062859188231744	0.00628562288966209	0.00842356798395311	0.00141323047206286	0.00877487979891416	0.00422893733527449	0.000694274547752524	-0.00459708484428497	0.00161498203070716	-0.0171216442981054	-0.0102781891345662
Row.48_98585	0.00257436690529932	0.0028751688286057	-0.0132795227778023	-0.00641249290243326	0.0238082394567225	0.016075485538422	0.00589311621452432	0.0140436722448884	0.000971101286773734	-0.0152792140464236	0.00616318262638627	0.00639185393832279
Row.49_49646	0.00946680629122136	0.0208957311204005	0.0102759978527943	-0.0148580362364343	0.0191971690255336	0.0282810085289854	0.00992221721755594	0.0176783062515641	0.0267021938095662	-0.0409308622001886	-0.000710694921978852	-0.0199616051369198
Row.50_2637	-0.00494755369382771	-0.00978098900301964	0.00872076166228022	0.022696288862066	-0.00191586861005422	0.00305327552971113	-0.0122322440688284	-0.000929010440570525	0.00912056687069175	0.00356624944615888	-0.00799162937062708	0.0221152428340793
Row.51_98778	0.027855721839413	0.0245170234617504	-0.00859757136304669	-0.00746635800775778	0.0166469154728697	-0.00669814991448192	-0.0161275013870977	-0.00366958560820249	0.00359791898447511	-0.0128482806642926	-0.0034626941244061	0.027883186823611
Row.52_86394	0.00370889082741597	-0.0138286836916415	-0.030073685952861	-0.0175996491437426	-0.0159054775300576	-0.00358411688043097	0.00263159862675114	0.000504576954953753	-0.0424936495870008	0.0312020423969103	-0.0277010972385201	-0.000744617454541879
Row.53_99756	0.0121501817621873	-0.00328889717114925	0.00222530155543019	0.00577777875277415	-0.00580274006207382	0.00301777713600354	0.0153094363010857	0.00727555010671294	0.00920859034281048	0.00644839046079623	0.0125045733344229	-0.0334070924978842
Row.54_64590	-0.061021568184447	-0.0203313136410748	-0.00231630422623484	-0.0114568305152657	-0.0668886967048211	0.0236306652925969	0.0185342361914045	-0.00872698989357958	-0.0108253852513794	0.00351862181528457	-0.000750753987914185	-0.0175208055819182
Row.55_80107	0.0226834167047589	0.00907539206468384	0.0247538764196097	0.0108137343461715	-0.0176019042140754	-0.00341728938655478	0.0195169711055381	0.0102239118960162	-0.0180742918769017	-0.0124887197968972	-0.0173955486303478	0.00995346608859656
Row.57_93209	0.00213164748491039	-0.0142196599949301	-0.0152313659749949	0.00528558841711284	0.010409207477902	0.0053982697923774	0.00743098091440038	0.00344372373311782	-0.00900813922341693	-0.0169541006195807	-0.00645598784484105	0.0328916921629774
Row.58_3737	0.0147932132239489	-0.0202170742927196	0.00405510103420855	-0.00541113346920736	-0.00311183644789494	0.00118068317290563	-0.0064352414229315	0.0111364992557536	0.0267726016454995	0.0142624891041309	0.0280926471494194	0.0315425558608701
Row.59_70017	-0.0094321893013054	-0.0196534747665297	-0.00193278176496989	0.0227044275709674	0.0268702065469485	0.0293272804908149	-0.0262441855841652	-0.0384551381018147	0.0522903474404297	-0.025915328732717	0.0458444764723948	0.018109439425777
Row.60_56721	-0.0487129438814535	-0.0101532090334136	0.0118977165361104	-0.000459225910858885	0.0188880083438879	0.0242840374856682	0.006930546168986	-0.0119133739129505	0.00393337169818531	0.0199049657438758	0.00477651395913131	-0.0106144146699354
Row.61_85008	0.00167288278877484	0.00246369759916012	-0.00172051911523912	0.0123159038185324	0.00746108120926522	-0.0028580420591962	0.0105489278442606	-0.00288686722727653	0.000459068331793396	0.000778078224950875	-0.00194955132728687	-0.00528688979151522
Row.62_73214	-0.00289643672791912	0.00712649794635973	0.0153857876691124	0.00101116698987338	-0.00301762782428123	-0.00594059922850175	-0.0109593426925723	-0.00173349244002769	0.0124753893984544	0.00097070924369969	0.000195179927534742	-0.00561672841606612
Row.63_2211	-0.000111420310194316	-0.0228756410498196	0.012952081554019	0.00263244535546132	0.00253302888434829	0.00330575884377009	0.0006346276049431	0.0131866853782488	6.2131286672464e-05	0.000495830876779816	0.0103120219925098	-0.0163261410633909
Row.65_132640	-0.0142845664016392	-0.00683202571604201	-0.0116647879206219	-0.0056899039400708	-0.0224897011116586	-0.00332157900573282	-0.0109797469504257	0.0137563372172372	-0.00626335041144302	-0.00814099751466731	0.00151376937869688	0.021164068482963
Row.66_2110	0.00393581856952013	-0.0311840024577959	0.0187889784865031	0.0117917311985605	0.0064153111873015	-0.00462057996784128	0.00344095674521534	0.0129738248124711	0.00709328278548632	0.000814061600936271	-0.00227090913385828	-0.0114789765918837
Row.67_103944	0.00196304407627036	0.00311704857709905	-0.0101744125729636	-0.0041976484120597	0.00704286956975283	-0.00128216887828153	0.00680702184161038	0.00240392833704903	0.019713580467772	-0.00426449761648695	0.00166694405654949	-0.00448609065674247
Row.68_109901	-0.0027156009257687	-0.0105448470663872	-0.0178416724884354	-0.0061858235937225	0.00593150057164711	-0.00109134894926131	-0.00281172966160333	-0.00474429580976601	0.0133832525500959	-0.0124622939411877	-0.00467408736483275	-0.0152715507977
Row.69_119631	0.0103441168737286	-0.0238966424730001	-0.0156226849699035	0.000731140370651621	0.0159865262019991	0.0199126167581983	-0.00487661004768212	0.0063476416928512	-0.00925926496962614	0.00823590869661195	-0.0100420321040809	0.0167276744707182
Row.70_100102	0.0150024022417122	-0.00672559737407779	-0.0155369697127693	-0.0111803580687148	0.00807220960755817	-0.00281669115254072	0.0017134017628326	-0.00338498309246976	0.0158283573239229	-0.00842197094109383	0.00424167151785562	0.016600709319161
Row.71_78578	0.00268641138746447	0.0121557831334787	0.016808494258938	0.00276720098855172	0.00598550934615422	0.00300252679972697	0.00734933083046989	-0.016442177639175	-0.0107575471486904	0.00843062505491806	-0.0219435076496721	-0.0105449312410481
Row.72_2276	-0.00345367427322901	-0.0155126957638682	0.017878672090406	0.00577365554164029	-0.00186899595414894	-0.00964194204277876	-0.00135047320196331	0.0132657631194478	-0.006209356623679	-0.00351075167717866	-0.00111319604020226	0.021341837665677
Row.73_62173	0.00343538954608841	-0.00191511656273703	0.0127667566644979	0.00661763872899109	0.00213545239844464	-0.00333111157090904	0.00737860113638858	-0.00351645106674896	0.00596752440220762	0.0163818363662054	-0.00233915059209066	-0.0166312434793463
Row.74_110713	0.00296298921479524	-0.0110229277305305	-0.0192989223194547	0.00123879101502528	-0.00778383540204725	-0.0234847049696182	-0.0140087766162102	0.0103908877834188	0.0101241314071642	-0.00229966492668401	0.0125082959649229	-0.02671486239566
Row.75_4516	0.0125446429288807	0.000313515880448147	-0.0418344553181316	0.073196504660919	0.0175750194895986	-0.0172585564634602	0.0125932130051066	-0.0181780463598491	0.0258185324499218	-0.0387481136305262	0.0484568583120628	0.0135534655299621
Row.76_74265	0.000229931057221447	0.000375909698867965	0.0125291072547259	0.0198310154314128	-0.00342558197614597	-0.0124191364589208	0.0104566668199821	0.00724794616427903	0.0116281939830732	0.0136983180689677	-0.00431290722854917	-0.0111793264885537
Row.77_85051	0.00912892754689304	0.0343121915926823	-0.00842276592692052	-0.0163586662017368	0.026348089731426	-0.027760316465617	0.00328323040381886	0.0187684876350326	0.0306945290419506	-0.0140776758210434	0.0370978601746618	0.000262850352027638
Row.78_111522	0.0151491495185154	-0.0196840178908033	-0.0374483717670572	-0.0214921674116153	-0.0208630810734694	-0.00685081696492158	0.0115569133867015	0.021081875905631	0.0133595519506245	-0.0096143461534141	-0.0176778486490183	-0.0269836647499173
Row.79_115808	-0.0353478263881258	0.0139798625630907	-0.00873889199995633	0.000417468904200721	0.00146224582713276	-0.0150453645331609	-0.0529695278964627	-0.0114924836123513	-0.010504506132528	0.0396280047680028	0.0108060666916186	-0.0271916711857629
Row.80_3474	0.0148642506801116	-0.0210393424339503	0.00889657164291202	-0.00413208910078712	-0.00642173711890229	-0.00522057645217623	-0.00378344761379536	0.00944400746680377	0.000612699898204978	0.0152661618012258	0.0160325366176909	0.0316388901235482
Row.81_74672	-0.00103834675723523	0.0725668662503577	0.0188621835435762	-0.0263350828947534	-0.0142808654786977	-0.028600821423113	0.00501737995363668	-0.0197584641699529	-0.0210160865520219	-0.00111360791447132	0.0207851897495072	0.00899641268039399
Row.83_93643	-0.0107441948683956	-0.0166635169927768	0.0209142827162854	-0.00275980145477773	0.0529768573091217	0.0263606854461036	0.0392637625243885	-0.00309597608803822	-0.0224665637661676	0.0130485399509537	0.0541372411779273	0.013090310225318
Row.84_60058	-0.000685892774268532	-0.00795597952379142	0.00617679008737354	0.0204494832977742	-0.00540114951231085	0.003999846385268	0.0104789492474483	-0.00962903123213381	-0.0144060679461932	0.00156974172475583	-0.000422587484442217	-0.0224804673658366
Row.85_124142	0.0176059444977395	-0.0141510826143943	-0.0234028011737892	-0.00456676130262893	-0.00302274370778084	0.0024897596249582	-0.0172186432854408	0.0245668375949751	0.00241588498042736	-0.0133194944075065	-0.00102953906776949	0.0157463594233077
Row.86_127219	0.00308743602715021	-0.00869693235142432	-0.0311594900121303	-0.00369664008616708	-0.00746640535274623	-0.0245923299196648	-0.0173942654487837	-0.0162586931622009	0.00445040993927039	0.026359315245699	-0.00157385504124257	0.0227382148786322
Row.87_72313	0.00548582085637931	-0.00920754621011914	0.0362199957079987	0.0306974743041032	0.0167635250421646	-0.0112172399322178	-0.0218632662632576	-0.00804322592835275	-0.00684236361721524	0.0150992081559074	-0.0113306227971065	0.0265893773680774
Row.88_77498	0.0312820830346667	0.0192381597358753	0.0137316322372008	0.00877329894423352	-0.000101402891787321	0.0334611947378555	0.0068636454924622	0.0273274564061267	-0.00901592483566197	-0.0396759782209549	0.0129525430842529	0.00269344959819751
Row.89_68774	0.0178181877214268	-0.00504349619302837	0.0173035611495241	0.0120423838972445	-0.000458299623817573	0.0169886333449459	0.00130137313043835	0.00137569161420975	0.00280069231088712	-0.00979355331036405	-0.0295660866043596	-0.0211278223101002
Row.90_67527	-0.0101854508824224	0.00705588412143889	0.00281758618610322	-0.0116970830696875	-0.0154382114990298	0.0142029179993125	0.00465770652763797	0.000547880342045967	0.00390927692425626	0.0291931802526466	-0.0115861264609854	0.0275843264210943
Row.91_119577	-0.00177016009043063	-0.00929292978340283	-0.0142344260666997	-0.0086488573077002	-0.0166943369113862	0.019876638705607	-0.00277488299766332	-0.0454689498754799	-0.00217353991205339	0.0290352360808536	-0.0343798886108172	0.0224066624725742
Row.92_5311	-0.0179249663318377	0.0306028502275823	-0.0285308529616831	0.065029736976329	0.00017655575766426	-0.0133078480169957	0.0153035424188018	0.000165761172213418	-0.0110740913007008	-0.0194169442230132	-0.00414528774364715	0.02085800447408
Row.94_54476	-0.00507763188774852	0.00741287421458074	-0.0185080733526353	0.00465432084287842	0.042807400596021	-0.014437524203868	-0.0183159463308331	-0.00058591085172451	-0.133979215290022	0.0226588610833498	-0.00466623485881073	-0.0190075508858273
Row.95_43165	-0.041291138808757	-0.00317842753536379	0.0254269870458994	-0.0233074440645853	0.0245920604005108	-0.0012022859451096	0.0116696315532802	0.0285871291737995	-0.0453144809501741	0.0398038296964788	0.0185166691833194	0.0331719796459615
Row.96_72941	0.0023620722840068	-0.000821415632403932	0.0159189471964723	0.00609289877526759	-0.00393030140376544	-0.00282335280489528	-0.0143567179598549	0.000291244573629922	0.00561156536764374	-6.92310316176284e-05	-0.00725486772915151	0.0110696971398859
Row.97_86153	-0.0170768707818432	0.00187850841366656	-0.00512257889279652	0.0328918660489802	0.00145403617438037	-9.64752901986885e-05	-0.0293342760578707	-0.0264936959455536	-0.0472337026232661	-0.0171882104484367	-0.000208947374735609	-0.0160800790024236
Row.98_59161	-0.0228685711056076	-0.0288653081089937	0.0215062397903489	-0.0170522433760108	-0.00403911857963757	-0.0102650757027987	0.0110197808916192	0.0129392835853603	-0.00101412651054226	0.0318644872787807	-0.019988479463895	-0.0225786924778006
Row.99_83534	0.00860950055123215	0.0258002077763116	0.0119328015987651	0.000134558166309745	0.00910033882677267	0.0170671542432287	-0.00247288654490059	0.0133134062621889	0.00815425785823371	-0.0248864947306322	-0.00605371042365012	-0.0208930020481583
Row.100_64073	0.0469910706029912	0.0204069909346574	0.0104308923574847	0.00609992724638691	-0.0456734682690608	0.0271484972403589	0.00193342523533325	-0.00705665759934199	-0.0283770099261046	-0.0420895557471216	0.00750892265510825	0.0196340922329538
Row.101_61352	-0.0114473714460092	0.00949802179593688	0.0422918554370557	0.0183710880826979	-0.007157216500651	-0.00382317150342979	-0.00749285838928857	-0.00355942357652088	0.022331089673005	-0.0226731769503094	-0.0655035566805226	-0.0186216676780127
Row.102_102119	0.0180999936040409	0.0144462221441714	-0.014305316281098	0.0096580792494332	0.0224767274713002	-0.00573412546906472	-0.00624342848046945	0.00854899745178338	0.0195266546700214	-0.00307430783984413	0.0422616620367779	-0.0174110584395277
Row.103_72767	0.0108591110273697	-0.000749090535494454	0.0103182363043015	0.00258207360309728	-0.0163684697104297	-0.0096595456746678	-0.000589688344879435	0.00231583098070885	0.00697139524099786	0.0096584839489021	0.00766985265327903	-0.0277341007292214
Row.104_87693	-0.0119131741012845	0.00670361503946989	0.00219180673131528	-0.00300659173477606	-0.00675870472438092	0.00920220884377672	0.00687408790236836	-0.00951075973087132	0.00429564133232482	-0.00172012433806408	0.00712778198487755	-0.0160919586106654
Row.105_54316	-0.00296526613460574	-0.0124589394894853	-0.00225651017987965	0.0265659170501151	-0.00278444865778456	-0.00684596190977212	-0.00313021238357624	0.0413969120151957	-0.0570848186221491	0.00296683621851536	0.0208805746954116	-0.0311740407454618
Row.106_100212	0.0121381983989031	0.00523776677322696	-0.0135366531661407	-0.0137818857242804	-0.0180874576778018	0.00174541190558274	-0.00209119037714709	-0.00800018052903511	0.020950430539448	-0.0115871473421309	0.00283613960943412	0.0120351702971221
Row.107_83761	-0.000995067934101855	0.00787582300191643	0.00991524846623932	0.0161593548321196	0.0127743124905386	-0.000692420000394969	-0.00220433892204205	-0.00834999313301042	-0.011420096035015	0.0109751218770007	0.00130154397876577	-0.0270073311143657
Row.108_93359	0.0786244193717509	-0.0264041300496313	-0.0907774643835223	-0.0289593153374172	-0.0436302916568706	0.0655409713921908	0.016571800701916	0.0210683166825472	-0.015875434971822	0.0577542422347466	-0.0456394587979357	-0.00811974600484557
Row.109_4888	-0.0197786667870056	0.00193785675322622	-0.0237802510473993	0.0469516614343549	0.0182425415126386	0.0289301364918246	-0.0136457912610326	-0.0342247844565129	-0.0134059484848422	-0.0589758172675487	-0.0144978382153563	-0.00844741408497081
Row.111_69505	-0.0168224354159643	0.00404307816128907	0.0100863457422956	-0.0194471749683182	-0.0205327425974094	0.00825241231336553	-0.0112255972340072	0.0236028240123326	-0.00657862084350713	0.0116609293158531	-0.00970844025246436	0.0170328039620073
Row.112_76926	-0.0117482012500891	0.0167293811692512	0.0119330445761197	0.0172084201991615	-0.0253669486691364	-0.0481616814218096	0.0109551711596557	-0.0142439538088265	0.0244916863852193	0.0167507928919821	-0.00463377403076843	0.0106832012023367
Row.113_58444	0.00140593790197927	-0.00658015362632517	0.0441612198783655	0.00898385986114583	-0.010146627888118	0.0106704574435093	-0.00653672490612941	-0.00994913232355388	0.00447744785713281	-0.011289672790292	-0.00410292602485781	0.0263205459920931
Row.114_51714	-0.0155604551151673	0.0134210960256088	0.0194989534798155	-0.0039022009896733	-0.0154400337415724	0.0279711058958958	0.0218573228495654	-0.00788521181524481	0.00237323050687963	-0.0525957291675308	-0.0175007403925803	0.00549751880436559
Row.115_29422	-0.0206597911390175	0.0029015323017836	-0.000413980194843884	0.0159732475327382	-0.013575591651713	-0.00264302554560404	0.0287383898521038	0.00323022046042203	0.0110468925163907	-0.033866359660172	-0.0286549299792694	0.0336592823333171
Row.117_54420	-0.0134657590179214	0.000412816474184578	0.00113350034920508	0.00291172298565276	0.00886415489729635	-0.0198587081401026	0.0433571615997009	0.00600579668498951	-0.00138352056240554	-0.0208735732880387	-0.0259319279789172	-0.00934622217916476
Row.118_109517	0.00115209525409595	-0.00302469629403929	-0.0207391772132148	-0.00948617626278309	-0.00363121679928672	-0.0131711405214459	-0.00436197540453697	-0.00184913306549197	0.0155897333705731	-0.00524514781305831	0.00530453265404039	-0.0154964644741044
Row.119_66925	0.00561958968228399	0.00399204297854876	0.00538173023256861	-0.0160025851082596	-0.00388731120794882	0.0186361460581755	0.002899943574315	0.0132620424881624	0.00558979643322837	0.00908630836095662	-0.013179869558922	0.0157951454438155
Row.120_83735	-0.00294703353784541	0.00180660182399594	-0.0041397036319184	0.0202486355177468	0.0123218338281191	0.00130030505969416	-0.00374401223561534	-0.00623279054390895	-0.0130757761012735	-0.0166175646724049	0.0154414865579784	-0.0171796390901047
Row.121_81318	-0.00362041980104541	0.00194423406075371	0.0172030654037705	0.0205732397227466	0.00911226990417584	0.00292724068654157	-0.00159583518572067	0.0145673139911254	0.00391132292413489	0.00770993198743089	-0.0159780517332029	0.0213753256861457
Row.122_58913	-0.0177328301930863	0.00325088517471976	-0.00204982553349514	0.00458035220895557	-0.0233977453390457	0.0341239197294619	-0.00894850611559496	-0.0258991077024738	0.0141561571202407	-0.0208029332627216	-0.00669483615380756	-0.0155294839322064
Row.123_99178	-0.0549691126225661	-0.0060382951271211	-0.00808394450708425	-0.0191167742862116	0.048798373671975	-0.0230398388316717	0.0270988773475624	0.0125688239002041	0.0103334902366492	-0.00499640425293459	0.00480069604650544	-0.0244671469573103
Row.124_107513	0.00824165839384238	-0.00934124290440041	-0.0172412427003518	-0.00551334584947286	0.013401878694279	-0.0113516426999358	-0.0116443081750188	0.00344318587832581	0.0394502006483675	0.00855224056112412	0.032638683218051	0.0166536551399647
Row.125_2548	0.00194162817622289	-0.0182760332407095	0.0171095136383354	0.00668578968510494	-6.6426058451277e-06	0.00168606163050803	0.00169976385397558	0.0176736958084008	0.00531685773673819	0.000996136400148157	0.00258653776638014	0.0159388506940067
