	Glucose	Glucose1	Glucose2	Glucose3	Glucose4	Glucose5	NoGlucose	NoGlucose1	NoGlucose2	NoGlucose3	NoGlucose4	NoGlucose5
Row.651_1467	22.5695334223464	22.6744247387225	22.8660429246754	24.2601681603305	23.9758223926798	23.9574574631673	23.9348919717858	23.5132448506946	23.5684968122359	23.8718550486934	22.9020980302561	22.2828861633912
Row.653_31236	29.7269530648234	26.7951653192746	24.1000571408835	24.2036817097384	29.1805519637393	26.6655675944463	22.6653206052896	29.612326109293	30.7535982930827	25.274045137695	25.4908765530958	25.8270694673842
Row.654_20557	27.2988082184357	27.2801969069853	26.9434895525204	27.1619307283946	28.1086559303695	27.913119815789	25.6677740824566	27.2344081030061	26.7560804190024	27.2631316641835	27.4553374945963	26.4717191104879
Row.655_13349	26.6349305043685	23.0939793888956	27.7746644873905	25.0277556964792	24.6950299601428	22.6242975948898	27.4499133252454	27.4400134184505	26.5920560987515	26.0288450198525	27.1033041530904	23.376147709242
Row.656_62633	21.9456457567319	20.7229424527034	20.7626280558303	20.5588653967079	20.9589090078028	21.4299987166706	23.5448686825268	23.4097531793822	19.2183996030749	20.6883713148271	22.4823759597271	21.2217651956858
Row.660_52069	20.8211938772996	18.7476042667524	24.1054263704391	20.4710911041978	22.5280940764101	24.7167231719287	22.977018677247	23.5959133973732	19.6909993057191	19.6018767732318	24.5810143273972	24.7718842281616
Row.666_48223	20.4497312483029	19.9680648288669	22.1088039868618	22.1619573905574	21.2344252313334	21.1727334048589	19.9022490438807	19.3469309002101	19.6599825477387	19.0064448066559	20.9589090078028	21.104262834531
Row.668_48857	18.7476042667524	20.4899393211632	21.3867687629267	21.6723924682324	21.7750382844303	20.2281347135754	20.8556843614876	20.7626280558303	20.1859633527159	20.6128614177066	20.0624045085337	21.0735533679118
Row.669_19676	27.657491057912	27.9882937047515	27.8882663264659	27.7275066424489	27.8656574405032	27.3453271619027	27.5545080203463	26.9304276471142	28.0247424917743	27.1566034304096	27.2915427720212	27.7519471639109
Row.670_39378	25.6208789171584	25.5541370030063	24.4582487790382	25.2549197414634	25.2004473599439	28.5038276117633	23.9125126923389	23.9199933136026	25.6751800522856	24.9475000046018	25.6241755948494	25.0115020111528
Row.672_29806	27.1619307283946	25.2641393765328	26.1789967085286	26.2861735123858	24.6911869468929	23.9020876997491	26.8300975518389	25.4476771119984	27.2344081030061	25.5783639648481	27.4255579791056	27.7219381531776
Row.675_27569	26.1311750472089	26.0936537368124	24.6606406814902	24.6706937571105	24.3810739226196	22.7417576762972	24.334962138125	25.8862436251419	26.087936941855	24.4537430522342	25.8393867585237	26.3651043657968
Row.677_29669	25.1642210055158	24.3024234319964	23.1092025208091	24.3420736311631	23.4891961772383	23.6575044197654	25.5541370030063	25.2274014134138	26.9485166058028	25.2504218076949	24.4537430522342	25.6642338178972
Row.680_19848	24.8440015192188	25.8359537488093	25.3277701335956	25.5061827713371	26.6079410803339	26.8979716375284	26.5443701842893	26.1573976014222	25.6607109048832	25.6241755948494	26.2121436567524	25.3029086099322
Row.684_25479	22.1691081976078	23.4159593076213	21.4891494561933	21.6259167612245	22.9354526837489	27.6976625390372	23.059297149052	23.4972540824141	21.2870039909008	22.7797392559975	21.4449267610741	22.1748030745692
Row.685_27888	22.1088039868618	23.8071687831917	21.9278453548313	22.0551609763295	24.7461438675565	23.7939926814948	21.8926112192322	21.5746599808009	22.6014172235838	22.5605007574658	22.0989372508898	21.3598584941796
Row.686_48625	21.5866602891029	20.5113537786706	22.5280940764101	21.597709238512	21.4449267610741	23.713481041531	18.7476042667524	19.8317841479225	20.7048526305477	20.312820145867	20.8352329122667	21.9545694424238
Row.687_15560	25.569028950126	25.0908120882561	25.2714165786339	26.1573976014222	25.5443310753322	24.3293831986276	25.7434505473999	24.7425831981381	24.2647922088596	24.3228145109996	24.3293831986276	26.2121436567524
Row.688_34931	28.310373531561	25.8196151308863	26.2812654233625	27.435852382819	25.4053586270068	25.8318824929098	25.9906506613243	29.5453756222942	28.5121238086102	25.8484415619609	25.6896668839919	29.0376692611527
Row.689_17067	25.3380780469537	24.5342759621986	27.1286684939719	27.4400134184505	26.7464274510695	27.4499133252454	27.2801969069853	26.3860647593341	27.976730180321	25.3380780469537	26.7661714230942	24.9937263292028
Row.694_27679	24.7014402421999	24.6322229344957	24.6036358021148	24.2828011002912	25.2775040613663	24.8858671978821	23.8859998261789	25.5872998642748	25.7935325064457	24.0742107672417	24.0607760150831	25.3309448900663
Row.697_31703	22.7417576762972	26.1236131057908	26.4305103472466	25.9583550655326	25.1642210055158	25.8634983319455	21.6259167612245	22.2705173111201	23.4670811787273	23.9068166332357	26.341835363321	27.109079916148
Row.698_32855	23.443685146604	23.3164936840843	22.8708262673379	23.269964464329	23.5588725790646	23.421486951174	24.2877040629957	22.3583473799713	24.3602304332483	22.8566797320514	23.2030419428943	23.4524438696718
Row.705_1285	23.1224361694101	23.5537315365105	23.3263524621879	22.475493051379	23.421486951174	26.341835363321	25.0072281097781	24.1794768060743	24.8483359274898	24.6322229344957	23.2115179373435	22.7417576762972
Row.706_14167	27.7417250211505	27.2096937054974	28.3251696185281	28.0955144213519	25.0512743886943	23.9199933136026	28.2244643940841	28.3618228766541	28.6107413797813	28.228276983898	27.5949473949383	28.149788994016
Row.710_24882	25.5061827713371	26.2442779407838	27.6473904263319	27.0471968962792	24.7791447845001	24.8005393904988	27.3643294368311	25.7234451854155	27.4553374945963	26.5871467885342	26.5069313396888	25.6849695392272
Row.711_970	24.5600794809185	24.5662405467396	23.6493579964174	24.316288347318	25.3817666196202	26.6468725458296	26.3986809306047	25.3119633191978	26.2313045292943	25.0591338501187	24.7944539376985	24.7425831981381
Row.714_39913	21.2217651956858	24.294973954978	22.8802321138383	23.8071687831917	22.3932139636482	22.9521194022134	21.2782602467753	22.5413108864581	25.112095558705	24.2249209187972	24.8175863623495	21.4891494561933
Row.715_61109	19.6018767732318	18.4360647602904	21.3758459739202	20.7626280558303	19.6909993057191	20.4710911041978	19.6909993057191	20.2490266490401	20.7921433347362	19.8692660272281	20.4098982496692	20.5845903906854
Row.720_57413	23.0666019478178	23.2243744286249	23.376147709242	23.1092025208091	22.4359587076654	21.5656824729066	20.1410080813272	20.2987010689009	21.4114034831736	19.7297952725031	24.503290748636	24.513565746669
Row.722_31859	28.6706954692292	28.1424277347428	28.0600686916933	28.0147461595383	25.9957881219762	26.6246614869093	24.7051480450644	27.4867690424777	28.5928439687817	27.9317114157194	28.842474146538	29.7808449915692
Row.727_45642	19.7297952725031	20.5397814683303	22.6653206052896	21.7927605185412	20.7461985912917	22.7960012469303	20.1859633527159	21.4114034831736	21.3297538384689	21.185755403357	21.5164099264044	20.6128614177066
Row.728_33132	20.3733126829767	21.1343273208805	22.0827880401399	21.76537561815	22.475493051379	23.2030419428943	21.3867687629267	21.4449267610741	20.9451174130646	21.5056249547157	20.3733126829767	19.4607786875129
Row.729_28892	26.496971461088	25.2313066381127	25.6048803675618	24.866904714941	24.0256977069021	24.503290748636	24.3735768360543	25.3490476060361	25.535287564759	23.4972540824141	25.2946514363551	27.7906145747449
Row.730_23766	31.0045632426574	31.1938383524735	30.6797892650819	30.7535982930827	33.0760114152663	32.2188094811045	30.5378823057863	31.4661231338695	29.8039989859628	30.8620551059309	31.5074924120189	30.5999881115208
Row.732_37950	23.5313215175647	26.1456403867548	27.1735796972796	26.6775990068503	26.3738726630162	33.1824184939986	23.1428823568697	23.4524438696718	25.0012885829715	26.1573976014222	27.2468499845476	26.4768958117196
Row.734_23139	23.7257840663078	24.2105574933222	21.5656824729066	22.7597517837716	23.1949403505634	23.0367142628064	23.4670811787273	24.4537430522342	23.3211883878868	22.5413108864581	23.382041301016	22.8566797320514
Row.736_30579	22.4538477358048	22.3716180082351	23.2921865045965	22.68990847269	23.087628527114	23.4017269976476	21.6578169309501	22.0227889747557	21.8709593259881	22.3416690672672	21.9835822937891	23.0666019478178
Row.737_17467	28.2503840086171	28.0600686916933	27.4815697171632	27.8760817686716	28.6315051550211	27.6868296513115	27.4400134184505	27.6695547539086	26.8785399521419	27.5483954824899	28.0600686916933	27.8760817686716
Row.741_30093	26.2398499109316	24.3228145109996	24.0256977069021	24.4234374771631	21.9218699888897	22.1619573905574	27.038585072978	27.3778252061563	23.443685146604	22.9711159270156	24.1662250646643	27.3067886112662
Row.742_41620	22.2403314325913	22.7960012469303	22.7233070889912	23.4583576026065	22.0450695474014	21.4601241226485	21.8408180848254	21.8004238094876	21.2463897529368	21.4449267610741	22.209119122546	22.4626745254146
Row.743_15186	26.7849804406266	26.0467579783501	26.6423773056162	26.4480595645465	24.7842547189778	27.3643294368311	26.5998872758125	25.9348003216244	25.6355140869214	25.535287564759	24.5848420698019	23.8188089174887
Row.747_32500	24.4755101809451	24.2313901721696	20.4899393211632	24.2352600352007	23.9199933136026	25.3426367963542	22.0266972809468	21.104262834531	20.7626280558303	23.3479074242613	22.7417576762972	22.63033393484
Row.750_23177	23.9199933136026	25.3309448900663	24.2565901808862	24.5342759621986	26.5216836237476	24.1000571408835	23.8718550486934	25.0591338501187	22.1691081976078	24.8800391411102	24.8268018733053	22.9354526837489
Row.751_25475	23.9068166332357	22.8708262673379	21.8188462781605	22.209119122546	25.2144736940586	27.6631399502013	22.8660429246754	24.0771538158052	24.594982470001	22.5280940764101	21.1468097364305	21.9835822937891
Row.752_30383	22.0683892278174	23.1631730991099	23.2325678603496	21.197982713412	21.9657971391472	23.2618422985252	24.0183093774977	23.5537315365105	25.4761945572293	21.8926112192322	23.8909629562025	23.0082763744184
Row.754_17786	26.5718996159415	26.716524352295	26.8558596500775	27.1971510425504	25.9671098930614	25.3380780469537	27.9409272430191	27.8423864500297	27.7157065708581	27.0597837584104	26.4540856708172	26.7560804190024
Row.756_51771	21.4114034831736	21.1177505104866	21.9835822937891	21.1343273208805	19.0064448066559	22.3932139636482	20.5397814683303	20.8556843614876	20.5588653967079	19.3469309002101	20.5113537786706	22.4969753810206
Row.758_22593	28.228276983898	28.7116664714435	28.41918948415	28.7257721339987	30.7535982930827	30.8200449721191	27.8717027643132	28.5928439687817	27.2580358009357	28.2503840086171	28.310373531561	27.8475768617078
Row.762_45613	20.7229424527034	23.2618422985252	22.475493051379	22.2403314325913	23.0082763744184	23.3431898663626	21.9879304134393	22.209119122546	19.0924337210171	20.4098982496692	22.6084030685042	23.4159593076213
Row.765_41627	21.8926112192322	23.9574574631673	24.7377409490049	25.1914793814377	23.7839609347518	22.4891946991954	21.9456457567319	22.4200123642229	23.2788467904097	21.8824158582155	23.5759322277149	23.8626005842109
Row.767_17985	27.976730180321	28.120085671584	27.9016434336294	27.7842861304495	27.0135735918573	27.8520430081111	28.3907215988648	28.149788994016	28.4420411352269	28.0306768013339	28.0830547181468	28.0389968601423
Row.768_55647	19.8692660272281	21.9879304134393	21.104262834531	20.1410080813272	19.5021318256969	20.9143212020092	22.2179143724149	20.8757647861461	20.2987010689009	21.553234713312	21.76537561815	21.7311581508195
Row.769_15142	23.7706897343243	26.3911004108282	23.8626005842109	25.1527714418862	26.1280370239465	25.2144736940586	26.750784736579	26.6585031800004	25.8531718413848	24.9795485933065	24.9795485933065	24.9640702578988
Row.772_13434	27.1909260994762	26.3216236376697	26.9021599298215	26.7608343543188	25.6208789171584	24.1540723625682	26.9835147031246	26.378906085568	24.9604179917253	25.8801996304203	25.9744127149418	25.681584574456
Row.773_55181	19.6599825477387	19.4607786875129	19.7952387986503	19.4055079821671	20.1859633527159	21.300986484034	20.4710911041978	20.6259622199242	20.8556843614876	19.2183996030749	20.7048526305477	20.3733126829767
Row.774_14339	26.2359288638201	27.3302733622474	25.9520624498711	24.7351169978779	23.5759322277149	22.8120308622706	25.3380780469537	27.1909260994762	27.76776480459	26.9742490804683	25.8746231413168	23.5192028597287
Row.775_60534	23.5365796065838	23.3554693848058	23.8508913346789	23.8446822008434	23.4017269976476	27.8656574405032	21.3598584941796	24.7202651042343	22.5329507597026	24.7595535786014	24.6322229344957	24.8896360820808
Row.779_16030	24.1491978017281	26.9225146554521	25.535287564759	26.4354124965768	25.6082705577299	26.2861735123858	25.6481711273989	26.0652548455113	26.2398499109316	26.3001087341866	26.3986809306047	27.1566034304096
Row.783_24325	29.1171896919395	29.5577527529499	28.6706954692292	28.8719865167892	30.5747113297823	29.972505719822	25.1273739292218	29.1469567187042	28.267993781167	29.004823440662	29.5453756222942	28.5526656007264
Row.785_27445	24.5216588234176	25.3074182611802	24.4902375266947	23.9125126923389	24.6606406814902	26.3860647593341	23.0939793888956	23.3904713040528	24.2466536191226	24.4140923037566	24.0771538158052	26.8906476581954
Row.787_59848	20.2800287230306	18.109208379232	19.2183996030749	20.4363088679825	18.109208379232	22.0924289830083	19.2834761675943	20.7229424527034	20.8757647861461	20.5113537786706	19.7604905581946	20.2129493722868
Row.788_48819	20.3570650484883	19.7952387986503	21.4601241226485	21.0735533679118	20.4098982496692	21.0341031532713	19.5664622235795	20.1410080813272	19.4607786875129	19.5664622235795	19.0064448066559	20.8211938772996
Row.790_23128	23.5062512339543	29.612326109293	23.9199933136026	22.0266972809468	26.3374048359112	21.9835822937891	22.2631232952669	23.6493579964174	28.2784555030137	26.9529894805939	28.4925357059874	25.8830813666251
Row.791_1323	22.3583473799713	21.8609429354842	21.6868708811701	22.9354526837489	22.2705173111201	24.532198843983	23.4524438696718	22.9521194022134	24.5600794809185	24.3602304332483	23.4524438696718	20.4710911041978
Row.794_45065	21.0139742652583	21.0341031532713	20.7831857050242	21.8119203634353	19.7952387986503	21.1633084369906	18.109208379232	20.5845903906854	20.0964029904095	19.6909993057191	20.5845903906854	21.3190802798334
Row.797_28944	26.8463318521498	25.7266308727044	24.1540723625682	24.0116681979438	21.9073290140633	24.0552201261998	22.9521194022134	24.9528446748891	25.3074182611802	23.8578101452973	25.5176730000267	25.6005579870138
Row.799_23166	23.2921865045965	23.6909150166176	22.4891946991954	22.8120308622706	25.8980038979851	26.8404213153406	23.9020876997491	24.7461438675565	22.68990847269	24.1491978017281	23.1870803382501	22.3061124295114
Row.800_30168	23.4017269976476	23.9068166332357	24.3810739226196	23.3082217644719	21.5656824729066	22.7291091270517	21.8824158582155	23.2325678603496	23.3688149787599	21.9371132331553	24.5216588234176	25.1397548703167
Row.804_15154	25.3029086099322	25.3555198874673	24.7202651042343	24.5080065876855	25.8110741227017	24.4866375929913	25.3464494462281	25.9218685918713	24.6322229344957	24.9721233175883	26.2567627293587	26.7264196995258
Row.805_53852	24.0552201261998	21.0557065640855	21.9371132331553	21.185755403357	22.0111039711748	22.8468885358552	20.7626280558303	22.475493051379	22.8566797320514	23.7706897343243	21.5276111311013	22.7159047442565
Row.807_23585	26.0547808854037	27.6270750818926	27.7906145747449	27.2764264489741	25.5104919660398	24.5770729703128	27.5949473949383	26.5336278898528	27.5692363912496	27.5151068682927	27.3302733622474	26.2812654233625
Row.808_24510	23.9247592042987	23.1092025208091	22.7291091270517	23.421486951174	24.4755101809451	24.2761552599653	24.5375683655666	24.0116681979438	23.7598055345931	24.2352600352007	23.4356251001653	22.5329507597026
Row.809_14509	26.0980924565777	23.6575044197654	26.1280370239465	25.3464494462281	26.5601870817079	24.5375683655666	26.9464609143796	25.4362673226803	25.808860090302	26.134375285039	24.8387018182018	23.9020876997491
Row.813_60215	20.6482017317001	23.4972540824141	24.7351169978779	19.4607786875129	18.8513862364196	18.5705471029377	22.2828861633912	21.0735533679118	22.0989372508898	20.991271320192	24.8985393433358	26.5693122866291
Row.814_12330	26.3944888541613	27.1971510425504	26.7760381630334	24.5662405467396	24.4715348820859	19.3469309002101	28.0389968601423	27.5003218319901	27.8520430081111	27.9882937047515	27.1188369800513	24.8332819655219
Row.815_31222	21.1468097364305	21.2870039909008	22.8048582886127	21.0557065640855	21.0557065640855	20.8757647861461	20.4899393211632	21.5656824729066	22.5413108864581	20.2490266490401	19.3469309002101	23.3431898663626
Row.819_55532	19.4607786875129	19.5021318256969	20.7229424527034	18.8513862364196	20.0624045085337	22.4626745254146	20.2800287230306	21.2632105373426	19.8317841479225	20.2129493722868	18.7476042667524	21.8824158582155
Row.820_30721	23.5588725790646	26.8110279168114	25.7486979447736	25.8746231413168	26.8064554485178	27.7107405786457	23.713481041531	22.5494437748104	24.3810739226196	23.713481041531	26.2861735123858	24.2565901808862
Row.821_54086	21.8188462781605	22.6084030685042	23.6798313572559	22.9665035620934	22.4626745254146	25.535287564759	21.6868708811701	18.7476042667524	20.7831857050242	20.2281347135754	21.1633084369906	23.4814977850456
Row.823_1344	26.4480595645465	25.5612309107126	26.5871467885342	25.7538420740693	26.3242826411003	28.814811166024	26.9869899498527	26.1757718353186	26.8345190019689	25.5650726458415	26.0467579783501	26.6775990068503
Row.824_30840	23.718446081194	22.6653206052896	23.2243744286249	25.8980038979851	24.5770729703128	24.8387018182018	25.2004473599439	23.0150303903983	23.8071687831917	22.5212367475257	22.4538477358048	20.991271320192
Row.825_19347	28.3947878173807	28.5996056826261	27.8423864500297	26.9485166058028	28.0830547181468	26.2966046291337	28.7454710118801	28.4420411352269	29.0805198669873	28.1811823579473	28.7454710118801	28.6706954692292
Row.826_1480	24.17490570735	24.6290988959732	24.5375683655666	24.1606674301596	25.1027531056731	27.4052441797278	26.134375285039	24.1956303013325	23.8151077771473	24.9937263292028	24.3681391194193	24.3944274818148
Row.827_26929	23.5537315365105	24.5600794809185	23.051920551008	21.9835822937891	24.9721233175883	26.0581111571069	23.2788467904097	23.8151077771473	22.8048582886127	22.4359587076654	24.2565901808862	23.1008929021853
Row.828_29597	23.9574574631673	24.8896360820808	25.5927434546574	25.9774635409772	25.1694863002411	27.3332909963304	21.9278453548313	23.8578101452973	24.6543572968747	23.4289412828378	24.7749429246542	23.6325535591942
Row.829_43016	24.5770729703128	23.9964925256919	24.8005393904988	24.294973954978	23.5062512339543	24.5454699353434	24.4639938216046	23.8361889979702	23.713481041531	23.3164936840843	23.8718550486934	24.7461438675565
Row.830_18151	25.9218685918713	25.8708582040569	25.4662795422594	25.4662795422594	24.6751284916574	24.1606674301596	26.378906085568	25.5541370030063	26.7849804406266	25.1694863002411	25.1238627785933	25.2775040613663
Row.842_16318	27.2580358009357	27.6695547539086	27.7842861304495	29.317771141985	27.321007938399	26.5305983688445	28.6807981073635	27.6631399502013	27.7107405786457	28.6400302173559	26.9742490804683	28.053624664563
Row.844_55995	20.0152094230011	20.2129493722868	20.9589090078028	19.8317841479225	19.9680648288669	21.7030621317328	23.6264916994934	21.3190802798334	21.2632105373426	19.8317841479225	20.7461985912917	22.4130716615424
Row.845_47656	23.1702749943891	20.6616522474285	22.0111039711748	21.3297538384689	21.1468097364305	21.4766821958133	20.6482017317001	19.8692660272281	20.0330957971257	21.7927605185412	20.6482017317001	22.6653206052896
Row.849_16024	25.3309448900663	26.6699800544108	26.3293039575933	26.0837622122345	25.6048803675618	25.7766568782942	27.505934727222	25.8889767326449	27.5151068682927	27.1033041530904	25.5612309107126	27.0023420421804
Row.850_26819	22.0227889747557	21.0902395947444	20.2987010689009	21.3867687629267	22.3716180082351	22.6541643250354	22.5069575233455	22.1619573905574	21.2344252313334	22.7009967914164	20.5588653967079	21.900173032421
Row.852_17315	25.0072281097781	24.594982470001	23.6909150166176	25.6241755948494	26.0138856432854	27.3980539355859	27.112845959325	26.48378051443	26.3738726630162	26.1057966538236	24.4582487790382	24.9868735460699
Row.853_28593	22.255178472782	21.553234713312	23.0666019478178	21.9545694424238	22.8327157281408	27.5545080203463	21.7457682549762	20.6883713148271	22.1748030745692	20.6259622199242	21.900173032421	22.1575919650862
Row.854_30848	22.6242975948898	22.4200123642229	22.209119122546	22.7861897712834	22.8660429246754	23.5588725790646	20.991271320192	22.2179143724149	22.7417576762972	20.7921433347362	22.3838374822088	22.8120308622706
Row.856_30109	22.6653206052896	23.3663193931358	22.1238755625265	23.4159593076213	21.553234713312	23.6014313089289	23.0082763744184	23.0939793888956	22.2472745550303	21.5442139234262	21.1727334048589	21.6259167612245
Row.857_22876	22.9020980302561	21.8119203634353	24.0872558877239	24.5182222261178	23.2424765696033	24.9640702578988	23.6713460940409	22.8120308622706	21.7843072418986	22.3932139636482	21.3867687629267	23.0367142628064
Row.858_29785	23.473164477046	23.0367142628064	21.4449267610741	24.1956303013325	23.6909150166176	23.4583576026065	22.6242975948898	22.1381804864828	21.9278453548313	23.2115179373435	22.7597517837716	23.7939926814948
Row.859_47557	19.7952387986503	20.4363088679825	22.0683892278174	22.4823759597271	22.6166841701149	23.0082763744184	21.76537561815	21.5056249547157	20.9337941547154	22.3838374822088	23.1428823568697	23.0150303903983
Row.860_42730	19.9680648288669	20.4710911041978	21.4002102985695	21.3598584941796	20.7831857050242	21.8709593259881	20.312820145867	22.6014172235838	21.900173032421	21.597709238512	19.9680648288669	21.5656824729066
Row.861_2463	26.2442779407838	26.2505838396407	22.9354526837489	24.1274868326052	25.2714165786339	25.4940116669743	25.9520624498711	25.1600459711285	24.6950299601428	27.1350287717599	26.9159541528759	20.7461985912917
Row.862_13648	26.3709471215009	24.1000571408835	24.1202738578944	25.258769150524	24.2877040629957	22.1575919650862	25.8196151308863	25.6048803675618	26.7382163044579	24.532198843983	25.1568335070836	25.8484415619609
Row.864_16490	26.2861735123858	27.6909152538434	27.3254840072527	26.7382163044579	25.8634983319455	28.1864151902364	27.4596720850691	27.6815277252542	27.3489076058276	26.4173832892957	27.4105845234414	27.8976732114774
Row.866_22372	27.2764264489741	27.9695702309901	28.4111825707397	28.235008301878	25.8531718413848	26.538715392802	28.3560606039535	27.0647949239697	28.0054091625126	27.7417250211505	27.7107405786457	27.4674236270033
Row.873_14993	25.2186170805599	25.5503480755423	24.334962138125	26.1513186622449	24.0771538158052	25.7825903671934	25.0550684902502	25.3380780469537	25.274045137695	24.6751284916574	24.1202738578944	25.5061827713371
Row.874_23671	25.3707570080653	25.4728812964624	24.4970007073776	25.1757944554976	27.1350287717599	26.2915492137676	23.2618422985252	24.3420736311631	23.4097531793822	25.0229227160659	25.6559361006876	24.8005393904988
Row.876_19913	27.3538600698279	27.6517513495613	26.555160578879	26.5760128802014	27.505934727222	28.4728645415611	25.4086570329366	25.4800740363409	25.2236176765951	23.8446822008434	24.2761552599653	27.4191129366513
Row.879_1417	21.6259167612245	19.8317841479225	20.0152094230011	20.4497312483029	21.8119203634353	23.8234280606672	22.9020980302561	22.4033240997644	22.6653206052896	23.1008929021853	22.5069575233455	20.4363088679825
Row.882_28679	25.3817666196202	24.5488984735744	25.5176730000267	25.3671591145366	25.5872998642748	27.5997250332256	22.44396419806	24.503290748636	22.0396222058337	25.7024926089646	25.9957881219762	25.4728812964624
Row.883_15601	28.6400302173559	26.6246614869093	26.7922943102817	27.0293468917752	28.3618228766541	27.9995454931474	28.2441092981222	28.8853589219658	28.5776254419257	28.6706954692292	27.8423864500297	28.7574796951496
Row.884_22980	25.4420341043309	24.6706937571105	24.5662405467396	24.6543572968747	26.7076714215068	25.9906506613243	23.9199933136026	25.5443310753322	24.811285058783	24.5662405467396	25.2144736940586	23.6575044197654
Row.885_25635	28.5526656007264	29.018386818901	27.4719199971177	28.2244643940841	29.5577527529499	30.6917935417474	24.5889051550467	27.5997250332256	27.3332909963304	27.5949473949383	28.5038276117633	26.6505617792069
Row.892_29326	25.1273739292218	23.7839609347518	23.5759322277149	22.4626745254146	23.7598055345931	25.4130553459272	20.6616522474285	22.2403314325913	24.1606674301596	21.2632105373426	24.9868735460699	23.7598055345931
Row.893_29771	23.4583576026065	22.7336375307702	23.421486951174	23.8015645575609	23.0939793888956	23.5132448506946	22.8708262673379	21.9218699888897	23.9407902628432	22.255178472782	22.5836221275068	23.7628678570652
Row.894_42369	20.2129493722868	19.7604905581946	20.0330957971257	20.8556843614876	22.0396222058337	22.3416690672672	21.7030621317328	21.2217651956858	20.8211938772996	21.1343273208805	20.8949786222973	20.9451174130646
Row.895_32504	24.1202738578944	22.0450695474014	22.4130716615424	22.7058556685601	22.5494437748104	22.4200123642229	20.3993344362293	22.6653206052896	22.0633234025614	21.9835822937891	23.6425509624963	22.2403314325913
Row.896_1335	21.2870039909008	21.5442139234262	22.1944984171897	25.0372320119699	22.6653206052896	25.8155424915255	23.6909150166176	22.4538477358048	24.094755662356	23.7598055345931	22.8660429246754	21.6723924682324
Row.898_17600	26.7922943102817	26.8729157141528	26.3651043657968	26.4227454293624	26.134375285039	25.3555198874673	25.6971533322224	26.4038881620792	25.4908765530958	25.2775040613663	26.7560804190024	26.1186812518188
Row.899_30419	23.7782655710072	23.5918910293883	24.9721233175883	24.5375683655666	25.4908765530958	27.1797993242004	24.1606674301596	25.2472844218426	24.9228091877816	26.5160864065112	25.2400315949168	26.861815034176
Row.900_22033	26.333249724935	26.6904531540767	25.3616320895242	23.701006757513	26.9636720699913	26.3454538407697	24.2696417952832	23.9871062360619	24.8537653339947	24.4425326978487	26.7264196995258	25.8531718413848
Row.902_31879	23.5684968122359	21.3456772385778	23.0445137174696	22.7417576762972	22.8566797320514	22.8194609319089	22.3249058522419	21.1343273208805	22.9020980302561	21.8408180848254	22.9895095834516	24.3420736311631
Row.904_43631	22.0111039711748	20.7048526305477	21.2782602467753	20.3993344362293	20.8211938772996	20.8211938772996	20.1189350765487	21.4891494561933	19.9022490438807	20.1410080813272	20.0964029904095	21.0341031532713
Row.908_26314	22.0989372508898	22.4359587076654	23.1702749943891	24.5488984735744	24.4537430522342	26.3944888541613	23.88043942121	22.5800681235713	22.9180844586203	22.5695334223464	21.8709593259881	23.8718550486934
Row.912_1366	22.3656231548657	22.4969753810206	22.1381804864828	22.5329507597026	22.6426603254939	24.7301556448146	24.094755662356	23.051920551008	23.6264916994934	23.9020876997491	23.376147709242	21.75517358528
Row.913_42385	20.5397814683303	20.1859633527159	22.0924289830083	22.6014172235838	19.6018767732318	22.146550713193	21.3456772385778	21.0902395947444	20.4363088679825	21.6259167612245	19.4055079821671	21.0139742652583
Row.914_31168	20.9451174130646	22.1691081976078	27.8656574405032	27.8048896362314	26.7791989659354	29.6822994389191	21.4766821958133	20.9143212020092	22.6357140001404	21.2782602467753	29.1959488365921	25.9348003216244
Row.915_20605	31.1938383524735	31.2537046226611	30.3833436615298	30.779553102766	31.5074924120189	28.6591918383332	30.8938039023929	31.3181930180444	30.8620551059309	31.0539224540402	31.2537046226611	31.017130499715
Row.916_32974	22.3249058522419	22.5695334223464	21.197982713412	23.6014313089289	21.4299987166706	21.1343273208805	23.421486951174	22.3134495929614	22.7058556685601	21.3867687629267	22.5280940764101	22.2705173111201
Row.922_27554	21.1633084369906	22.0396222058337	22.3345909728074	21.2632105373426	21.8709593259881	21.1177505104866	22.0396222058337	22.8260021614045	21.6259167612245	22.9587756339767	21.8188462781605	21.2632105373426
Row.932_14095	27.0555216610129	28.0197348925446	27.6695547539086	26.8345190019689	25.8155424915255	24.6661257595766	27.9554620268956	27.9945120947757	28.0306768013339	27.8976732114774	27.9635743883458	28.1424277347428
Row.934_46107	21.6434083647467	20.2800287230306	21.3598584941796	21.3456772385778	20.5845903906854	19.2183996030749	19.4607786875129	21.0139742652583	20.6128614177066	20.1189350765487	20.7831857050242	21.185755403357
Row.942_27311	21.553234713312	22.255178472782	23.718446081194	22.3583473799713	23.1008929021853	24.5216588234176	22.3656231548657	22.0396222058337	22.0227889747557	23.3263524621879	22.984247070963	23.1092025208091
Row.944_18141	27.02450799521	25.5245233470687	26.3454538407697	26.8785399521419	27.9945120947757	27.6306408472336	26.9636720699913	25.4584757144703	25.0229227160659	25.3555198874673	26.7028990124298	24.1956303013325
Row.946_23734	26.1373742211302	25.7879227810404	25.5541370030063	24.0183093774977	27.0293468917752	24.7944539376985	24.7749429246542	26.0776501903038	25.6208789171584	25.7266308727044	25.8980038979851	24.5216588234176
