PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
ZNF316_A6NFI3	0.0179315438957751	0.00484319404235179	0.0270287972526468	0.0062625019423223	0.00468507046921265	0.01363001762428	-0.0127998330128613	-0.0101507347781215	0.00389061001020764	0.0103521784554348
FBLL1_A6NHQ2	-0.00014203931183959	-0.00253331948797843	0.00729334199931141	0.00273156236467365	0.00820600693863882	0.000708771614914734	0.00497382652802173	0.00608521268448952	-0.00319793469623378	-0.0129938432549342
SMCHD1_A6NHR9	0.00485099745001799	-0.00423506086814098	-0.00317924938949127	0.0069233310452671	-0.000159270034772797	0.00562535190465536	0.00304765019863783	-0.00472717695689976	-0.00402900228103071	0.0103171244361361
ARHGAP42_A6NI28	-0.000159188480576803	-0.00264531485815083	0.00228169435717943	-0.0120004424389261	-0.00451234886338926	-0.00366265308654463	0.00511777495572377	0.00233898928569769	-0.000683946080495755	-0.00250360775508394
CCDC69_A6NI79	0.00874097534943732	-0.0108315709848677	-0.000330557417779521	-0.023432542428066	0.00202858579424919	-0.0053933684189666	-0.0101096820167835	0.00647416221829972	-0.00163056350155196	0.0129331068198706
UNC119B_A6NIH7	0.00451826444376893	0.00273823256891586	-0.0205479658255282	0.00175358333052578	0.0039840116238905	0.00803733592983167	0.00717054261200052	0.0228506891652063	0.0200380588916876	0.00486695484320683
LRRC10B_A6NIK2	-0.0308773134350964	-0.00265910532103526	0.0151387902507432	-0.00302401733415034	0.0123857274497005	-0.001254661184744	-0.00477133050708423	0.0041118750189605	-0.00835437476973176	-0.0072147959348183
METTL15_A6NJ78	0.0112672899642752	-0.0143512717951094	-0.00504092669118062	-0.00336542531172769	0.00701736611283229	-0.00535274600246133	0.00565570656427495	0.00330980285363751	-0.00458611376951391	-0.00281796835915513
LIPT2_A6NK58	0.00163602915566872	-0.0171505728324449	-0.0104811736513746	-0.017184035957261	0.00671175614728893	0.0132070929682538	0.00536674221802887	0.000277329322036354	0.00131344435280612	-0.0104336909311149
CCDC85C_A6NKD9	0.000969624925878195	-0.00544345198909933	-0.0121720635347594	0.00456676077088817	-0.00609841716181134	0.00260545213932662	0.00608921825325315	-0.00709346913597797	-0.00583791775368028	0.00518649426692074
SAC3D1_A6NKF1	3.2228390690163e-05	-0.00498219674167449	-0.00489639988314408	-0.000310180697687788	0.0039588835625945	-0.000632135971416217	-0.00300281333002115	-0.0072140807787546	-0.00853365923421515	8.41769252062458e-05
RGPD4_Q7Z3J3	0.0199149602363811	-0.00186984939212889	-0.0193158497078112	0.0175103332174359	-0.00651964959928113	-0.00373568863334452	0.0278437718343945	-0.0196839063957671	0.0177452948034516	-0.00559593408295016
LRRIQ3_A6PVS8	0.0101496094500583	-0.0070926939533329	0.00613288415975516	-0.00544381607611845	0.00624696145139414	0.00269336512817914	-0.00698235894346747	-0.0120684256591214	-0.00155268733054831	0.0128935065117874
ZSWIM8_A7E2V4	-0.0124301218790966	-0.00196015003445109	0.00583798107921643	-0.00178808073867203	-0.00297645695045916	-0.0143638546767584	-0.0051734495615784	-0.00512372990636087	-0.00574231546624512	-0.0128356045808059
ARHGAP32_A7KAX9	0.00275235194220436	-0.0127492607229392	-0.0148489817070078	-0.00516501264017979	0.033452639184614	-0.017265403428577	0.0131744529869878	-0.00598190156727771	0.0114841794030961	-0.00549379476898737
DISP2_A7MBM2	0.0209459390422312	-0.0145797008004037	0.0234119282033028	-0.0180291988811807	0.00990485231657716	-0.0176668886216047	-0.00535430213481073	0.00524460807015815	0.0210143887825335	0.00459569236082158
CYSRT1_A8MQ03	-0.0009828027477327	-0.0136076589005848	-0.00236361866620346	-0.00867370046384646	0.000454730621510835	-0.0123794622516962	0.0100404567555113	-0.00140246278037223	0.00583696155993642	-0.00548923716233462
SNRPG_P62308	0.0187463209785259	-0.0106664631918729	-0.00343296942542104	0.000525259176698504	0.0100788131568769	-0.00341214129653444	-0.00885897607025958	-0.000611952322383031	-0.00166912461103167	0.00230778711401828
NUDT19_A8MXV4	0.00569726711244051	0.00399363693775945	0.0046472032427666	-0.0071349045706483	-0.000765158159137696	0.000381706763268643	8.29365382544194e-05	0.000852547270618552	-0.00553330784425842	0.000182907079010329
MIF4GD_A9UHW6	-0.011396579260072	-0.01450222469797	0.00674487234300637	0.00674570265043687	-0.0063148284032041	0.0074045561430075	0.000625015690210474	0.00117791134455433	-0.00562793040091473	-0.00529884942223243
HACD1_B0YJ81	-0.00590108594834277	2.54872549788665e-05	-0.00121615589740552	-0.00145544398758999	-0.00478855444315658	-0.00157141162635397	0.00516028889915651	-0.00519454639952998	-0.00768527345249979	0.000110016501830129
HMGB2_P26583	-0.00598624978091514	-0.00861546624507955	0.0114702423391416	0.00466521942075056	0.0141315286090987	-0.00188687873628908	-0.00224988788920537	0.0141966028119812	-0.0069400113124585	0.0105383804701038
GPR89B_P0CG08	0.00225019985404718	-0.00365849189134869	0.00500934738650366	0.00340768377531255	0.013280695682228	-0.00177869007955512	0.00574698819954155	0.00248011817565042	0.00175284736038899	0.0103839024369796
WASH3P_C4AMC7	-0.0140622523485096	-0.00312985820452452	-0.00913746288309512	0.00515644449071066	-0.00447065411865548	0.00226455598287092	0.00382157759260391	-0.0117574476705462	0.00607535957607155	0.00256571583225231
TMEM238_C9JI98	0.00235579346642401	-0.0124696353808833	0.00165152970487308	-0.000523003211253058	-0.000251308983819276	0.0060520985370002	-0.0124802598607358	-0.0179942024707603	0.0114974055525694	0.0128066423143859
FAM195B_C9JLW8	-0.00216596746987127	0.00176676501448127	0.00349204640053627	-3.15173219103064e-05	0.00777427782400188	0.00474354317897706	0.00349900395583223	0.00136891528333525	-0.0219206644968158	-0.00994814700482553
NACA_Q13765	0.00166899447797705	-0.00227859221799633	-0.00464264936923538	0.00572579673070733	-0.0017825450987895	-0.00548628135549936	-0.00774184706090323	-0.000452941103317162	0.0068017611047919	-0.0028551149473545
NDUFC2-KCTD14_E9PQ53	0.00538266113830427	0.00420060320494062	0.00973081632154392	-0.00766873273392116	-0.00957710981641704	-0.00070934202090336	-0.010378761762369	0.00368264756988405	-4.88928294303293e-05	0.0105629077863237
C11orf98_E9PRG8	-0.00848454921662132	-0.000652320116448183	-0.00809562107649533	0.00805125383718944	0.00580181576452663	0.00417313741741712	-0.00746093415979257	-0.00328147693110458	0.00727662766770469	-0.00526631012879577
CNKSR3_G9CGD6	0.00189466357621553	0.00822379372126993	0.00526518963094906	-0.00804759877367232	-0.00281582820738656	-0.00254832932237773	0.0111151990143563	-0.00516082555451305	-0.00502167712286209	-0.0101867700119575
SLC35A4_L0R6Q1	0.00523682833937609	0.000578712834434883	0.00764286284139714	-0.00864393139814695	-0.000735913910298011	0.00473700829773143	-0.0031346934692384	0.00412308057919385	-0.0036545268478668	0.0157565282337817
SMCR7L_L0R8F8	0.00664318099178997	-0.000302905314825477	0.00228592462242875	-0.0106275173185103	0.00356891625077511	-0.00380455457102095	-0.0102571617908581	0.00481869048596617	0.00145974723527568	0.00518795579751971
DNASE2_O00115	0.00534017687961092	0.00871633513970966	0.00455430023383553	-0.000384933328480395	-0.00886467626199932	-0.00638160177334997	-0.000146678906883434	0.00243777086876503	0.00150446747826408	-6.08162700375045e-06
AGPS_O00116	0.00434451102095315	-0.00112331509268087	0.00353254309665902	-0.00396287380405535	0.000727033407906591	-0.00125029532006864	0.00247094337087431	0.00116995520811956	-0.00135210979259358	-0.0209032391348994
UBXN8_O00124	0.00310627204846605	-0.0129844982853282	-0.00455911730515087	-0.0171804691843658	-0.00581040043683316	0.00991428141720792	0.00378745485994698	-0.0135996196177272	-0.00246804457791081	-0.00523717262442493
KIF2A_O00139	-0.00168955714743071	-5.20527714751361e-05	-0.000927407337653026	0.00257052013126351	0.00349517473035068	-0.00183178427941669	-0.000377360529344608	-0.00678681814664092	0.000530301019534673	2.28831928024249e-05
TK2_O00142	0.00542865314359742	-0.000685897633340944	0.00639240746200981	-0.0171619059089909	0.00616505268000918	-0.0037292007717014	-0.00200213241734438	0.00810656955853518	-0.00764846468533257	-0.0180494623258791
DDX39A_O00148	-0.0104127909902915	-5.1592846039787e-05	0.00644999819882388	-0.00699208276956928	-0.00213334971436562	-0.00307263815148416	-0.003302498390759	0.00582996394661895	-0.00175204867821044	-0.0207335708282127
PDLIM1_O00151	0.00197180773198709	0.0122701955112639	-0.0107527750696782	0.00667892404156394	-0.00625690403697142	0.0061980542460765	0.000544581639912541	-0.00196496263385281	0.00232727559706115	-0.0261782062811676
ACOT7_O00154	-0.00738384375455928	-0.000544739924860011	-0.013281412823728	0.00376674013603998	-0.00140420516836371	-0.00902913636884769	0.00289288271224657	-0.00305680916828353	0.00779941351012898	-0.00527456623865074
MYO1C_O00159	0.00764145913288673	-0.000641985280489226	-0.00483198091174462	-0.00176229475475914	0.00251722290875214	0.00545271245115827	0.00471686911270543	-0.000604193977453387	-0.00382356280183559	-0.020941468993069
SNAP23_O00161	0.000951960824869698	-0.000775936913081531	0.0097945800649325	-0.00810049506252092	4.51372086082186e-05	-0.00264340694964048	-0.00282766387260222	0.00518318505893909	0.00809150153221325	0.0104732319721452
HAX1_O00165	0.0128517129890446	-0.00576555882652483	0.00223041231855338	-0.00311030725713383	-0.000129253395285968	-0.00358613902022829	0.0083765069819369	-0.00325736305205542	0.00797210673908925	-0.00295886975568326
AIP_O00170	-0.0144245408599085	0.00156993075382603	-0.0134561437629976	0.00148413607032291	-0.00803713786146724	0.00354462846567159	0.0011319311811429	-0.00952382694698014	-0.0017388900692811	0.00805565960211417
GTPBP1_O00178	-0.00801697166479322	-0.00359227507052197	0.00208959790735525	0.0015969067031423	-0.00233937034274034	-0.00029597435641738	-0.0058008752550051	-0.00102250301035167	-0.00447181851325086	-0.0155519827953541
LGALS9_O00182	0.00686838116576136	-0.00102728405956294	0.00339439942125688	-0.0039724588641709	0.00278470035816736	0.00161060398466579	-0.00656608941129674	-0.00411551902398422	0.00775550182895069	-0.000128194029966454
STXBP3_O00186	0.00517310139749371	-0.00187536373656574	-0.00259424407383864	-0.00421592361407129	0.00122830414089368	0.00253701473756154	-0.00353576567366674	0.00441229867212602	2.24637535730647e-05	-0.0156913481567542
AP4M1_O00189	-0.00158783164190383	-0.00084060862123216	-0.0146068699052907	-0.000428974091342839	-0.0245650205209105	-0.00234929890321405	0.0127778770867535	-0.0143982879573129	0.0048645220314654	0.0129610616128648
ARVCF_O00192	-0.00919613824966415	-0.0059252117486312	-0.02195589948538	0.000356038106300192	-0.0138941363431634	0.00920124411496805	-0.0131048935287524	0.00176753384026159	-0.000642992498558013	-0.0130949712551286
SMAP_O00193	0.0247626801595445	-0.0174089842531171	0.00724695839689109	-0.00193853601850058	0.00456327124011968	-0.0142462791636441	0.0092336508847146	-0.00339405721706755	0.014361438824622	-0.0033662715911436
RAB27B_O00194	-0.000580931475824173	-0.000969063225129212	0.00495817402719631	-0.00619623599912019	-0.00871850639005138	0.00586212439337469	-0.00455396938309601	-0.000800642989144828	0.00192725456294421	-0.0104377075447241
AP3B1_O00203	-0.00552699389866153	-4.35958101060387e-05	0.000433880969526667	0.00313452427119961	-0.00194480632241384	-0.000885322124501691	-0.0012836408867044	-0.00237442647729205	-0.00229252280671954	0.0157011697746215
RHOD_O00212	-0.000610947518325584	-2.71188581234505e-05	0.00375916849062084	-0.0129015548278087	0.0048848303504719	-0.00439090002364754	-0.00977329771609603	0.00621993962172911	-0.00581214048191163	-0.00237915854482332
LGALS8_O00214	0.00384260022292449	-0.000179348831236688	0.00581310582834596	-0.00737674619074126	0.000931233275414011	-0.00523116399837523	-0.00480380856221949	-0.00335530342294091	0.00480381623249189	0.00251180421403718
NDUFS8_O00217	-0.00791321192511027	3.07355598801695e-05	0.00992469225943038	-0.0204235917137844	-7.6134089546408e-05	0.00106335099447492	0.0112126296126952	0.00212256293759253	-0.0167937859226431	0.0110880693844594
TNFRSF10A_O00220	-0.00808879842513527	-0.00119716996859612	0.0112958014100951	-0.00977912174901416	0.00236030198048752	-0.00220261716923158	-0.00649481068624098	-0.00101293081801008	-0.000141936637088173	-0.00501321257814755
NFKBIE_O00221	-0.0154002361663968	0.00831213637335758	-0.000100877890481612	0.0044962570195983	-0.00322704526007279	0.00303590520383986	-0.00350742083853327	-0.000640854676602679	0.00266440025832153	-0.0023970362799831
PSMD11_O00231	-0.00575417235280501	0.00259330245088341	-0.000399466686795284	0.00676787807174729	-0.00527941976936463	0.00211537240816928	-0.00351016341987638	-0.00316150387313461	-0.00389739335846957	-0.0207818973820382
PSMD12_O00232	-0.00425130248875106	0.00163718274149831	-0.0010957604300578	0.0036809829034291	-0.00206063114807359	9.56465681874247e-06	-0.00144705682367053	-0.00165449573290768	-0.00160600195451281	0.0104864007820578
PSMD9_O00233	-0.0154301760762647	0.00156910765684244	-0.00426422028066779	0.00654124391792976	-0.00259898716297369	-0.00420961582647746	0.00259423474495171	-0.000823810012767664	0.00394800360266539	-0.0154226137497094
ATOX1_O00244	-0.0334388738067245	0.000900802371345107	0.0104723176074533	0.00270694513248878	-0.0150481105144601	-0.00437293878331937	0.00665139372288812	0.00190841405440756	0.00635502600085465	0.000282275523844124
MEN1_O00255	0.0100556494874765	-0.00529414449734218	-0.00557537853283438	0.00175961620848483	-0.00315444910098103	0.00180206115499803	-0.00293622121010226	0.00133623335833784	0.00010571155263777	0.00502064561237848
CBX4_O00257	0.0240023999126146	0.0152273210547838	-0.00205072561019757	0.00749626554827278	0.00179428152725718	0.00228583919109886	0.000859795388751607	-0.0162911106827394	-0.00553444433327363	0.0104867104647042
PGRMC1_O00264	0.00661822026851073	0.000116836287754828	0.00491616783475229	-0.00786803949511036	-0.000372866017323278	0.000497756314590772	0.00120156938008386	0.00274450215638323	-0.00340880355359627	0.000108468832926077
SUPT5H_O00267	0.00628693069748348	-0.00444144335511353	-0.00262741071635326	0.00559586377184286	-0.000676064232671583	0.00178947434129986	0.00310798516483702	0.000360224110037483	0.00436813092173074	-0.0211274438815181
TAF4_O00268	0.00584544126320357	-0.00202076431677984	-0.00436458765681729	-0.00272551405758392	0.00575292634893834	0.00260643588248375	0.00343210694894685	0.00324067399400621	-0.000662827947318348	-0.0157759955057866
DFFA_O00273	0.00123500925304227	-0.0039072116943214	-0.00348955931268366	-0.00106950960568946	-0.0021979998142287	-0.00535026856517149	0.00367026109818905	-0.00131039116120558	0.003459683764063	0.00504840000310861
HIP1_O00291	0.0133661577319868	-0.00270973015236247	0.00140861634428806	-0.00195489510214657	-0.0053612433373504	0.00409771470904701	-0.00622860648857351	-0.000510901391524452	0.00101375115697023	-0.000296103401080211
CLIC1_O00299	-0.0125180668184906	-0.00275556627165115	-0.000637327275534438	0.0023579577125334	0.00104166062105881	-0.00326931384005851	-0.00350207539042108	-0.000349946194389743	0.00238716263536789	0.0157955708309329
EIF3F_O00303	-0.00593861578452529	0.00331565636463692	0.00266452902289464	0.00468788801866917	0.00381096097429752	-0.000217335062457013	-0.00145570385824041	-0.000150716736177096	-0.00601476611176571	0.0210891014026391
WWP2_O00308	-0.0103538866586126	0.000780590221905522	-0.0017558241719378	-0.00577750856350144	-0.00142624752553226	-0.00114589885949891	-0.000899051611201442	0.00534136217705935	-0.00206679546447149	-0.0259848823436743
PDHX_O00330	0.00922347332575992	0.0028261545936029	-0.00360007972966914	-0.00808578313181467	0.000160624610783699	-0.00459385930553494	0.00472690535710718	-0.00321719366642312	-0.000830981304587847	-0.0156381490074194
MATN2_O00339	0.00736952973293327	0.0263219021337009	-0.00734196157950134	-0.00194135797350247	0.00760188835365642	-0.00550080776299187	0.00171297893642327	0.00514518304702722	0.00294573274296921	-0.00492533972379256
QSOX1_O00391	-0.0118325047720158	0.000662225003197684	0.0035386629535378	-0.00633810794597385	-0.000750506452379339	0.00154364618864857	0.00267727365563272	-0.00199061409893274	0.00106957093127913	-0.0154714967847028
SLC33A1_O00400	-0.00613651656626977	-0.00434109113764727	-0.0113473687911498	0.00412091494539294	0.0053598956727132	0.00137800182398512	0.0109117882361508	0.00604846573494166	0.00450835796689744	0.00516488947674915
WASL_O00401	-0.0108183028235306	-0.00230032793097525	-0.0139679789091009	-0.00216885306530405	-6.8342237144634e-06	0.000557082304972094	-0.00646104831422528	-0.000388100655864369	0.00278543870796112	-0.00770487859139634
IPO5_O00410	-0.0119614830214974	-0.000788173887020714	-0.00230072234865424	0.0041901325741303	-0.00154901622507906	0.000591872630479184	-3.40586015336049e-05	0.000683598750055996	0.00116322560568068	4.31492595437936e-05
POLRMT_O00411	0.00903120301597527	-0.00392344639208805	0.00269105883952125	-0.00936503653938859	-0.00122376508139572	-0.000672862942082286	-0.00315844330526154	0.00132398920347504	8.89923690820476e-05	-0.0157121045093324
EEF2K_O00418	-0.0221609377729143	-0.00220013155804276	-0.0160446098342965	0.00401483410694825	-0.0137765504619432	0.00280445526404274	0.00894003374370201	-0.00158701285484726	0.00750005176467422	-0.0103816888981286
CCRL2_O00421	0.00577429888182988	-0.000822537927551177	-0.00461239117848077	-0.0093521108739571	-0.000809216717949962	-0.00745258611990135	0.0159975171121221	-0.00507866453669423	0.0044271474659038	-0.0105583495613022
SAP18_O00422	0.0151268204978012	-0.0113383629497102	-0.00434822529063375	0.00814817564420973	0.00347851641655595	0.00817620999714508	-0.0103181816615894	0.00545715768163551	0.000899616202508119	0.00480354529080918
IGF2BP3_O00425	-0.000980402686383176	-0.00847090370905841	-0.0121610607700143	0.00351022683762419	-0.00333784281291982	0.00424718407387973	-0.00385055167147816	0.00259039706628407	0.00734510010393477	-0.0107231652190165
DNM1L_O00429	-0.0125616519203465	-0.000211517658268378	-0.00530571332212472	0.00753172644858893	-0.00196279779580055	-0.00104162099690222	0.00196741390217081	-0.00380367070762148	0.00262621414243863	0.000100138853886073
RTCA_O00442	-0.0176110310060858	-0.000359805506919552	-0.00621337131875878	0.0218624753664653	0.00255275099106662	0.0022592262407828	0.00506016604024951	-0.00415424086021978	0.00244026336090196	-0.0105339337520153
PIK3C2A_O00443	0.00399673989765001	-0.00504021131020572	-0.00145522259272293	-0.00514070019073854	0.00277721745001044	-0.000784002270134072	-1.50314453724737e-05	-0.00313698778430476	-0.00219296767425194	0.0260475426113935
PIK3R2_O00459	-0.0102218199136297	-0.00148403195868818	-0.0110422304717702	0.0111881339704914	-0.00468855169106224	-0.000668068636076458	0.00396745811027174	-0.0102461623417048	-0.00219710323054286	-0.0104265853178722
GOLIM4_O00461	0.0132622087802814	-0.00891720137884944	0.0116274935207622	-0.00535526495913419	0.00194302996905527	-0.00545253109931582	4.71399541905957e-05	0.00397916787656636	-0.00176864309104164	0.0258635968672352
AGRN_O00468	-0.00876929993168145	0.00252587948397395	-0.00562029894430453	0.000269092028923086	-0.00235330656423929	-0.00364186189427544	0.00773146269410649	-0.00192433908569113	0.007030553713586	-0.0156101073666538
PLOD2_O00469	0.0202452008275178	-0.00511114039999935	0.0100091080271154	-0.00598678602958741	0.00104553235772404	0.00590059452823379	-0.0028292758880216	0.00421841214767099	-0.0067598994103195	-0.0211548551703427
EXOC5_O00471	-0.00328270150384914	0.000775108920031393	-0.00816395540745449	-0.000704925739093127	3.93239022442437e-05	0.00134197137958966	-0.00438985488747588	-0.00488444675572601	0.00325422163380312	-0.0104477462525057
BTN3A3_O00478	0.0132934789532149	0.000331682982075601	0.00551278936873961	-0.00209566785854654	-0.002794088426203	-0.00145958582795819	-0.00383133042880123	0.00108055937030021	-0.00100755967325241	0.00500998689269379
BTN3A1_O00481	0.00607138335256562	-0.00400325469015368	0.00564980530341773	-0.00789625842616844	-0.00137103257572281	-0.00719756339138032	-0.00328041077130439	0.00376531143775538	-0.000866758421188984	0.00508160832287826
NDUFA4_O00483	-0.021032642041672	0.0103886058539452	0.0054148784876416	-0.00162433888687189	-0.00403080667180568	0.00152308549499638	0.00641996683491016	0.000657206667739196	-0.000215599860127356	0.0159285837452625
ZNF593_O00488	-0.00282965957122883	0.012540535188047	-0.0203936158255965	-0.000210775876758959	-0.00321933143490005	-0.0036694283284271	0.0020703925630636	0.00928450294791664	0.00395753263228723	0.0104763829700638
BIN1_O00499	-0.0169067708473378	0.00355483866746162	-0.00280210091339344	0.00744046582464053	-0.00744074835001928	0.00490997536011454	-0.00698130386505203	0.00357914856687238	-0.00399054739749846	0.000231453491715425
KPNA3_O00505	-0.00974173251701715	0.00299075385470972	0.000279798119080377	-0.00162239908842066	0.00617074801329329	-0.0116396225996645	-0.000528725021051395	0.0107478133173716	0.00909551607380336	-0.0130181202031548
STK25_O00506	-0.0056793214575768	-0.00160366874020131	0.00230769185635661	0.00662008554901734	0.00619381626591435	0.00517092141439252	0.00626330713191755	-0.00401498391727082	-0.0031570527603431	0.0105555862145254
FAAH_O00519	0.00144661780797038	0.00314641218305866	0.00328054313399593	0.00277183836906363	-0.00336080339848952	-0.00147198678660447	-5.82392569198974e-05	-0.0048371355071645	0.00477392927570979	-0.00791792783241024
KRIT1_O00522	0.00928812162491416	-0.0019262533949711	0.00226810916488753	0.00325640873342521	-0.0091705052684431	0.003168888695001	-0.00584743097314269	-0.00198480515028404	-0.00198694099894543	0.00245028442560457
