PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10
CCDC85C_A6NKD9	0.000951572330977214	0.00674288618590381	0.00434867621567842	-0.00610699629663827	0.000734500992380951	-0.00462594513586	-0.0167583573073545	0.00553035798026096	-0.00460679587001192	-0.015564437994939
SAC3D1_A6NKF1	0.000217421135852414	-0.00132224652416278	-0.00423125891692743	0.00425208944669478	0.000148578513119235	0.0123511579364469	0.0108871428424902	0.000461323425308005	0.0163174424567487	0.00440057962486505
ARHGAP32_A7KAX9	-0.00275568129914619	0.000777395272927638	0.00707259551183422	0.00589822785985233	-0.00773494121260807	0.0146189663886572	-0.00778158053256836	0.0145415085259828	-0.00788009003156207	-0.0156319183168922
DISP2_A7MBM2	0.0099396870754869	-0.00631074023175161	0.010208069277168	-0.00912485823064296	0.0088375085073144	0.00472579664890164	-0.0073229228409263	-0.0128906831825406	0.0195714685536419	0.00433817952965952
POM121C_A8CG34	0.00243975154959824	-0.00162092825779151	-0.00419015270831465	0.00161236285929275	0.00198722493455432	0.00739595640631974	-0.00724246070126505	-0.00516500410648639	-0.011466122720321	-0.0153651478686049
MYO9A_B2RTY4.2	0.00719699446365274	0.0110059186192058	0.00119400769048604	-0.00188092845068042	-0.00652794332738253	0.015356403123171	-0.0168135880916329	0.00823407663142469	-0.000350120874379502	0.0114800008621038
SMIM1_B2RUZ4.1	0.00643945632219004	-0.00240974837762047	0.0122789792270826	-0.014383591315095	-0.00351293990090922	-0.0101488825698806	0.0191318032653287	0.00673174549711864	0.0206080822785852	0.0153819066070498
EIF3C_Q99613	-0.00898357359110847	0.00781062510170637	-0.0062398703962762	-0.00555172153029746	-0.00478193419022739	0.00596410133289605	-0.00658955115466773	-0.0105835464172858	-0.0056641041555161	-0.00343666925932183
TMEM238_C9JI98	-0.00177209727541881	0.00364693093851362	-0.0197689994279898	-0.0200785875501551	-0.0101654556212594	-0.00981774285313535	-0.0150488583306985	-0.00795332604449145	0.00939961684091421	0.0078140955739538
TMEM238_C9JI98.1	0.00215630804798189	-0.00265033974886089	-0.00811100721739486	-0.0226284953994869	-0.015556058841383	0.000518807539816885	-0.0100942898792429	-0.00990694893517166	-0.00139554934952654	-0.00389819657923228
FAM195B_C9JLW8	-0.0133904820227973	0.00181325172704171	-0.00212347313519656	0.00137337872252699	0.00769200407937632	0.0251516606104832	-0.000273764630965446	0.00562687882070611	-0.0091221180738759	0.0008325098820787
MYO1C_O00159	0.0141160064395136	-0.000504976745045382	0.00725195652649671	-0.00360980019451374	-0.00157059853818941	0.00201576462533446	-0.00668207850067597	-0.0038625585615313	-0.0107390251244797	-0.0116862926436251
SNAP23_O00161	-0.000377284834501938	-0.00873335589696753	-0.00624817199415648	0.00397019856798542	-0.0100077370682673	-0.000113930600753017	0.01716686817015	0.0120143711492968	0.00226160214467492	0.00748150216031533
GTPBP1_O00178	0.000339688178746177	0.00233784377398245	-0.0070029732124933	0.00142750536303965	-0.00659523477528036	-0.00849277893750639	-0.00233172914588201	0.0045260588221201	0.0060535505581566	-0.00413444133219904
ARVCF_O00192	0.000876069838896736	-0.00931295329741001	-0.0172621823418343	-0.00228646496304297	-0.0143651312557587	0.00133328822963728	-0.0139366103649031	0.00536035260257535	0.000593785797516301	0.0114175387986299
SMAP_O00193	0.0045544294920245	0.012867755293332	-0.0085168802142994	0.000915638457339116	0.0105796238808198	0.00050067694136897	0.00781782297152148	0.00879651186138908	0.00784757746606906	-0.019196496465584
SMAP_O00193.1	-0.000610949829709917	0.00523220825473496	0.0100598011540586	0.00720963501746674	0.00388257150191104	0.00476769341535508	0.0105192444396186	0.00525234452587863	-0.00657786326339628	0.0309155573098905
PSMD11_O00231	-0.0408754241491829	-0.0106710893168124	0.0107286349218668	-0.00599186773245338	-0.00537221074894681	-0.0050330563066898	-0.0202519807433577	-0.0140864260437474	0.00598291179380516	0.00482465898011168
PGRMC1_O00264	0.0010086910219824	-0.0160923515842137	-0.00602091914189638	-0.00263201140269876	0.00878661250328916	-0.00694922374290807	0.0107308798509552	0.012319526785611	-0.00137564497542036	0.00737225039999528
PGRMC1_O00264.1	-0.00239740887728572	-0.000866695672086021	-0.00616843252380274	-0.000648289060123511	-0.00429784806288233	-0.0120621690731108	0.00013492883356981	0.0118923407555001	-0.00559451400192652	-0.0234771911207058
SUPT5H_O00267	0.00159220040287322	0.00389147459718507	0.00963355528345921	0.020448425763547	0.0228471837203631	0.0132590795731596	-0.000494969903983102	-0.0277185074804786	-0.00919925488977879	0.00815676823203716
EIF3F_O00303	-0.00231504236582939	0.00533107240329544	0.00481560581104187	-0.0027099378189911	-0.00273625015731928	0.00623959972798963	-0.00426011995042097	-0.00652619051143644	-0.00498227462016485	-0.0190433079325369
WASL_O00401	-0.0111367610472672	0.00652229851650491	0.0040354731622017	0.0106971182293567	0.00679597187511095	-0.00239464736226589	0.013107308536782	-0.00321200334490808	-0.00669423891929028	0.0193412081521392
EEF2K_O00418	-0.0171889586829729	-0.00647234828460753	0.0172507510783516	-0.00224604890955277	-0.0133481484536072	0.0109201497306318	0.00670702946752601	-0.0143595711097794	0.00158864646796141	-0.00735987939212724
CCRL2_O00421	0.00207682214169531	0.0170518448240015	0.0105740710717844	-0.00500573454358123	0.00996612405508191	-0.0114585695585236	0.010827436283956	0.00157719975795836	-0.003213403157385	0.018761806596867
PIK3C2A_O00443	-0.0143993507557966	-0.00257892117324029	-0.00316727470687348	-0.0104988433637133	-0.0172039950054437	-0.0117189552667384	-0.00307852234153118	0.00467775881519036	0.00822621049403963	0.0032911020183406
GOLIM4_O00461	0.0220543114504337	0.0176660026145686	0.00405250616617944	-0.0137171287766533	-0.0158153462329615	-0.0180285206922082	-0.00150059070977072	-0.0217570914539732	-0.0102225505866726	0.00325236304268452
ELL2_O00472	0.00699093157934099	0.00331320353837578	0.00382780666158543	0.0281125692408229	-0.000219316695146752	0.0154928343031398	-0.0112699888049772	-0.00403556523391719	0.00465985656880199	-0.0114919292734348
BIN1_O00499	-0.010409554527106	-0.00296451317995604	0.00475918961146076	0.00267392979937185	-0.0143491770059579	0.0129835099516018	-0.0016862675114836	0.00901352785039455	0.00578382300286427	-0.00373956737098722
BIN1_O00499.1	-0.0114267044847442	-0.00454235902595559	-0.00366851525172371	0.00261632951084082	-0.00863874442038576	0.0125152632297594	-0.0101971113505486	0.00990355112525145	0.000555837029747323	0.0002579068830029
BIN1_O00499.2	-0.00580555384592733	0.00417045702071489	0.00706878732021255	0.00386448900721608	0.00457453422625873	-0.00939311313308964	0.0112318628434547	0.0148301571107581	0.00729427759846299	0.0113862412527509
BCL9_O00512	0.0019463792276199	-0.00275069162479074	-0.00433428973298999	0.00921374691044099	-0.00319867644441589	0.0124689945866015	0.000108315137268975	0.0109654486197321	-0.00293669132939641	-0.0151524379986527
SDCBP_O00560	-0.00673555278855122	-2.7274632419894e-06	-0.00856050331211448	-0.00166733695158402	-0.00479141271557205	0.00458429249156909	0.0127348770578662	0.00832315425176242	-0.00226853095006539	-0.00765420805087695
DDX3X_O00571	-0.0147770750090408	-0.00362215619573147	-0.0163199099323958	-0.00452822968499165	-0.00470319754783671	-0.0141591954121287	-0.0146830104717704	0.0158236792159558	-0.00882987826790454	-0.00430071253191916
DDX3X_O00571.1	-0.0296528364146047	0.00338445698837813	-0.0224114386891295	-0.0164046363313014	-0.000812199329058647	8.01096698613537e-05	-0.00563629103715875	0.0118554256547455	0.014608456935775	0.00817845514517398
DDX3X_O00571.2	-0.0372162872696627	-0.00246030447043764	-0.0146666282099544	-0.0144531816871308	-0.00595059739263088	0.0117270453007206	-0.0172896520665233	0.0254428299938277	0.0167314755749213	-0.0108860389996179
DDX3X_O00571.3	-0.0313367350535394	-0.010796882316921	-0.0109094486336993	-0.00298733962124873	-0.00869784986413993	0.0364763393795569	-0.0227646609866878	0.0167564116845565	0.0139405822177399	-0.0140844339582871
DDX3X_O00571.4	0.00809304872888568	-0.00114182466256772	-0.00202565656649843	-0.0135390339125517	0.00853297618392938	0.0105220072156954	-0.0175654301207087	-0.000277952822057785	0.00783271548066151	-0.0186264182846369
KPNA4_O00629	-0.0115174146546692	-0.0106804148363599	-0.0158748888719647	0.00160037381648582	0.00404564079252964	-0.00859439921620762	-0.0186101452892814	-0.00275133569638804	-0.0116849970731358	-0.0115869641589035
NFIB_O00712.1	0.000271053285461321	-0.0034716815254494	-0.00418535870638573	0.00650886319114231	-0.0181480010045736	0.00517146525222558	0.00343045370514016	-0.000454121177743636	0.0026780982359557	-0.0118374899090416
CLDN4_O14493	-0.0162407740335412	-0.0129454119493976	-0.0119708848956272	-0.0103392267259085	-0.0321157252359494	-0.00503304344174129	-0.0109539765092521	-0.0157635521603188	0.0152610388333677	0.0158148471469885
PPAP2B_O14495	0.000994085063798523	0.0136017701855629	-0.0117546981264782	-0.0100375594530269	-0.00902837520683158	0.00321252861410596	-0.00203851938076365	-0.0199312386237574	-0.0068759323126377	-0.0152554833819012
ARID1A_O14497	0.0129022894881773	-0.00438174734939654	0.00910957753723653	-0.00138732186133099	-0.00898746899441604	-0.00689754571974902	-0.00224341922321094	-0.00871253072510732	-0.00695145459967392	0.0147790850216827
ARID1A_O14497.2	-0.00702941780429013	-0.00785984878189543	0.00602113888775512	-0.000164954899040314	-0.0279935974511861	-0.0134743681525139	-0.0308453288853064	0.0330329307915783	0.0151454216290162	0.0105062788151012
ARID1A_O14497.4	0.00919918618633875	-0.067295156664315	-0.0243511751580595	-0.0255117045072242	0.00369224459536172	-0.000213961725374872	0.00698585882952356	-0.0146318049099971	-0.0217710097859425	0.00779223988621025
C2CD2L_O14523	0.00395444769174774	0.000253476352262647	0.00128155534482313	-0.00459747897403918	0.0016426647905242	0.0119304386674836	-0.00497763294955579	0.00737587757835304	0.00457375292954897	0.0157051345151849
C2CD2L_O14523.1	0.000447206103254836	-0.000513546917022555	-3.85172701692638e-05	-0.0107011231270415	-0.0168797645425239	0.00879392158118182	-0.00736950725167375	-0.0180072612992083	-0.00141678840230715	0.00400636622391333
C2CD2L_O14523.2	0.00710923522679756	-0.0257348964776529	-0.00823185445370587	0.0116585289006876	-0.00171458613397599	-0.00945568678609899	-0.0271201539932635	-0.00477968032092141	-0.00470557307102293	-0.0121488576448873
C2CD2L_O14523.3	0.00495123010068901	0.00284265829363169	-0.0119879403084753	-0.00335065802848007	-0.00892097479059608	-0.00502754053833382	0.00231064715349508	0.000367958665277875	-0.00879253800811615	0.00348733260903564
C2CD2L_O14523.4	0.00480146273463076	0.00125035371737166	-0.00575901478873867	0.00142698827004954	-0.00240798332269832	-9.01871602398678e-05	-0.00711090484993795	-0.0121177165972969	-0.00535304800941156	-0.0117752190238572
C2CD2L_O14523.5	0.00723325532508603	0.00259494968208366	-0.00414580363085856	0.00324856789605974	-0.00595038527277341	0.00181645394040977	-0.0138202566445826	0.00315707088502524	-0.0048376818339481	-0.0157411992360829
TRAFD1_O14545	-0.00663286883979627	-0.00738789566376695	0.0131118329735345	0.0112438008053608	-0.011160743946127	0.0140870798022512	0.0047340285194483	-0.00405951962880181	0.00222481148764856	-0.0036384505816381
TRAFD1_O14545.1	-0.00684459703149556	0.00326794515543792	-0.00428061008621144	0.00999975576118926	-0.000549630487589023	0.0055388914599685	-0.00902378281381069	0.00625346842347562	-0.00853903406874513	-0.00366550543873683
CIT_O14578	0.0258603635804225	-0.0419928151425215	0.0164875972970675	-0.00202849322405081	0.0184156381182183	-0.0162107845681948	-0.0156854644256881	0.0110109510023649	0.0207465780435175	0.0148149304761124
CIT_O14578.1	0.0244825411827657	0.0013372321110609	0.0225945628331249	-0.00423488133781878	-0.0253077167005793	0.00302492437712142	-0.00278031236388501	-0.0318698649205784	-0.0127462037878355	-0.000369524184430476
CDC42EP2_O14613	0.00804833116682425	-0.000239885762773442	-0.00238362985785703	0.00129019448268552	0.00261654865754554	-0.00169185048241127	-0.00891499408162675	-0.00553051308419771	7.75438665020809e-05	-0.0154597641571534
AP3D1_O14617	-0.0260171063552018	-0.0132408850427306	-0.021920847971929	0.00625017148588801	0.0615930142884339	0.0299655233025	0.0311592204170375	-0.0435342884329433	0.00696154063994645	-0.0171290009801578
ABLIM1_O14639	0.00313247046637438	0.007908425365728	-0.00808595633989607	0.00115309992673536	-0.0027853392788164	-0.000278813258131453	-0.0134488767775944	-0.0044425481742441	-0.0145510847832367	0.0189004030504605
ABLIM1_O14639.1	-0.00543313664470268	-0.0083413891451996	0.00375257544144934	-0.00272252502480736	-0.00024585158562356	-0.00537966457308322	-0.00409087098416076	-0.00441830840519104	-0.00994441762973542	0.01522898973263
ABLIM1_O14639.2	-0.0053347147759095	-0.02331755458922	-0.0131272095421918	-0.010899641549149	-0.0160147687101766	0.00316806798837346	-0.00849777795809678	-0.00110443138064145	-0.0201838808805615	0.0190904447077189
ABLIM1_O14639.3	-0.00395687315810566	-0.000388774960333003	-0.00111978438423823	-0.00511583087547328	0.0170980276773987	0.00999473628515739	0.00687562960304242	-0.00199894705383849	0.00180243676377391	0.0160429624116272
ABLIM1_O14639.4	-0.00238916690882063	0.0144152048741445	0.00118774730840452	-0.00906252920354282	0.00694272480527869	0.00242365399079499	0.00185331663864678	-0.00136875122384885	0.00705562639721935	-0.0188582111693466
ABLIM1_O14639.6	-0.01038607916851	-0.0138800618454327	0.0011696096558394	-0.00205996976878438	0.000578022939853143	-0.00336568239657964	-0.00911948148589012	0.0155312773344439	-0.00796109190063071	0.0191676517401693
ABLIM1_O14639.7	-0.00111630131715453	0.00414882557487014	-0.0164957706757811	-0.00924046082116559	-0.00761769503501033	-0.00205728840413071	-0.0139272989016014	-0.00781958788195816	0.00611845673446056	-0.0116379245215085
ABLIM1_O14639.9	-0.00752937977090255	-0.00408316413188896	0.00770997801401646	0.000883517972242804	-0.0138549996981703	0.000967451637967531	-0.00650214412960415	-0.00566552982614622	-0.00719542426428065	-0.0194449880184247
DVL1_O14640.1	0.0538690127254332	0.0192522870624024	-0.0177990034899021	-0.0236094535376222	-0.0184409732632285	-0.00870129992609585	-0.0119824355468928	0.00694726885429393	0.00564552333551507	-0.00913310102203297
DVL1_O14640.2	-0.0154892798864124	0.00227518882509672	-0.0062634643095889	-0.0300924091374994	-0.00491885747449571	-0.00104384722790853	-0.0220828412132205	-0.00973424698350173	0.0142338144621306	-0.00333811207401084
CHD1_O14646	0.0113627400575967	0.0166518958165584	0.0183937708713925	-0.0146131506373476	0.00394725416032077	-0.0100897934301717	-0.00883568156784885	-0.0050939648901814	-0.000822733186161921	-0.0121915748082749
ADAM10_O14672	-0.000757577606904206	0.0066276635506725	-0.0146147114141926	-0.0356980831901747	-0.00370729687044414	0.00277445943376881	0.00454052913609871	-0.000599434332321895	0.0139685012382192	-0.0072973450770366
EI24_O14681	0.008610427240189	0.00582062574576262	-0.0192967353256964	-6.26733441479119e-05	-0.00279917830800963	-0.0134669821949049	-0.00985133247419638	-9.89666119042659e-05	-0.0140406454971425	0.0033566776796736
EI24_O14681.1	-0.011643395243791	0.00494442801546121	0.00778188137241943	-0.0144701565777641	-0.00498182394562153	-0.010746427672792	0.0135538643601167	0.0149514312483759	-0.00757032755444889	0.0154436719930435
TP53I11_O14683	0.000816833814442984	-0.0170952001529849	0.0205442818174208	-0.00912278938102089	-0.0139648929700153	-0.0340976855895915	-0.00391338682512938	0.0214567900013518	0.00748586224468348	0.00591170388344586
KMT2D_O14686	0.00609785521106142	0.0147689204255339	0.0161143033804802	-0.00563420238043627	0.00892311683892988	-0.0190447749679788	0.00547164397068896	-0.0224586889531424	-0.00659111241866674	-0.000210021717039326
KMT2D_O14686.1	-0.012400913259199	-0.000323494131032955	0.00727430291379047	0.0299512895019357	-0.0070368578991887	0.00498103336544996	-0.00787919711242129	0.0157889047587672	-0.0130231874221163	0.0185795547665123
MAP2K7_O14733	-0.00621480575850844	-0.0244914092807883	0.0231614016025943	0.00710620373975426	0.0115113616477538	-0.0242846407964474	-0.0311076746860429	-0.0207810154454181	0.0362715595955116	0.00384638235144646
PDCD5_O14737	-0.00989889703936333	0.00472262151462496	-0.000614348300759214	0.00426699695025228	0.0088023501145505	0.00266548868298744	0.00217928843606579	0.00157509399611795	0.00178649285270306	-0.0188689721531502
NRP1_O14786.1	-0.00717565824400038	-0.00145665193568945	-0.00472897402688805	0.00180829144417723	-0.00576752209169255	0.00422677631613467	-0.0170956123782264	0.00700262914631826	-0.00267363663203375	-0.011804879274764
UNC13B_O14795	-0.0102160763197462	0.00444365262483882	0.0193545735612231	-0.00609244344969447	0.000631888220252586	0.00469251783595986	0.00906147391218103	-0.000104892199071402	0.000976852540437371	-0.0149986398284455
UNC13B_O14795.1	-0.00566795894065385	0.0256649786699483	0.00764113081964868	-0.000877747466271477	0.0108786135644556	-0.00907171389221309	0.0160921419478506	-0.00513507988496818	-0.00164827928126666	0.00408042474272627
SCAMP3_O14828	-0.0248585331520479	0.005039895479588	-3.61185478354223e-06	0.00588209621842662	-0.00178716728879955	-0.00957484600963569	0.00164064279673559	0.00223336902300882	0.000943464014824827	0.00383294751419433
BACH1_O14867	-0.00631377045781552	0.00762311286357058	0.016348419805103	0.0090189027593294	0.00652085737422046	-0.00225446678115598	0.00160747170292117	-0.00130250426872085	0.00296990754627633	0.01562008657788
BCKDK_O14874	-0.00122537681471781	0.0141135156438486	0.0136620330430681	0.00524809348166744	0.0137054944454739	-0.00595313771918478	-0.00653755442812877	-0.00703612786530354	0.0102817661980036	-0.00369622338058859
GIPC1_O14908	-0.0364167030560856	-0.00919272263404144	0.0110752271755191	-0.0285686657435149	-0.00903047785194954	0.0117747400747081	-0.0142399519709099	0.00667070314558409	0.0258165138194543	0.00914859636881476
GIPC1_O14908.1	-0.0125467186532316	-0.0107631168638461	0.00895463417861871	-0.00772341012467921	0.00421205581912911	0.00184107853719564	0.00254175458915016	-0.00747354279740739	-0.0149399869410773	0.000458973187050178
IKBKB_O14920	-0.00486307705039669	-0.000348023128088191	0.00296483416680542	-0.011430306073106	0.000277656457843865	-0.0020405863266194	0.0104677221589131	0.00415068192701285	0.00850665711338394	0.011713639942
RGS12_O14924	-0.00503975755866443	0.000390923616650991	0.0129197156300289	-0.000206096665755154	0.0108093038930171	-0.00261456835690713	-0.00119159299034646	-0.00635622450593629	0.00160309219554054	0.0119088697060418
PPP1R12A_O14974	-0.0210619158206371	-0.00224688296630117	-0.000679531490474734	-0.00748952533641778	-0.0010564479694731	0.0071883586352096	-0.00182875942131334	0.00992304879110179	0.00167829119923197	-0.0112801625375052
PPP1R12A_O14974.1	-0.0128709038697642	0.00224951288551327	-0.00678661548731281	0.0109213900792217	0.00109620946153423	-0.00705171922449389	0.000360358502036356	-0.00543227075204104	-0.00443640099682916	-0.0152786948097058
GAK_O14976.1	-0.000543427049274103	-0.0060670801872716	0.000933454361918775	0.0131497617710291	0.000837463166293099	0.00657761233875449	-0.00274195101133807	0.00435921840860858	0.00330519762877542	-0.00366564628342025
XPO1_O14980	-0.0157215070765435	-0.0111017225593531	0.000472338067933193	0.014730755419098	-0.0035715853414137	0.0165117554273664	0.000297018954061124	-0.00894123535109776	-0.0127133440643621	-0.00378580587163829
ZNF609_O15014	0.0166802740852716	0.0122651891884811	0.00733128191527342	-0.00739113076573702	0.0050606835586915	-0.00492178677564428	-0.0113756875465691	-0.0129464023309883	-0.00940147171174392	-0.00410164513053953
SPTBN2_O15020	0.00678888719663509	-0.00624009833065859	0.00757156523174866	0.0147791074848494	-0.00569116395074266	-0.00595088561037244	-0.00226327434927449	-0.00579166388772581	0.00488301909474183	-0.0120026074503343
MAST4_O15021	0.00620620397458035	0.000292219508947514	0.0122053538078402	0.0122926454049655	0.0213299746437959	0.00884732050537706	-0.00908608561426785	-0.00156039959300026	-0.00244912032119612	0.0159857722436429
SEC16A_O15027	-0.00889544572635186	0.00255405881594015	-0.0045140271050422	0.00921515706711172	0.00445191849271707	0.00471479647742087	0.00116782267227068	-0.00739065290058482	0.00110823001114378	-0.0189068023762871
SEC16A_O15027.1	0.0101282998670585	-0.0109113967369883	0.0626459877500569	0.0590918647200802	0.00580748388538984	0.0111650387032066	-0.0295018977765837	0.00884791247010923	-0.000940377303948357	0.00300685630016449
SEC16A_O15027.2	-0.000192888480247734	0.00528484677349667	0.00904048663789724	0.0142105213110301	0.0161759856331158	0.00402040138383564	-0.00819105609612216	0.008874490438037	0.00456355644513993	-0.00360098372355262
SEC16A_O15027.4	0.0184392830972756	0.0120252081444638	0.00215291562352589	-0.00487948226548999	-0.0209355886377883	-0.025561123992381	0.00474870548056414	5.10898284911551e-05	-0.00300452814109021	-0.00890440095827909
PLXNB2_O15031	-0.00584246452498343	0.00255987945122112	0.000177641394975297	-0.00460626831645812	-0.00301277014535247	-0.00230282144416694	-0.00326956336071785	0.00613302997058647	0.00454999973377656	1.7092391791188e-05
PLXNB2_O15031.1	0.0123443809273358	-0.0195599270815867	-0.015943561240443	-0.00164514880237345	0.0223154931348459	-0.00986010041061547	0.00955365666377723	-0.0123620858839277	0.00297457182295911	0.00398477798447165
U2SURP_O15042	0.00371511569229697	0.0223219043379276	0.0146232640871327	-0.00122978440632511	0.0122155202251017	-0.00959991939358782	-0.00386749829062156	0.0135177215201523	0.0143286807023241	-0.00758731563643074
U2SURP_O15042.1	0.00139848290267094	-0.000246623633400149	0.00796434427837796	-0.000574757426452048	0.00871419384857814	0.00574947235514244	0.0101996023433793	-0.00834275827074833	-0.0168782818866984	-0.0151207286098217
SYNM_O15061	-0.00134851198054853	-0.00584352110421854	-0.000851155739349934	-0.0180114938197808	-0.00653251090101685	0.00501611552009321	-0.00847233886046143	0.0068053938555292	0.00230845897700719	0.0154200888968506
SYNM_O15061.1	-0.000674056184449281	-0.00172394299898325	0.00529734935299605	-0.00628269009827339	-0.0016282789005072	-0.00806120712966909	-0.0125393723652368	-0.00158836863531503	0.00459888987670481	0.0190146981354788
ARHGEF11_O15085	0.0085559528578883	0.0101124126622594	-0.021731392634271	0.00706028913774814	0.00709142100946493	0.0169567746672944	0.00257222168343963	0.0173131476980862	-0.000753660891234083	0.0194570251829337
ARHGEF11_O15085.3	-0.000527375794776764	-0.0010788674934518	0.001655356155369	0.0130910822533941	-0.00718229971998137	0.0029959370258534	-0.00211039384482787	-0.00204194408395971	0.0196347383794196	0.0155775954179735
ARHGEF11_O15085.4	0.00454145581822447	0.000903443032770047	-0.0029170459295161	-0.00320069835903903	-0.00183919665120008	0.0205977670900369	0.0021860544717329	-0.00395702375190294	-0.00759240462234087	0.00792924510763282
ARHGEF11_O15085.5	-0.0101230831451299	-0.00386993450996489	-0.00918926904973236	-0.0119564539076555	-0.00242445287993492	0.00749166250035896	0.0107255690703022	0.00289197074272788	0.00291847640312807	0.000488545549382227
SCAMP1_O15126	-0.00766632669193616	0.0176356414089936	-0.00528463252330393	0.00888213740135972	-0.00297359779330019	-0.00879808119692397	0.0107490254820007	0.00682211642460154	0.00200687574919432	-0.00788051999276209
SCAMP2_O15127	-0.0122252772696553	0.000430677261717887	-0.00920894288105023	-0.00775989394982311	-0.00239086646463563	0.00397249205615911	-0.00101607806320759	0.0103875150240461	0.00879687881276995	-0.00344346526465305
SCAMP2_O15127.1	-0.00867333820438438	-0.000692625098582316	0.000189581732466605	0.00641828647045119	0.000867509390480117	0.00174837629060052	0.00548015045318237	0.00408075245198792	0.00663280197438694	0.00775162272590324
ARPC3_O15145	-0.0136236379036041	0.00394847368348781	0.00693131944496882	-4.70883756527464e-06	-0.00672592064709141	0.0118760966607446	0.00582543416503543	0.00355983821593125	0.00766817446380666	0.00440534031545247
TRIM24_O15164	0.00440958435543851	-0.00923272726426886	0.0239787370214736	-0.0193423741325186	-0.0053972490552946	-0.0177507538485632	-0.0017770838864653	-0.0159314864638691	-0.00553114639071015	-0.0158309677448965
