"row ID"	"mz_cf"	"mz_0"	"mz_1"	"mz_2"	"mz_3"	"mz_4"	"mz_5"	"mz_6"	"mz_7"	"mz_8"	"mz_9"	"mz_10"	"mz_11"	"rt_cf"	"rt_0"	"rt_1"	"rt_2"	"rt_3"	"rt_4"	"rt_5"	"rt_6"	"rt_7"	"rt_8"	"rt_9"	"rt_10"	"rt_11"	"intensity_cf"	"intensity_0"	"intensity_1"	"intensity_2"	"intensity_3"	"intensity_4"	"intensity_5"	"intensity_6"	"intensity_7"	"intensity_8"	"intensity_9"	"intensity_10"	"intensity_11"	"exp_mass_to_charge"	"consensus_rt"	"identifier"
"Row 13_2268"	131.010382690427	131.010379170138	131.010232527602	131.010512770931	131.010371496892	131.010333145807	131.010617879911	131.010283808903	131.010379531263	131.010373609441	131.010345294564	131.01029846497	131.010464584704	43.5592203293359	30.1848546	35.2443600577679	48.5659932158231	25.5388980681405	48.4880159434176	76.3239881905578	39.5158165640004	42.8088427419389	31.1879552450156	52.2207788234439	36.5922783598244	56.0388621421011	6496270.0	5855100.0	3451650.0	5634430.0	1141360.0	1595990.0	1840750.0	1.96397E7	1.63652E7	4732280.0	7849510.0	4847860.0	5001460.0	131.010382690427	43.5592203293359	"c(HMDB0000218, HMDB0029535, HMDB0030588, HMDB0128875, HMDB0129364, HMDB0014693, HMDB0030637, HMDB0138947, HMDB0003364, HMDB0012133, HMDB0000973, HMDB0001429, HMDB0002105, HMDB0002142, HMDB0000131, HMDB0006803)"
"Row 14_3347"	239.140094493474	239.140111288768	239.140060728536	239.140160719652	239.140388377165	239.140155048432	239.139992400747	239.139839169737	239.139917557964	239.139982192405	239.140122325428	239.1402310088	239.140173104058	51.0080979304034	61.012512	59.6513396405417	57.5786778879366	37.4176070327495	40.2826540720692	37.9704677789011	39.5158165640004	39.866267855213	42.2404699478295	52.2207788234439	41.8264530153415	102.514130546815	3000540.0	2461950.0	2435470.0	2386950.0	2848480.0	2340920.0	2128470.0	6822050.0	4657780.0	3381490.0	3214630.0	2554490.0	773854.0	239.140094493474	51.0080979304034	"c(HMDB0001850, HMDB0030323, HMDB0040979, HMDB0035091, HMDB0036885, HMDB0029793, HMDB0035074, HMDB0035317, HMDB0133050, HMDB0133093, HMDB0014562, HMDB0139940, HMDB0014798, HMDB0031770, HMDB0033701, HMDB0031736, HMDB0035612, HMDB0035965, HMDB0036108, HMDB0036589, HMDB0036769, HMDB0038147, HMDB0059863, HMDB0000638, HMDB0030998, HMDB0032310, HMDB0032440, HMDB0033619, HMDB0034128, HMDB0034136, HMDB0034137, HMDB0035410, HMDB0036225, HMDB0040166, 
HMDB0059868, HMDB0004063, HMDB0036074, HMDB0060558, HMDB0062493, HMDB0094780, HMDB0094781, HMDB0094782, HMDB0094783, HMDB0094784, HMDB0094785, HMDB0094786, HMDB0094787, HMDB0094788, HMDB0094789, HMDB0094790, HMDB0094791, HMDB0094792, HMDB0094793, HMDB0094794, HMDB0094795, HMDB0094796, HMDB0094797, HMDB0094798, HMDB0094799, HMDB0094800, HMDB0031101, HMDB0032232, HMDB0000753, HMDB0001318, HMDB0002939, HMDB0005842, HMDB0005846, HMDB0005994, 
HMDB0030003, HMDB0030952, HMDB0031220, HMDB0031502, HMDB0031503, HMDB0031578, HMDB0061882, HMDB0062792)"
"Row 15_113600"	308.184291614441	308.184191615144	308.184830067129	308.184097026044	308.184187964615	308.185092454189	308.18513772523	308.18353422853	308.184546920231	308.184106057331	308.183992682328	308.184076137719	308.183706494804	1868.76597488129	1817.0691	1894.92720126992	1866.37738062099	1845.77554815776	1880.64936802982	1817.05231988574	1899.03704403946	1916.99082078105	1870.1396975062	1885.60677000223	1869.45646644452	1862.10998183774	809502.0	829575.0	393956.0	779255.0	458824.0	440094.0	279539.0	337809.0	1733900.0	377528.0	835832.0	1899880.0	1347830.0	308.184291614441	1868.76597488129	"c(HMDB0039138, HMDB0039593, HMDB0035310, HMDB0035985, HMDB0036309, HMDB0041906, HMDB0029362, HMDB0029474, HMDB0036771, HMDB0039949, HMDB0060380, HMDB0134973, HMDB0013324, HMDB0041488, HMDB0060989, HMDB0030104, HMDB0030137, HMDB0031902, HMDB0033229, HMDB0033660, HMDB0034696, HMDB0035210, HMDB0035644, HMDB0035647, HMDB0035740, HMDB0036038, HMDB0036039, HMDB0036151, HMDB0036152, HMDB0037005, HMDB0037059, HMDB0037070, HMDB0038148, HMDB0038476, 
HMDB0039516, HMDB0040905, HMDB0041425, HMDB0060569, HMDB0031876, HMDB0033064, HMDB0002053, HMDB0002327, HMDB0036141, HMDB0037184, HMDB0094668, HMDB0029559, HMDB0000730, HMDB0000808, HMDB0001263, HMDB0003681, HMDB0012131, HMDB0012151, HMDB0015127, HMDB0029425, HMDB0029426, HMDB0059595, HMDB0061156, HMDB0094698, HMDB0031658, HMDB0032356, HMDB0039499, HMDB0031844, HMDB0041254, HMDB0041568, HMDB0041569, HMDB0041570, HMDB0041571, HMDB0041799, 
HMDB0041801)"
"Row 16_102899"	391.14173364942	391.141875152047	391.142206749949	391.141788140873	391.141498055723	391.141928270067	391.141928279315	391.14152154103	391.141908942686	391.141258457237	391.141370177018	391.141638521573	391.141881505521	1695.10151470244	1694.86644	1697.92333543124	1698.78226826618	1696.35779868123	1696.49239701661	1693.83886252344	1690.89423737997	1689.78370691638	1689.84601789136	1693.43261769264	1700.13560005146	1698.86489457873	1120260.0	1590840.0	746768.0	499047.0	807187.0	821677.0	442179.0	1000110.0	1336190.0	1340350.0	1396790.0	2764350.0	697631.0	391.14173364942	1695.10151470244	"c(HMDB0061044, HMDB0015547, HMDB0060981, HMDB0061105, HMDB0030389, HMDB0030390, HMDB0014559, HMDB0015428, HMDB0001830, HMDB0013121, HMDB0014613, HMDB0031924, HMDB0038533, HMDB0062521, HMDB0033459, HMDB0014548, HMDB0029743, HMDB0029748, HMDB0002706)"
"Row 17_4178"	128.06820589074	128.068260601386	128.068214505434	128.068301205277	128.068230175329	128.068273612853	128.068357818394	128.068003740517	128.068156455115	128.068105375797	128.068177451521	128.068174113685	128.068215633574	59.9116685232761	66.84777	62.2939080504488	66.4469337303796	66.2581078296615	66.2187282928487	61.0820805184603	51.1546132818657	48.53607449227	56.392513407195	58.0812232761716	65.5211466837614	50.106922716251	9.5731504E7	3.60324E8	1.57492E8	2604050.0	1.99863E7	4.90883E7	1733060.0	6.32474E7	5711580.0	4.27106E7	2.77964E8	1.6603E8	1886440.0	128.06820589074	59.9116685232761	"c(HMDB0004437, HMDB0001875)"
"Row 18_119772"	275.104123885404	275.104160200485	275.104631865798	275.104165757627	275.104133764032	275.104292324925	275.104219169554	275.103745454547	275.104019247462	275.104059799751	275.104055139891	275.103790296712	275.104213604064	1969.01457486249	1966.15944	1984.13994327853	1976.24661896463	1972.24756035523	1986.08763317531	1964.81446146057	1964.27602602878	1962.07035565267	1954.76503004433	1964.9913380571	1961.50516606113	1970.87132527154	1540260.0	1226510.0	1371920.0	573383.0	405630.0	1014680.0	320326.0	1848610.0	1930260.0	2843160.0	4925210.0	1229700.0	793712.0	275.104123885404	1969.01457486249	"c(HMDB0037043, HMDB0033317, HMDB0035018, HMDB0037707, HMDB0014644, HMDB0014774, HMDB0034462, HMDB0040778, HMDB0015301, HMDB0000875, HMDB0001123, HMDB0001392, HMDB0001538, HMDB0001891, HMDB0015687, HMDB0029806, HMDB0060722, HMDB0028727, HMDB0028748)"
"Row 19_30665"	530.261585783222	530.261846751583	530.262926220566	530.260553726161	530.261235409678	530.261731783885	530.264266035158	530.260696131471	530.260219108337	530.260872841003	530.260193487189	530.26234696541	530.262140938225	814.994904568832	827.91174	811.47333949769	809.145797499254	796.603667252846	803.529178369072	791.531567314271	810.777726787672	831.157888701979	850.798946988497	834.487885139752	800.809675200905	811.711442074044	2271340.0	6265560.0	1375880.0	3411870.0	3468680.0	1564810.0	962159.0	2323510.0	336522.0	1383890.0	1004440.0	2795760.0	2362980.0	530.261585783222	814.994904568832	"c(HMDB0014433, HMDB0038028, HMDB0040672)"
"Row 20_91658"	308.939862478503	308.939808757958	308.940018333898	308.940123563559	308.93992985323	308.940104378459	308.939971044246	308.93943859947	308.939669285791	308.93964664927	308.939799004401	308.939835745338	308.940004526419	1505.97104861318	1504.40856	1509.98270632148	1510.95594433965	1508.17541781027	1513.72133718117	1515.35260483542	1497.84806472078	1496.58382337457	1496.19691615616	1498.72535299594	1509.57505768586	1510.12679793682	6884080.0	6345930.0	6177870.0	3514070.0	4845740.0	1.10215E7	3571290.0	4257670.0	8017480.0	7377100.0	1.26892E7	8753690.0	6037450.0	308.939862478503	1505.97104861318	"HMDB0035145"
"Row 22_96984"	275.088794567579	275.088845757244	275.088989110922	275.088785329516	275.088861246282	275.088944391966	275.088930808244	275.088429476805	275.088792404451	275.088668521978	275.088579661216	275.088843209013	275.088864893305	1595.13822357162	1594.17432	1596.85734757096	1599.01178293921	1598.88954934525	1599.33610151464	1601.33778079621	1588.00888327865	1587.17792148839	1586.6611712312	1591.12885074675	1598.02899252747	1601.04598142076	1.51441E7	1.46464E7	1.68368E7	6573530.0	9379830.0	2.07772E7	5196720.0	1.01924E7	2.01126E7	2.58436E7	2.04529E7	2.09906E7	1.07266E7	275.088794567579	1595.13822357162	"c(HMDB0030668, HMDB0038551, HMDB0125460, HMDB0137142, HMDB0015289, HMDB0041448, HMDB0029733, HMDB0033160, HMDB0000351, HMDB0000354, HMDB0000396, HMDB0000407, HMDB0000410, HMDB0000531, HMDB0000642, HMDB0000754, HMDB0001863, HMDB0001987, HMDB0002011, HMDB0040735, HMDB0041603, HMDB0059844, HMDB0061927, HMDB0130836)"
"Row 24_3723"	718.621241113569	718.621453883571	718.621034300936	718.622127771961	718.621217673954	718.621120360579	718.621783515582	718.620539284859	718.62027828749	718.621599134204	718.621724217053	718.62059941509	718.621415517545	54.5535159271558	58.0747626	102.944069931679	51.6790737948601	34.4775589213683	66.2187282928487	37.9704677789011	63.6160432668865	34.1362691185861	56.392513407195	24.4939982809044	65.5211466837614	59.1175590488788	1.14006E7	2521960.0	839486.0	2.46182E7	1.89204E7	1129340.0	2.24425E7	9448600.0	1.29192E7	1.05531E7	6521050.0	7193410.0	1.96999E7	718.621241113569	54.5535159271558	"c(HMDB0061667, HMDB0061671, HMDB0112220, HMDB0112234)"
"Row 25_114699"	269.208568499442	269.208563266386	269.208710390919	269.208636416525	269.208588835411	269.208848489237	269.208593022928	269.20841157675	269.208513873919	269.208504665179	269.208541658311	269.208222285059	269.208687512683	1885.51118797173	1880.64456	1883.2286202031	1887.65364316797	1885.39055440685	1922.14009881531	1881.43406254384	1880.22540170862	1877.64070339729	1879.14584357057	1882.41511957474	1881.17198839742	1885.04365987505	4184250.0	4086160.0	4829300.0	2754080.0	2106280.0	1695340.0	3914340.0	2952400.0	6438580.0	5889060.0	7971680.0	3129730.0	4444070.0	269.208568499442	1885.51118797173	"HMDB0034557"
"Row 26_85151"	251.104174950214	251.104069245799	251.104321852874	251.10424717643	251.104141277532	251.104272679774	251.104325882321	251.10410535646	251.103988715503	251.104076090096	251.10406401272	251.104226858761	251.104260254299	1414.36064160159	1412.0766	1421.57224675003	1416.49467892698	1416.85621185947	1424.24530939	1428.52569022933	1403.97759850684	1403.69379264948	1403.00137139216	1405.16366797981	1418.39100929675	1418.32952223818	4532560.0	5295240.0	6996090.0	2809610.0	2561310.0	5294860.0	2843830.0	2099230.0	5337180.0	5767600.0	5052680.0	6528000.0	3805060.0	251.104174950214	1414.36064160159	"c(HMDB0133696, HMDB0133697, HMDB0062308, HMDB0114748, HMDB0030108, HMDB0030687, HMDB0041819, HMDB0014604, HMDB0032133, HMDB0033878, HMDB0061836, HMDB0135597, HMDB0029388, HMDB0033601, HMDB0035085, HMDB0037326, HMDB0041572)"
"Row 27_119532"	513.242416905036	513.242188348164	513.242751147028	513.24235174098	513.242308093822	513.242728666957	513.242491785811	513.242041493252	513.242743740317	513.242469271939	513.242222202209	513.241809079141	513.242897290807	1963.78734988436	1963.1418	1966.22204291161	1970.10444196831	1969.03269219502	1964.91779821211	1964.81446146057	1964.27602602878	1959.16865284689	1960.87183949845	1962.31188388324	1952.63083860566	1967.95572100174	2530180.0	2534050.0	2619130.0	1014770.0	1552260.0	1242230.0	983986.0	2568450.0	3275550.0	3500830.0	5322910.0	3825740.0	1922230.0	513.242416905036	1963.78734988436	"c(HMDB0010321, HMDB0010339, HMDB0010359, HMDB0014323, HMDB0032622, HMDB0011655, HMDB0028895, HMDB0029063, HMDB0061040)"
"Row 29_55011"	783.32614932215	783.326501463806	783.3257813175	783.325956676223	783.325270899141	783.327539890601	783.327030556519	783.326271862836	783.32604244338	783.325234610941	783.326308985792	783.325042762515	783.326810396546	1069.8312821676	1054.3344	1059.30364353625	1122.98930074384	1058.12150898165	1057.21011062901	1065.51380138702	1070.71013142006	1074.51978262144	1045.82749161227	1077.14790292248	1083.42366834449	1068.87364381264	1350450.0	1715280.0	1470110.0	863090.0	1387270.0	1464690.0	556006.0	1015870.0	1525270.0	1505720.0	1959470.0	1204100.0	1538520.0	783.32614932215	1069.8312821676	"c(HMDB0015613, HMDB0031954, HMDB0031956, HMDB0041360, HMDB0003134)"
"Row 30_109319"	252.137005803777	252.136886266794	252.137562036473	252.1370943077	252.137083201697	252.135979698579	252.136094994527	252.137688627397	252.137009863014	252.136786114875	252.137590730749	252.136959287804	252.137334515721	1798.16047445863	1795.99134	1798.78266481304	1799.51927783533	1799.76422851906	1804.27601821466	1804.70395913054	1794.49140376861	1793.82045414118	1791.05437005192	1795.90154696834	1801.0078077393	1798.61262232153	6014670.0	4370120.0	5030430.0	2268060.0	2305470.0	2398940.0	330956.0	8068240.0	7522640.0	7612250.0	1.0481E7	1.79017E7	3886250.0	252.137005803777	1798.16047445863	"c(HMDB0028778, HMDB0028779, HMDB0028904, HMDB0028926, HMDB0033531, HMDB0037770, HMDB0039106, HMDB0031855, HMDB0037292, HMDB0059677, HMDB0059683, HMDB0059697, HMDB0014386)"
"Row 31_101272"	251.125118116865	251.12502459363	251.125315362294	251.125109666599	251.125117429634	251.125221157089	251.125285244372	251.12493494995	251.125092636237	251.125116747879	251.125057971331	251.124993937038	251.125147706326	1666.54128185911	1665.2094	1670.9453095806	1671.76249830919	1669.20178674096	1668.82859187276	1669.11329638657	1660.4068632841	1660.21110191651	1660.54258744422	1661.3482365865	1669.92885876486	1670.99685142306	1.16565E7	6824400.0	1.45635E7	3828650.0	4455480.0	1.99458E7	5578610.0	8115210.0	1.57264E7	1.43424E7	1.33244E7	2.54037E7	7769120.0	251.125118116865	1666.54128185911	"c(HMDB0035923, HMDB0000933, HMDB0030994, HMDB0029873, HMDB0060362, HMDB0002894, HMDB0004339, HMDB0011601, HMDB0000453, HMDB0003843, HMDB0010719, HMDB0029487, HMDB0031158, HMDB0031491, HMDB0031492, HMDB0031501, HMDB0031559, HMDB0031560, HMDB0031561, HMDB0031562, HMDB0032490, HMDB0033568, HMDB0039581, HMDB0040328, HMDB0060476, HMDB0061929)"
"Row 32_73678"	269.08935815108	269.089364196493	269.089453935555	269.089322164792	269.089254559964	269.089562452236	269.089614071054	269.089191290119	269.089380176079	269.08937164948	269.089269662399	269.089226555319	269.089287099475	1279.42463849039	1278.71658	1285.53035846068	1281.13855548455	1282.63300421345	1287.82806708502	1287.05847120821	1270.16249283165	1268.03160299904	1269.10189781884	1272.50055540832	1286.12246574208	1284.27161063283	3676110.0	8182650.0	1904840.0	4904480.0	5583970.0	2032590.0	773690.0	2483270.0	4297260.0	2839680.0	2729530.0	3577200.0	4804180.0	269.08935815108	1279.42463849039	"c(HMDB0125859, HMDB0125876, HMDB0125913, HMDB0133806, HMDB0135859, HMDB0032906, HMDB0132922, HMDB0132924, HMDB0000195, HMDB0000481, HMDB0003040, HMDB0142117, HMDB0013713, HMDB0014987, HMDB0030269, HMDB0060810, HMDB0028876, HMDB0029128, HMDB0000671, HMDB0004096, HMDB0011621, HMDB0030179, HMDB0032755, HMDB0059765, HMDB0038443, HMDB0040031, HMDB0031521, HMDB0032409, HMDB0034377, HMDB0040263, HMDB0040410, HMDB0000162, HMDB0003411, HMDB0012880, 
HMDB0030409, HMDB0034208)"
