feature_identifier	mz	rtime	p-value	t-score	DataSet	Type	Display_Name
Row.1189_129331	757.472550768843	2173.49454827899	0.0360382878760314	2.32472879429613	Met_Pos	mz	mz757.4726
Row.872_3638	316.776096380896	53.7141244109914	0.0362489724032237	2.32164081679401	Met_Pos	mz	mz316.7761
Row.2480_134418	579.293969762928	2282.13938513671	0.0362533345352279	2.32157706129518	Met_Pos	mz	mz579.294
Row.1510_116474	365.229939110859	1914.51266988502	0.0363838858839519	2.31967231884205	Met_Pos	mz	mz365.2299
Row.564_75966	386.195392097848	1306.06751562794	0.0365738773483246	-2.31691187257889	Met_Pos	mz	mz386.1954
Row.1507_49448	367.172436171033	1008.27397224878	0.0366344152726814	-2.31603514859171	Met_Pos	mz	mz367.1724
Row.398_119670	264.194424911021	1966.75140235659	0.0368568663149342	2.31282529332868	Met_Pos	mz	mz264.1944
Row.1131_95766	210.088742146295	1576.4375802771	0.0370718933958685	2.30973993565017	Met_Pos	mz	mz210.0887
Row.1530_56649	383.218326850093	1088.06535650508	0.0370837578112627	-2.30957018995304	Met_Pos	mz	mz383.2183
Row.1555_97253	306.242510606664	1600.18327217186	0.0373265054480896	2.30610839683594	Met_Pos	mz	mz306.2425
Row.606_.	563.377484417288	1718.0885356615	0.037605021700169	2.3021626373659	Met_Pos	mz	mz563.3775
Row.2383_115725	248.200790062116	1902.548456787	0.037622485609196	2.30191614622746	Met_Pos	mz	mz248.2008
Row.1903_106604	351.077391094583	1751.22192969595	0.0377619972187815	2.299950908637	Met_Pos	mz	mz351.0774
Row.2508_83516	181.119673214431	1390.79595809355	0.0378770438695797	-2.29833545303258	Met_Pos	mz	mz181.1197
Row.172_.	540.702382918005	54.3373516107917	0.0379595874670858	-2.29717925094996	Met_Pos	mz	mz540.7024
Row.2386_6137	184.057950434374	104.675613293761	0.0381462539048091	-2.29457331720196	Met_Pos	mz	mz184.058
Row.1411_87336	285.166837258364	1441.36304008047	0.0381520663210243	-2.2944923672073	Met_Pos	mz	mz285.1668
Row.761_.	863.895359623998	644.539378579527	0.0382133935189668	-2.29363896741761	Met_Pos	mz	mz863.8954
Row.2055_2232	382.865302446047	43.4073033395305	0.0384529518141941	-2.29031773682568	Met_Pos	mz	mz382.8653
Row.2045_79345	329.172428085262	1341.78062739007	0.0385350250240244	2.28918436781081	Met_Pos	mz	mz329.1724
Row.1556_3285	646.56971280839	50.6960491692729	0.0387067104678344	-2.28682087245288	Met_Pos	mz	mz646.5697
Row.2358_35600	511.272686010311	868.825904628535	0.0389575399975723	-2.28338557317861	Met_Pos	mz	mz511.2727
Row.797_.	255.192676642038	1351.69122149528	0.0390250257686719	-2.28246486803958	Met_Pos	mz	mz255.1927
Row.1405_111095	240.137889124409	1826.27554203508	0.0391357768441525	2.28095714694197	Met_Pos	mz	mz240.1379
Row.1023_124617	371.240659930024	2066.85346353367	0.0392103503558577	2.27994419880812	Met_Pos	mz	mz371.2407
Row.529_90087	264.120362423011	1482.80839086149	0.0392811393874872	2.27898433595171	Met_Pos	mz	mz264.1204
Row.2534_83587	259.093759189678	1391.84154452356	0.0394017020780055	-2.2773533171742	Met_Pos	mz	mz259.0938
Row.1606_78538	195.135294108967	1331.97822084758	0.0394441730290229	-2.2767798745778	Met_Pos	mz	mz195.1353
Row.748_118556	275.173533939915	1944.41231362109	0.0395120941665581	-2.27586401272029	Met_Pos	mz	mz275.1735
Row.746_103104	305.17226687363	1699.34064799772	0.0395684618458893	2.27510506648085	Met_Pos	mz	mz305.1723
Row.1381_101419	425.157278683915	1668.40269968091	0.0396155080188601	2.27447240703029	Met_Pos	mz	mz425.1573
Row.1784_106284	351.156588608392	1745.09891068295	0.0398874048490037	2.27082985683608	Met_Pos	mz	mz351.1566
Row.1148_2055	111.041808568628	41.6452629044982	0.0398913402947837	2.2707773064462	Met_Pos	mz	mz111.0418
Row.2334_105253	226.122359065291	1731.0746558539	0.0400186800259297	2.26907955808321	Met_Pos	mz	mz226.1224
Row.2146_69483	269.171890949948	1231.87251519359	0.0400783043154347	-2.26828637052106	Met_Pos	mz	mz269.1719
Row.1256_83149	425.156774250744	1387.22728152595	0.0401566044010406	-2.26724642426609	Met_Pos	mz	mz425.1568
Row.2537_95151	224.162652119516	1564.24519377617	0.0402245435415478	2.26634563430033	Met_Pos	mz	mz224.1627
Row.2506_89223	229.08317895168	1469.14582732744	0.0406229283540515	2.26109220540675	Met_Pos	mz	mz229.0832
Row.273_100234	345.203395884038	1648.32783706825	0.0406488263473014	2.26075237512297	Met_Pos	mz	mz345.2034
Row.2117_.	196.864805373731	52.5180409524822	0.0406899278803685	2.26021346416533	Met_Pos	mz	mz196.8648
Row.2399_126538	309.182147844305	2111.57945658999	0.0407301127932934	2.25968706697674	Met_Pos	mz	mz309.1821
Row.54_64590	183.135084633336	1176.32610212041	0.0408736337852095	-2.25781101528438	Met_Pos	mz	mz183.1351
Row.1031_76272	223.09367602314	1308.3448137879	0.0409040824474542	-2.25741379950527	Met_Pos	mz	mz223.0937
Row.978_88980	576.326303429466	1466.09272984258	0.0409974064915784	-2.25619807912268	Met_Pos	mz	mz576.3263
Row.1509_110379	223.166755336956	1815.62694196136	0.041385204057361	2.25117402887837	Met_Pos	mz	mz223.1668
Row.571_87643	221.114614420878	1446.02376189358	0.0415016589386473	-2.2496739628588	Met_Pos	mz	mz221.1146
Row.2098_102320	321.16734118745	1684.13808732071	0.0417671754728869	2.24626857079466	Met_Pos	mz	mz321.1673
Row.555_68847	334.162584534431	1225.60205620951	0.0417697475398792	-2.24623568233066	Met_Pos	mz	mz334.1626
Row.840_65980	208.13049211013	1192.45311897351	0.0418391231522471	-2.24534930905075	Met_Pos	mz	mz208.1305
Row.976_2316	161.093471930171	43.9783243140467	0.0418570183473174	2.24512089640663	Met_Pos	mz	mz161.0935
Row.1457_105371	315.156703669202	1732.94127812415	0.0419129689049703	2.2444073404342	Met_Pos	mz	mz315.1567
Row.123_99178	188.200780561911	1632.55115367497	0.0422343702593995	-2.24032566794023	Met_Pos	mz	mz188.2008
Row.544_118071	381.26118447422	1936.77223200551	0.0423833099840396	2.23844408137994	Met_Pos	mz	mz381.2612
Row.449_111822	437.19367323699	1839.05734576523	0.0423973060640489	2.23826758550357	Met_Pos	mz	mz437.1937
Row.2476_123817	519.350709493144	2048.19801085424	0.0424013370564973	2.23821676331503	Met_Pos	mz	mz519.3507
Row.1082_117275	176.143277456163	1923.72495193608	0.0425663778148561	2.23613984079518	Met_Pos	mz	mz176.1433
Row.158_96090	264.120517929273	1582.07661952177	0.0426075003721305	2.23562351966829	Met_Pos	mz	mz264.1205
Row.385_2611	692.548991576429	46.4198061907809	0.0428380308309506	-2.23273769494959	Met_Pos	mz	mz692.549
Row.376_44456	596.306023445228	957.165579166565	0.0432459211721804	-2.22766719185267	Met_Pos	mz	mz596.306
Row.388_44848	477.259468696068	960.655929970929	0.0433318239407306	-2.22660505664672	Met_Pos	mz	mz477.2595
Row.1400_101108	180.135667870045	1664.04168148892	0.0434097166270376	2.2256436683855	Met_Pos	mz	mz180.1357
Row.2550_42302	391.193515557366	936.019313872823	0.043411578665314	-2.22562070605205	Met_Pos	mz	mz391.1935
Row.899_60314	245.114458698727	1129.22973249031	0.0435500936174064	-2.22391515022592	Met_Pos	mz	mz245.1145
Row.2330_35425	377.145149338337	867.165077211694	0.0436327375941278	-2.22289996537562	Met_Pos	mz	mz377.1451
Row.507_2383	215.125178313638	44.5793915585538	0.0436925413497376	-2.22216647055494	Met_Pos	mz	mz215.1252
Row.2389_64886	312.105873356194	1180.07473400893	0.0437840847063097	-2.22104551104178	Met_Pos	mz	mz312.1059
Row.1159_85052	340.224830200613	1412.87891216343	0.0440043919233273	-2.21835680882169	Met_Pos	mz	mz340.2248
Row.787_103427	231.06261156025	1703.07395223649	0.0441427938459793	2.21667415566629	Met_Pos	mz	mz231.0626
Row.1160_98450	275.067722434385	1620.4720110893	0.0443516977717946	2.21414370380151	Met_Pos	mz	mz275.0677
Row.5_129984	301.152487383607	2185.191248444	0.0444927516722129	-2.21244143088754	Met_Pos	mz	mz301.1525
Row.346_68213	230.116155386352	1218.11958683594	0.0446860790795289	2.21011650792829	Met_Pos	mz	mz230.1162
Row.1213_127330	349.060002613548	2129.69836811784	0.0447028959470033	2.20991471700311	Met_Pos	mz	mz349.06
Row.122_58913	302.159270175234	1113.8499128178	0.0448536739815445	-2.20810865493866	Met_Pos	mz	mz302.1593
Row.1548_62341	225.145728976947	1153.08988115543	0.0448891323372917	-2.20768475097592	Met_Pos	mz	mz225.1457
Row.1804_104948	240.136030433597	1725.46101186666	0.0449408131038206	2.20706746991405	Met_Pos	mz	mz240.136
Row.1043_128558	277.119844832256	2156.66570085377	0.045265878918826	2.20320002368682	Met_Pos	mz	mz277.1198
Row.215_110124	273.181879401109	1810.60344103415	0.0455557846777817	2.19977277150497	Met_Pos	mz	mz273.1819
Row.1671_75690	247.130197648781	1302.35065365457	0.0459283974943941	-2.19539762317827	Met_Pos	mz	mz247.1302
Row.702_81310	183.135381773855	1364.90852158293	0.046066656253079	-2.19378266093359	Met_Pos	mz	mz183.1354
Row.1182_77504	274.141012948856	1320.51155112454	0.0460762916993786	2.19367028107038	Met_Pos	mz	mz274.141
Row.1849_.	256.820325938479	53.7366178214916	0.0466382127217324	2.18715422870428	Met_Pos	mz	mz256.8203
Row.109_4888	335.095113933616	73.2000184917715	0.0467856244065908	-2.1854569965705	Met_Pos	mz	mz335.0951
Row.1971_140155	425.214865303704	2430.41509094989	0.0472260265334675	2.1804160162925	Met_Pos	mz	mz425.2149
Row.1574_.	81.0315932361914	1627.99046689466	0.0473927337266273	-2.17851928854224	Met_Pos	mz	mz81.0316
Row.518_109772	194.151557282275	1804.82312688414	0.0474051881801665	2.17837783710611	Met_Pos	mz	mz194.1516
Row.752_106649	234.148099962587	1752.12597635233	0.0474201519084511	2.17820793249343	Met_Pos	mz	mz234.1481
Row.2483_75124	267.119893591637	1296.32297273792	0.0477221600212415	-2.1747894646086	Met_Pos	mz	mz267.1199
Row.1519_85150	235.130259068596	1414.35858326209	0.0477520530792859	-2.17445220105756	Met_Pos	mz	mz235.1303
Row.719_85165	174.09121591458	1414.60467845865	0.0479193409224501	2.17256843426145	Met_Pos	mz	mz174.0912
Row.401_81115	255.156322747806	1362.39303171068	0.0479703582761807	-2.171995168391	Met_Pos	mz	mz255.1563
Row.2402_2826	181.119688183327	47.9462763020554	0.0482888352850192	2.16842935660105	Met_Pos	mz	mz181.1197
Row.2319_39474	397.111544465637	907.695522341441	0.0484218461518521	-2.16694660120671	Met_Pos	mz	mz397.1115
Row.720_.	445.721817072525	860.257900115902	0.0484843659614461	-2.16625096640944	Met_Pos	mz	mz445.7218
Row.1674_65070	797.341950229559	1182.10505201768	0.0488352871136952	-2.1623618598411	Met_Pos	mz	mz797.342
Row.2329_77866	283.187509686021	1324.43249851987	0.0488698129528981	-2.16198063471257	Met_Pos	mz	mz283.1875
Row.2217_117212	277.119870004686	1922.96716299214	0.0489126262401591	2.16150825050889	Met_Pos	mz	mz277.1199
Row.448_99057	255.156409356305	1630.49469633072	0.0489763016958674	2.16080639448324	Met_Pos	mz	mz255.1564
Row.2165_125775	188.143374953375	2092.84606522594	0.049116879029232	2.15925990375461	Met_Pos	mz	mz188.1434
Row.1267_3662	318.773104134672	53.9521703359702	0.0495187606693202	2.15486145896466	Met_Pos	mz	mz318.7731
Row.1505_41046	303.120176464066	923.468636037193	0.0497755257504049	-2.15206864698893	Met_Pos	mz	mz303.1202
Row.307_103424	279.0932970253	1703.02262928473	0.0498457810116168	2.15130682549398	Met_Pos	mz	mz279.0933
Row.266_87215	490.254075118076	1440.5761519133	0.0500819016824047	-2.14875373214868	Met_Pos	mz	mz490.2541
Row.1105_3031	748.510422212654	49.1279160055519	0.0502061473065057	-2.14741480458202	Met_Pos	mz	mz748.5104
Row.2173_123927	475.324504640213	2050.49187033956	0.0504161922924243	2.14515826573705	Met_Pos	mz	mz475.3245
Row.1777_80431	266.174430424352	1353.70214972273	0.0506968083629802	2.14215719250229	Met_Pos	mz	mz266.1744
Row.1432_110795	329.229866962513	1822.57222991623	0.0507317560162686	2.14178452511158	Met_Pos	mz	mz329.2299
Row.1246_.	350.193560715714	1019.1600566865	0.051182599316036	-2.13699821879288	Met_Pos	mz	mz350.1936
Row.182_57967	419.225315269475	1103.34119735797	0.0513485457830517	-2.13524634536359	Met_Pos	mz	mz419.2253
Row.2503_77149	241.140594299398	1316.60544178713	0.0516454436143171	-2.13212513351761	Met_Pos	mz	mz241.1406
Row.1252_87673	222.110346214563	1446.46028583331	0.0516566468466922	-2.13200768373474	Met_Pos	mz	mz222.1103
Row.503_52620	461.199060260584	1045.24881632413	0.0516940270769044	-2.13161597703368	Met_Pos	mz	mz461.1991
Row.2499_112741	313.177302167862	1855.53535657096	0.0519310762466651	2.12913805596131	Met_Pos	mz	mz313.1773
Row.129_68623	294.130974769046	1223.05400517857	0.0521407737372045	-2.12695479560817	Met_Pos	mz	mz294.131
Row.1748_91542	134.096329974938	1504.09681465294	0.0524483943271813	2.1237667301611	Met_Pos	mz	mz134.0963
Row.1069_100319	287.173125618203	1649.26223087785	0.0527830822871068	-2.12031781857592	Met_Pos	mz	mz287.1731
Row.631_52682	409.158049395666	1045.61827890066	0.0529800299903422	-2.11829778035612	Met_Pos	mz	mz409.158
Row.734_81716	176.106907115127	1370.41014721285	0.0531293691142926	2.11677069246794	Met_Pos	mz	mz176.1069
Row.2496_109459	737.331320497257	1800.82599354583	0.0532271866580426	2.11577260388112	Met_Pos	mz	mz737.3313
Row.925_76640	229.083137522044	1311.60654940785	0.0532477509540408	-2.11556299115859	Met_Pos	mz	mz229.0831
Row.1482_88848	232.132351679542	1464.44938572823	0.0532945592932975	2.1150861518267	Met_Pos	mz	mz232.1324
Row.1504_66852	337.161978654361	1201.52809822849	0.0535159956700784	-2.11283562157081	Met_Pos	mz	mz337.162
Row.179_99266	281.208479612289	1634.37541245646	0.0537460420134228	2.11050671795921	Met_Pos	mz	mz281.2085
Row.839_44362	635.2530222657	956.270529174415	0.0543062218715015	-2.10487410734004	Met_Pos	mz	mz635.253
Row.1112_70850	311.218900220821	1248.33593389954	0.054326180988649	-2.10467441393097	Met_Pos	mz	mz311.2189
Row.479_125872	299.161748616948	2095.88698655579	0.0543493510416923	2.10444268000554	Met_Pos	mz	mz299.1617
Row.2121_111228	571.098065341817	1828.27804271599	0.0546008993270821	2.1019327115637	Met_Pos	mz	mz571.0981
Row.43_58090	461.198954503573	1104.44798458615	0.054817334114193	-2.09978167110238	Met_Pos	mz	mz461.199
Row.1637_131036	381.109916437988	2203.59817738725	0.0549652432731903	2.09831619558047	Met_Pos	mz	mz381.1099
Row.2077_.	260.861964341759	43.6979879331765	0.0549945581372894	2.09802617945035	Met_Pos	mz	mz260.862
Row.2064_62123	258.109783807913	1150.38456558042	0.0550037964691173	2.09793481299414	Met_Pos	mz	mz258.1098
Row.1935_93951	197.05715473036	1541.54568261045	0.0550468405203568	2.09750929767021	Met_Pos	mz	mz197.0572
Row.2027_99679	267.099105127649	1640.80668335268	0.0551745512124421	2.09624861505327	Met_Pos	mz	mz267.0991
Row.1174_32599	453.230726017787	836.994028714569	0.0552566553998024	-2.09543955880625	Met_Pos	mz	mz453.2307
Row.2251_.	224.885269386639	43.9189079314777	0.0553155882291585	-2.09485951966088	Met_Pos	mz	mz224.8853
Row.681_3974	141.052064249948	57.2826919547137	0.0554399338539132	2.09363753833052	Met_Pos	mz	mz141.0521
Row.18_119772	275.104123885404	1969.01457486249	0.0555373689593366	2.09268178678401	Met_Pos	mz	mz275.1041
Row.575_101779	225.182353083451	1674.72535687732	0.0557036155635257	2.09105463408536	Met_Pos	mz	mz225.1824
Row.2443_2317	141.088379424466	43.9787026662013	0.0557279843508013	2.09081650039488	Met_Pos	mz	mz141.0884
Row.1529_2558	155.067671425415	45.9279518235062	0.0559473878934431	2.08867680168982	Met_Pos	mz	mz155.0677
Row.1981_.	438.731908811981	43.0153349838465	0.0561472277441072	2.08673464182784	Met_Pos	mz	mz438.7319
Row.2050_.	387.27185536765	1952.49701106178	0.0561580559593091	2.08662958970836	Met_Pos	mz	mz387.2719
Row.1479_82458	195.135337997267	1379.21843281814	0.056511330850286	-2.08321245972873	Met_Pos	mz	mz195.1353
Row.79_115808	501.353907537204	1904.46751919593	0.0566214218178701	-2.08215161799867	Met_Pos	mz	mz501.3539
Row.314_81118	267.156293958265	1362.45538053257	0.0566699144116603	-2.08168494612308	Met_Pos	mz	mz267.1563
Row.1734_128740	503.355884569903	2158.44622748614	0.0569970274591833	2.07854656282437	Met_Pos	mz	mz503.3559
Row.875_58016	519.241164180376	1103.78086075424	0.05704126305724	-2.07812343712601	Met_Pos	mz	mz519.2412
Row.1824_87373	289.140729023648	1442.07864870231	0.0571858408534654	2.07674262310471	Met_Pos	mz	mz289.1407
Row.1348_3058	714.57916642977	49.1960679595402	0.0572251104730071	-2.07636812936302	Met_Pos	mz	mz714.5792
Row.38_59680	315.213849832421	1122.27594553409	0.0574387780044975	-2.07433464639523	Met_Pos	mz	mz315.2138
Row.207_55363	307.187580890085	1073.88286784358	0.057449239831936	-2.07423526033717	Met_Pos	mz	mz307.1876
Row.637_97521	312.12060257993	1604.47752174389	0.05756447552558	2.07314164071577	Met_Pos	mz	mz312.1206
Row.1571_66772	480.233750524346	1200.42956700682	0.0576460675134705	-2.07236853181011	Met_Pos	mz	mz480.2338
Row.1353_27218	208.094133749681	776.371229742882	0.0580726649582799	-2.06834277455116	Met_Pos	mz	mz208.0941
Row.2239_80437	241.177042291451	1353.84299759883	0.0581023682165659	-2.06806348586748	Met_Pos	mz	mz241.177
Row.395_87129	217.046859909744	1439.70464839317	0.0583021318674698	-2.06618859980467	Met_Pos	mz	mz217.0469
Row.237_106201	355.209272279656	1743.89100077835	0.0583915211668362	2.06535155448415	Met_Pos	mz	mz355.2093
Row.2211_3866	215.067523331414	55.7935207887166	0.0585004165225055	2.06433345020376	Met_Pos	mz	mz215.0675
Row.696_71574	202.179823979927	1256.12530620901	0.0586989256630931	2.06248200442822	Met_Pos	mz	mz202.1798
Row.2246_110078	317.114905006923	1809.63736283634	0.0587502620627288	2.06200414284133	Met_Pos	mz	mz317.1149
Row.1422_70138	252.121350958945	1239.41418729108	0.0587576592970127	2.06193531792039	Met_Pos	mz	mz252.1214
Row.454_124138	305.163898752152	2055.05800956606	0.0591458431460663	2.05833476935004	Met_Pos	mz	mz305.1639
Row.905_75886	249.072990562228	1304.98430081148	0.0592990153226617	-2.05692003518012	Met_Pos	mz	mz249.073
Row.1183_100667	381.167170752641	1656.53395594684	0.0593136871477048	2.05678469967553	Met_Pos	mz	mz381.1672
Row.313_3170	142.916425671003	50.0193609667415	0.0596100624156033	2.05405747051488	Met_Pos	mz	mz142.9164
Row.938_.	258.864918901149	45.8113100283607	0.0597635470707644	2.05265002242284	Met_Pos	mz	mz258.8649
Row.854_41256	528.278475620808	925.450732456967	0.0598646471825041	-2.05172475740061	Met_Pos	mz	mz528.2785
Row.392_100887	295.237723926953	1660.74779163288	0.0601157315047173	2.04943305593804	Met_Pos	mz	mz295.2377
Row.1047_111601	429.282718512698	1835.00459851814	0.0606872106802449	2.04424974188202	Met_Pos	mz	mz429.2827
Row.1700_98713	230.078847692954	1624.92425060689	0.0607143545032498	2.04400466738519	Met_Pos	mz	mz230.0788
Row.409_82158	204.101673494468	1375.31769061994	0.0610362979462434	2.04110559228457	Met_Pos	mz	mz204.1017
Row.1991_.	608.567049882975	49.4960288799655	0.0615220696457329	-2.03675778734521	Met_Pos	mz	mz608.567
Row.1305_3908	335.291739005121	56.5085350192994	0.0615632240567692	2.03639089570975	Met_Pos	mz	mz335.2917
Row.1685_75406	232.190388932064	1299.56223798586	0.0615878830200535	-2.03617116910329	Met_Pos	mz	mz232.1904
Row.1980_2434	922.384895767381	45.0889580955614	0.0617207731033375	-2.03498842776887	Met_Pos	mz	mz922.3849
Row.986_83910	225.145776951668	1396.11730496374	0.0617347167217411	-2.03486446332927	Met_Pos	mz	mz225.1458
Row.462_3821	205.083251311411	55.2297133667219	0.0618226359951142	2.03408341783668	Met_Pos	mz	mz205.0833
Row.1667_98193	354.168474930942	1616.23584352698	0.0619094801888669	2.03331292526248	Met_Pos	mz	mz354.1685
Row.459_73255	193.119674072699	1275.06980701516	0.0621431654078196	-2.03124456561105	Met_Pos	mz	mz193.1197
Row.1475_9418	190.012505386016	238.292110821922	0.0622839907160206	-2.03000156441865	Met_Pos	mz	mz190.0125
Row.837_80145	243.206426649738	1350.6460086763	0.0623942646101722	2.02903002907779	Met_Pos	mz	mz243.2064
Row.2442_72100	329.229684146671	1261.39434786809	0.0624432460970342	-2.02859899839386	Met_Pos	mz	mz329.2297
Row.1838_85592	250.142693777019	1420.34675795794	0.0625668986367538	2.0275122531223	Met_Pos	mz	mz250.1427
Row.2081_.	255.192989514909	2052.03942412204	0.062834715698301	2.02516523968183	Met_Pos	mz	mz255.193
Row.344_54314	481.241772762202	1062.93200949398	0.0630523948981097	-2.02326437048031	Met_Pos	mz	mz481.2418
Row.2568_68611	245.114480812134	1222.86413979084	0.063106791079445	2.02279030093027	Met_Pos	mz	mz245.1145
Row.668_90128	311.182632224472	1483.5723179997	0.0632054899703202	2.02193108522459	Met_Pos	mz	mz311.1826
Row.252_96164	228.099356578591	1583.51748018545	0.0634819039033887	-2.01953132573745	Met_Pos	mz	mz228.0994
Row.2547_43305	541.261584609309	946.136706387057	0.0636971174849354	-2.01766952673685	Met_Pos	mz	mz541.2616
Row.1985_73728	255.156261432616	1280.08332436105	0.0637160704573884	-2.0175058425636	Met_Pos	mz	mz255.1563
Row.226_50871	227.088490968035	1024.75598562104	0.0638568193872441	-2.01629168438376	Met_Pos	mz	mz227.0885
Row.74_110713	679.325766035132	1821.34134673094	0.0641151744777755	2.01406938493032	Met_Pos	mz	mz679.3258
Row.2493_29494	372.173808674699	801.203689698943	0.0642403720725324	-2.01299542384265	Met_Pos	mz	mz372.1738
Row.1088_3641	272.794264973788	53.7263039967903	0.0643703960905099	2.01188209184282	Met_Pos	mz	mz272.7943
Row.1395_129902	669.420115392951	2183.66747840871	0.064734483271295	2.00877553086168	Met_Pos	mz	mz669.4201
Row.1676_97441	258.206224180318	1603.43809242375	0.0651867002656857	2.00493923626806	Met_Pos	mz	mz258.2062
Row.379_72913	219.112343710893	1270.647445036	0.0653446138489468	2.00360535220034	Met_Pos	mz	mz219.1123
Row.551_.	372.737662863247	52.7210796664245	0.065362833362548	2.00345164348109	Met_Pos	mz	mz372.7377
Row.1918_79633	519.278087093884	1344.6717108857	0.0653881029504612	-2.00323852186844	Met_Pos	mz	mz519.2781
Row.1100_47640	566.331903281657	989.186925107695	0.0655721983509128	-2.00168815022894	Met_Pos	mz	mz566.3319
Row.405_50691	525.231836833364	1022.37354062389	0.065584414634088	-2.00158541114693	Met_Pos	mz	mz525.2318
Row.2159_113972	162.127646558328	1874.60413240151	0.065607119304034	2.00139451117676	Met_Pos	mz	mz162.1276
Row.871_101694	310.177828166001	1673.04113594226	0.065673155277097	2.00083962713022	Met_Pos	mz	mz310.1778
Row.2488_2636	494.740733257638	46.4877078240786	0.0657095749673417	2.00053382007401	Met_Pos	mz	mz494.7407
Row.818_98171	338.193658940875	1615.5374373878	0.0657774586549556	-1.9999642318604	Met_Pos	mz	mz338.1937
Row.1887_109223	225.182389568757	1796.59365328541	0.0658600879821526	1.99927164429512	Met_Pos	mz	mz225.1824
Row.788_131397	273.146158087425	2211.74449484358	0.0659736247123961	1.99832129210275	Met_Pos	mz	mz273.1462
Row.1349_106834	462.259339089812	1756.65235915641	0.0660775500168326	-1.99745270382939	Met_Pos	mz	mz462.2593
Row.1064_66688	272.125346018611	1199.67830726616	0.0663130905283657	1.99548872136607	Met_Pos	mz	mz272.1253
Row.419_58667	210.146158037699	1111.27832900316	0.0664470984383671	-1.99437418604203	Met_Pos	mz	mz210.1462
Row.2255_98731	334.273959955025	1625.23634758025	0.066523536133122	-1.99373937975252	Met_Pos	mz	mz334.274
Row.2439_98163	250.141951271941	1615.27944993601	0.0673162827461178	1.98719477926752	Met_Pos	mz	mz250.142
Row.2314_9427	174.038571007163	238.700919085356	0.0678660555863557	-1.98269734255354	Met_Pos	mz	mz174.0386
Row.26_85151	251.104174950214	1414.36064160159	0.0679877567033895	-1.98170626616315	Met_Pos	mz	mz251.1042
Row.2436_86887	216.159081093109	1436.47607714166	0.0681824556811982	-1.98012409642782	Met_Pos	mz	mz216.1591
Row.916_.	198.861821476337	52.7681808778439	0.0685133300054149	1.97744477830499	Met_Pos	mz	mz198.8618
Row.161_87597	213.145837142207	1445.34235161278	0.0685310423997182	-1.97730168237596	Met_Pos	mz	mz213.1458
Row.2349_61699	460.206909839625	1144.52810064636	0.0685585791440653	-1.97707928398477	Met_Pos	mz	mz460.2069
Row.1097_118879	451.173240548956	1952.52436468267	0.0685610511440693	1.97705932305881	Met_Pos	mz	mz451.1732
Row.1753_.	374.734706601655	52.9752841179032	0.0687526998815019	1.97551379369798	Met_Pos	mz	mz374.7347
Row.2069_100707	225.1823079075	1657.24807967119	0.0687895282109232	1.97521724661092	Met_Pos	mz	mz225.1823
Row.2526_2544	143.046534130538	45.8523100927537	0.0690147512927885	1.97340686548324	Met_Pos	mz	mz143.0465
Row.2201_109776	425.136396097042	1804.9041601395	0.0692858590920045	1.97123479584587	Met_Pos	mz	mz425.1364
Row.1707_50649	578.331674256168	1021.71773267332	0.0694791578623277	-1.96969085137949	Met_Pos	mz	mz578.3317
Row.1740_107518	237.182369155324	1767.03630247508	0.0695943472849632	1.96877265641158	Met_Pos	mz	mz237.1824
Row.2170_.	460.761150540857	56.3503734213111	0.0697662594776515	1.967404890195	Met_Pos	mz	mz460.7612
Row.975_3082	183.062534426158	49.387568783994	0.0699699823396454	1.96578800745187	Met_Pos	mz	mz183.0625
Row.1626_3579	378.728766831945	52.9740065456446	0.0699814997443358	1.96569672582506	Met_Pos	mz	mz378.7288
Row.386_73744	275.125004726691	1280.15180590586	0.0702352200370991	-1.96368932367341	Met_Pos	mz	mz275.125
Row.1281_76799	203.067557051938	1312.92843945249	0.0702518406001719	-1.9635580548393	Met_Pos	mz	mz203.0676
Row.2409_104187	211.072770296174	1715.19112147154	0.0702536698557755	1.96354360914959	Met_Pos	mz	mz211.0728
Row.2328_83997	344.184860412572	1397.55003342637	0.0705451149834409	1.96124642630858	Met_Pos	mz	mz344.1849
Row.1710_101589	250.17767135865	1671.47318059368	0.0707372621346874	1.95973664201628	Met_Pos	mz	mz250.1777
Row.585_5327	98.0579745490525	85.6938628611815	0.0711314645769139	-1.95665088487519	Met_Pos	mz	mz98.058
Row.1146_96908	228.136995751283	1594.03873485456	0.0719709905246148	1.9501307826189	Met_Pos	mz	mz228.137
Row.340_100598	296.125599226466	1654.90886317156	0.0726804425598907	1.94467464258896	Met_Pos	mz	mz296.1256
Row.1620_68875	243.098803081684	1226.10975243405	0.0726984780850217	-1.94453657050679	Met_Pos	mz	mz243.0988
Row.2229_42411	513.231436875754	936.93607142078	0.0727693319678449	-1.94399444568763	Met_Pos	mz	mz513.2314
Row.1333_100113	409.162012062952	1646.46876318219	0.072808456203075	1.94369529987418	Met_Pos	mz	mz409.162
Row.944_135819	503.35586165662	2306.09231363894	0.0729648264457967	1.94250114342969	Met_Pos	mz	mz503.3559
Row.2333_3681	200.858819117552	54.2001612066803	0.072967950821845	1.94247730715654	Met_Pos	mz	mz200.8588
Row.1211_101279	236.162179945217	1666.72267080675	0.0732029551558255	1.94068708326447	Met_Pos	mz	mz236.1622
Row.1002_89985	254.136296736485	1480.56742252855	0.0732042255250398	1.94067742001234	Met_Pos	mz	mz254.1363
